# description; daliy observations of plant-power for plant 3
hour2;hour3;hour4;hour5;hour6;hour7;hour8;hour9;hour10;hour11;hour12;hour13;hour14;hour15;hour16;hour17;hour18;hour19;hour20
0.140283140283;0.0;0.0;0.307593307593;0.657657657658;0.0;0.120978120978;0.00514800514801;0.0;0.0;0.369369369369;0.0;0.592020592021;0.003861003861;0.0;0.653796653797;0.0;0.0;0.57528957529
0.0;0.30888030888;0.0;0.003861003861;0.140283140283;0.566280566281;0.368082368082;0.0;0.585585585586;0.647361647362;0.0;0.642213642214;0.00514800514801;0.0;0.11583011583;0.0;0.0;0.0;0.0
0.138996138996;0.37323037323;0.580437580438;0.638352638353;0.585585585586;0.527670527671;0.262548262548;0.0720720720721;0.00514800514801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00514800514801
0.00514800514801;0.287001287001;0.0;0.0;0.0;0.564993564994;0.0;0.0;0.0;0.0;0.63963963964;0.003861003861;0.586872586873;0.37323037323;0.0656370656371;0.0;0.138996138996;0.649935649936;0.0
0.557271557272;0.477477477477;0.341055341055;0.0939510939511;0.00514800514801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00643500643501;0.135135135135;0.375804375804;0.557271557272;0.500643500644
0.0;0.0;0.0;0.0;0.0;0.00514800514801;0.018018018018;0.024453024453;0.027027027027;0.0810810810811;0.0836550836551;0.101673101673;0.034749034749;0.00514800514801;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003861003861;0.100386100386;0.186615186615;0.234234234234;0.287001287001
0.377091377091;0.0;0.0;0.0;0.602316602317;0.0;0.326898326898;0.0;0.0;0.0;0.0;0.274131274131;0.00772200772201;0.389961389961;0.137709137709;0.0;0.14157014157;0.00643500643501;0.669240669241
0.0;0.0;0.0;0.0;0.002574002574;0.014157014157;0.028314028314;0.0553410553411;0.0656370656371;0.23166023166;0.207207207207;0.0759330759331;0.00900900900901;0.003861003861;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.00514800514801;0.135135135135;0.211068211068;0.442728442728;0.178893178893;0.0875160875161;0.169884169884;0.253539253539;0.126126126126;0.019305019305;0.0;0.0;0.0;0.0;0.0
