# description; daliy observations of weather-humidity for plant 2
hour2;hour3;hour4;hour5;hour6;hour7;hour8;hour9;hour10;hour11;hour12;hour13;hour14;hour15;hour16;hour17;hour18;hour19;hour20
0.556962025316;0.430379746835;0.392405063291;0.73417721519;0.569620253165;0.772151898734;0.822784810127;0.848101265823;0.683544303797;0.392405063291;0.405063291139;0.455696202532;0.696202531646;0.493670886076;0.658227848101;0.620253164557;0.708860759494;0.708860759494;0.708860759494
0.746835443038;0.443037974684;0.392405063291;0.73417721519;0.73417721519;0.73417721519;0.759493670886;0.860759493671;0.46835443038;0.493670886076;0.367088607595;0.405063291139;0.379746835443;0.721518987342;0.683544303797;0.746835443038;0.620253164557;0.784810126582;0.784810126582
0.898734177215;0.962025316456;0.962025316456;0.860759493671;0.670886075949;0.759493670886;0.746835443038;0.924050632911;0.721518987342;0.708860759494;0.974683544304;0.911392405063;0.886075949367;0.886075949367;0.924050632911;0.658227848101;0.772151898734;0.708860759494;0.886075949367
0.949367088608;0.949367088608;0.860759493671;0.848101265823;0.810126582278;0.873417721519;0.645569620253;0.848101265823;0.683544303797;0.860759493671;0.556962025316;0.708860759494;0.53164556962;0.569620253165;0.898734177215;0.822784810127;0.962025316456;0.898734177215;0.962025316456
0.784810126582;0.582278481013;0.746835443038;0.924050632911;0.949367088608;0.73417721519;0.759493670886;0.759493670886;0.784810126582;0.848101265823;0.556962025316;0.632911392405;0.784810126582;0.569620253165;0.708860759494;0.632911392405;0.759493670886;0.810126582278;0.79746835443
0.924050632911;0.79746835443;0.696202531646;0.481012658228;0.493670886076;0.481012658228;0.481012658228;0.911392405063;0.53164556962;0.455696202532;0.392405063291;0.443037974684;0.886075949367;0.73417721519;0.759493670886;0.79746835443;0.860759493671;0.708860759494;0.924050632911
0.493670886076;0.455696202532;0.405063291139;0.430379746835;0.430379746835;0.430379746835;0.46835443038;0.607594936709;0.417721518987;0.430379746835;0.405063291139;0.405063291139;0.417721518987;0.481012658228;0.417721518987;0.443037974684;0.493670886076;0.544303797468;0.455696202532
0.73417721519;0.784810126582;0.518987341772;0.658227848101;0.772151898734;0.518987341772;0.518987341772;0.481012658228;0.582278481013;0.620253164557;0.746835443038;0.708860759494;0.746835443038;0.759493670886;0.303797468354;0.556962025316;0.696202531646;0.73417721519;0.189873417722
0.759493670886;0.784810126582;0.620253164557;0.670886075949;0.556962025316;0.645569620253;0.594936708861;0.594936708861;0.582278481013;0.556962025316;0.594936708861;0.582278481013;0.708860759494;0.79746835443;0.822784810127;0.759493670886;0.810126582278;0.759493670886;0.784810126582
0.670886075949;0.708860759494;0.594936708861;0.582278481013;0.632911392405;0.721518987342;0.73417721519;0.772151898734;0.746835443038;0.670886075949;0.582278481013;0.670886075949;0.696202531646;0.556962025316;0.556962025316;0.582278481013;0.835443037975;0.670886075949;0.696202531646
0.810126582278;0.645569620253;0.620253164557;0.645569620253;0.696202531646;0.696202531646;0.822784810127;0.582278481013;0.645569620253;0.696202531646;0.594936708861;0.848101265823;0.53164556962;0.822784810127;0.670886075949;0.683544303797;0.708860759494;0.784810126582;0.860759493671
0.822784810127;0.708860759494;0.873417721519;0.911392405063;0.962025316456;0.924050632911;0.784810126582;0.696202531646;0.962025316456;0.746835443038;0.683544303797;0.683544303797;0.860759493671;0.721518987342;0.670886075949;0.822784810127;0.822784810127;0.860759493671;0.860759493671
