# description; daliy observations of weather-humidity for plant 1
hour2;hour3;hour4;hour5;hour6;hour7;hour8;hour9;hour10;hour11;hour12;hour13;hour14;hour15;hour16;hour17;hour18;hour19;hour20
0.696202531646;0.683544303797;0.658227848101;0.544303797468;0.746835443038;0.772151898734;0.481012658228;0.822784810127;0.848101265823;0.696202531646;0.430379746835;0.392405063291;0.683544303797;0.696202531646;0.392405063291;0.405063291139;0.620253164557;0.455696202532;0.569620253165
0.443037974684;0.518987341772;0.721518987342;0.721518987342;0.721518987342;0.746835443038;0.822784810127;0.759493670886;0.79746835443;0.784810126582;0.696202531646;0.759493670886;0.73417721519;0.708860759494;0.53164556962;0.481012658228;0.430379746835;0.417721518987;0.405063291139
0.860759493671;0.860759493671;0.924050632911;0.924050632911;0.886075949367;0.835443037975;0.772151898734;0.696202531646;0.658227848101;0.658227848101;0.721518987342;0.772151898734;0.721518987342;0.759493670886;0.860759493671;0.886075949367;0.886075949367;0.898734177215;0.949367088608
0.835443037975;0.822784810127;0.73417721519;0.708860759494;0.582278481013;0.569620253165;0.594936708861;0.721518987342;0.848101265823;0.860759493671;0.822784810127;0.860759493671;0.860759493671;0.924050632911;0.886075949367;0.924050632911;0.873417721519;0.936708860759;0.936708860759
0.835443037975;0.810126582278;0.772151898734;0.810126582278;0.911392405063;0.936708860759;0.848101265823;0.79746835443;0.73417721519;0.670886075949;0.607594936709;0.620253164557;0.607594936709;0.632911392405;0.683544303797;0.696202531646;0.721518987342;0.73417721519;0.708860759494
0.873417721519;0.873417721519;0.848101265823;0.835443037975;0.721518987342;0.810126582278;0.696202531646;0.746835443038;0.784810126582;0.746835443038;0.708860759494;0.556962025316;0.493670886076;0.417721518987;0.443037974684;0.493670886076;0.493670886076;0.493670886076;0.481012658228
0.430379746835;0.430379746835;0.430379746835;0.430379746835;0.481012658228;0.594936708861;0.46835443038;0.481012658228;0.518987341772;0.455696202532;0.481012658228;0.455696202532;0.430379746835;0.455696202532;0.430379746835;0.405063291139;0.405063291139;0.405063291139;0.405063291139
0.721518987342;0.696202531646;0.721518987342;0.607594936709;0.759493670886;0.759493670886;0.556962025316;0.367088607595;0.26582278481;0.518987341772;0.594936708861;0.506329113924;0.443037974684;0.518987341772;0.556962025316;0.620253164557;0.683544303797;0.670886075949;0.696202531646
0.708860759494;0.73417721519;0.670886075949;0.721518987342;0.721518987342;0.772151898734;0.79746835443;0.772151898734;0.772151898734;0.569620253165;0.620253164557;0.607594936709;0.607594936709;0.582278481013;0.569620253165;0.620253164557;0.620253164557;0.658227848101;0.645569620253
0.670886075949;0.670886075949;0.696202531646;0.810126582278;0.708860759494;0.73417721519;0.620253164557;0.607594936709;0.594936708861;0.556962025316;0.569620253165;0.544303797468;0.607594936709;0.670886075949;0.620253164557;0.759493670886;0.721518987342;0.73417721519;0.620253164557
0.860759493671;0.79746835443;0.784810126582;0.822784810127;0.848101265823;0.822784810127;0.670886075949;0.708860759494;0.658227848101;0.632911392405;0.493670886076;0.607594936709;0.569620253165;0.582278481013;0.683544303797;0.582278481013;0.594936708861;0.696202531646;0.696202531646
0.746835443038;0.860759493671;0.822784810127;0.810126582278;0.810126582278;0.822784810127;0.822784810127;0.708860759494;0.658227848101;0.683544303797;0.759493670886;0.73417721519;0.683544303797;0.79746835443;0.873417721519;0.962025316456;0.911392405063;0.962025316456;0.924050632911
0.848101265823;0.835443037975;0.835443037975;0.784810126582;0.860759493671;0.860759493671;0.759493670886;0.569620253165;0.544303797468;0.556962025316;0.493670886076;0.455696202532;0.405063291139;0.556962025316;0.430379746835;0.708860759494;0.73417721519;0.79746835443;0.784810126582
0.696202531646;0.860759493671;0.772151898734;0.696202531646;0.582278481013;0.493670886076;0.620253164557;0.632911392405;0.645569620253;0.772151898734;0.721518987342;0.73417721519;0.784810126582;0.772151898734;0.73417721519;0.708860759494;0.73417721519;0.860759493671;0.708860759494
