# description; daliy observations of plant-power for plant 1
hour2;hour3;hour4;hour5;hour6;hour7;hour8;hour9;hour10;hour11;hour12;hour13;hour14;hour15;hour16;hour17;hour18;hour19;hour20
0.0;0.0;0.0;0.577863577864;0.195624195624;0.395109395109;0.169884169884;0.0;0.418275418275;0.011583011583;0.586872586873;0.0;0.010296010296;0.648648648649;0.0;0.0;0.0;0.63963963964;0.0
0.0;0.0;0.011583011583;0.200772200772;0.420849420849;0.583011583012;0.635778635779;0.631917631918;0.570141570142;0.389961389961;0.168597168597;0.010296010296;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.014157014157;0.195624195624;0.419562419562;0.577863577864;0.625482625483;0.603603603604;0.455598455598;0.243243243243;0.109395109395;0.011583011583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.011583011583;0.191763191763;0.414414414414;0.583011583012;0.63963963964;0.630630630631;0.563706563707;0.315315315315;0.0759330759331;0.00643500643501;0.0;0.0;0.0;0.0;0.0
0.550836550837;0.473616473616;0.3861003861;0.111969111969;0.00772200772201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010296010296;0.189189189189;0.416988416988;0.555984555985;0.496782496782
0.0;0.0;0.0;0.0;0.0;0.00643500643501;0.015444015444;0.023166023166;0.027027027027;0.0759330759331;0.0694980694981;0.0926640926641;0.033462033462;0.003861003861;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.184041184041;0.226512226512;0.220077220077;0.157014157014;0.101673101673;0.011583011583;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.00643500643501;0.195624195624;0.425997425997;0.593307593308;0.653796653797;0.289575289575;0.344916344916;0.413127413127;0.191763191763;0.016731016731;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.015444015444;0.02574002574;0.046332046332;0.0733590733591;0.310167310167;0.227799227799;0.120978120978;0.011583011583;0.00772200772201;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.00643500643501;0.182754182754;0.24453024453;0.371943371943;0.149292149292;0.0836550836551;0.151866151866;0.263835263835;0.160875160875;0.023166023166;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.003861003861;0.018018018018;0.0;0.0;0.0;0.0;0.0;0.0;0.015444015444;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.016731016731;0.109395109395;0.254826254826;0.593307593308;0.47619047619;0.39897039897;0.617760617761;0.438867438867;0.203346203346;0.020592020592;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.014157014157;0.212355212355;0.449163449163;0.584298584299;0.65250965251;0.646074646075;0.410553410553;0.248391248391;0.195624195624;0.024453024453;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.003861003861;0.029601029601;0.151866151866;0.287001287001;0.133848133848;0.271557271557;0.204633204633;0.389961389961;0.189189189189;0.014157014157;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.002574002574;0.037323037323;0.375804375804;0.240669240669;0.612612612613;0.268983268983;0.406692406692;0.252252252252;0.247104247104;0.030888030888;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.021879021879;0.187902187902;0.445302445302;0.302445302445;0.225225225225;0.554697554698;0.392535392535;0.48906048906;0.177606177606;0.047619047619;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.015444015444;0.0617760617761;0.048906048906;0.39897039897;0.637065637066;0.0669240669241;0.041184041184;0.021879021879;0.015444015444;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0965250965251;0.208494208494;0.248391248391;0.127413127413;0.28314028314;0.362934362934;0.34749034749;0.258687258687;0.0990990990991;0.001287001287;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.002574002574;0.105534105534;0.335907335907;0.555984555985;0.589446589447;0.648648648649;0.637065637066;0.543114543115;0.333333333333;0.100386100386;0.002574002574;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.001287001287;0.037323037323;0.33462033462;0.522522522523;0.344916344916;0.302445302445;0.118404118404;0.0669240669241;0.0913770913771;0.048906048906;0.002574002574;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.048906048906;0.194337194337;0.127413127413;0.487773487773;0.660231660232;0.65250965251;0.56241956242;0.368082368082;0.109395109395;0.001287001287;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.002574002574;0.135135135135;0.395109395109;0.583011583012;0.667953667954;0.643500643501;0.607464607465;0.522522522523;0.370656370656;0.117117117117;0.002574002574;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.001287001287;0.144144144144;0.409266409266;0.571428571429;0.646074646075;0.667953667954;0.642213642214;0.534105534106;0.348777348777;0.100386100386;0.001287001287;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.002574002574;0.0592020592021;0.343629343629;0.490347490347;0.60102960103;0.67824967825;0.144144144144;0.223938223938;0.048906048906;0.01287001287;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.01287001287;0.113256113256;0.287001287001;0.328185328185;0.132561132561;0.100386100386;0.254826254826;0.217503217503;0.100386100386;0.003861003861;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0617760617761;0.041184041184;0.120978120978;0.189189189189;0.230373230373;0.643500643501;0.593307593308;0.387387387387;0.136422136422;0.003861003861;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.003861003861;0.15444015444;0.435006435006;0.599742599743;0.622908622909;0.534105534106;0.604890604891;0.576576576577;0.400257400257;0.110682110682;0.003861003861;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.002574002574;0.133848133848;0.374517374517;0.477477477477;0.571428571429;0.370656370656;0.221364221364;0.456885456885;0.1287001287;0.027027027027;0.003861003861;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.034749034749;0.0617760617761;0.122265122265;0.117117117117;0.243243243243;0.151866151866;0.32175032175;0.144144144144;0.0592020592021;0.002574002574;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.00772200772201;0.036036036036;0.110682110682;0.114543114543;0.0604890604891;0.148005148005;0.11583011583;0.0900900900901;0.034749034749;0.002574002574;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.00772200772201;0.030888030888;0.048906048906;0.048906048906;0.030888030888;0.046332046332;0.0746460746461;0.136422136422;0.030888030888;0.001287001287;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.00643500643501;0.015444015444;0.0849420849421;0.041184041184;0.114543114543;0.034749034749;0.374517374517;0.432432432432;0.0630630630631;0.00514800514801;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.00772200772201;0.153153153153;0.379665379665;0.420849420849;0.465894465894;0.144144144144;0.173745173745;0.114543114543;0.117117117117;0.011583011583;0.002574002574;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.001287001287;0.048906048906;0.0592020592021;0.122265122265;0.166023166023;0.101673101673;0.109395109395;0.124839124839;0.0694980694981;0.01287001287;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.001287001287;0.029601029601;0.0630630630631;0.0823680823681;0.14157014157;0.258687258687;0.445302445302;0.477477477477;0.41184041184;0.0862290862291;0.00772200772201;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.011583011583;0.195624195624;0.440154440154;0.57528957529;0.211068211068;0.397683397683;0.297297297297;0.1287001287;0.122265122265;0.011583011583;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.00772200772201;0.015444015444;0.010296010296;0.011583011583;0.015444015444;0.015444015444;0.019305019305;0.010296010296;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.227799227799;0.317889317889;0.362934362934;0.374517374517;0.366795366795;0.317889317889;0.220077220077;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.00772200772201;0.020592020592;0.047619047619;0.0514800514801;0.039897039897;0.0604890604891;0.0553410553411;0.047619047619;0.016731016731;0.001287001287;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.002574002574;0.011583011583;0.030888030888;0.0643500643501;0.127413127413;0.217503217503;0.118404118404;0.144144144144;0.037323037323;0.00514800514801;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.00514800514801;0.0617760617761;0.111969111969;0.0913770913771;0.0836550836551;0.118404118404;0.144144144144;0.0592020592021;0.032175032175;0.020592020592;0.003861003861;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.01287001287;0.0501930501931;0.202059202059;0.100386100386;0.642213642214;0.559845559846;0.402831402831;0.306306306306;0.187902187902;0.202059202059;0.020592020592;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.002574002574;0.014157014157;0.0566280566281;0.137709137709;0.0836550836551;0.0604890604891;0.0617760617761;0.0553410553411;0.021879021879;0.018018018018;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.002574002574;0.02574002574;0.119691119691;0.535392535393;0.680823680824;0.41184041184;0.499356499356;0.323037323037;0.235521235521;0.144144144144;0.010296010296;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.010296010296;0.0514800514801;0.10296010296;0.0772200772201;0.225225225225;0.153153153153;0.118404118404;0.0862290862291;0.0630630630631;0.027027027027;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.018018018018;0.220077220077;0.503217503218;0.656370656371;0.736164736165;0.758043758044;0.720720720721;0.62676962677;0.400257400257;0.222651222651;0.027027027027;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.015444015444;0.136422136422;0.196911196911;0.0746460746461;0.616473616474;0.370656370656;0.543114543115;0.220077220077;0.0836550836551;0.020592020592;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.020592020592;0.191763191763;0.449163449163;0.661518661519;0.666666666667;0.743886743887;0.745173745174;0.546975546976;0.474903474903;0.258687258687;0.032175032175;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.037323037323;0.274131274131;0.485199485199;0.628056628057;0.692406692407;0.554697554698;0.706563706564;0.362934362934;0.209781209781;0.137709137709;0.028314028314;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.030888030888;0.211068211068;0.164736164736;0.332046332046;0.311454311454;0.467181467181;0.552123552124;0.364221364221;0.109395109395;0.0501930501931;0.00772200772201;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.00772200772201;0.0797940797941;0.298584298584;0.404118404118;0.45045045045;0.425997425997;0.525096525097;0.212355212355;0.043758043758;0.047619047619;0.01287001287;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.028314028314;0.0900900900901;0.0990990990991;0.108108108108;0.046332046332;0.042471042471;0.037323037323;0.027027027027;0.01287001287;0.00514800514801;0.0;0.0;0.0;0.0
