# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P557
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P557;P380;P433;P234;P218;P11
28.0;0.0;2.0;0.0;0.0;15.0
23.0;0.0;4.0;0.0;0.0;7.0
35.0;0.0;5.0;0.0;0.0;15.0
34.0;0.0;3.0;0.0;0.0;14.0
33.0;0.0;2.0;1.0;0.0;17.0
27.0;0.0;2.0;0.0;0.0;7.0
33.0;0.0;1.0;0.0;0.0;10.0
27.0;0.0;5.0;0.0;1.0;16.0
25.0;0.0;3.0;0.0;0.0;11.0
32.0;0.0;5.0;0.0;0.0;8.0
40.0;0.0;6.0;0.0;0.0;8.0
28.0;0.0;5.0;0.0;0.0;10.0
34.0;0.0;2.0;0.0;0.0;10.0
24.0;0.0;7.0;0.0;0.0;12.0
31.0;0.0;4.0;0.0;0.0;10.0
23.0;0.0;5.0;0.0;0.0;16.0
27.0;0.0;2.0;0.0;0.0;13.0
21.0;0.0;3.0;0.0;0.0;10.0
46.0;0.0;3.0;0.0;0.0;13.0
29.0;0.0;3.0;0.0;0.0;13.0
21.0;0.0;2.0;0.0;0.0;18.0
21.0;0.0;5.0;1.0;0.0;12.0
27.0;0.0;10.0;0.0;0.0;15.0
35.0;0.0;8.0;0.0;0.0;9.0
27.0;0.0;6.0;0.0;0.0;8.0
24.0;0.0;5.0;0.0;0.0;5.0
22.0;0.0;1.0;0.0;0.0;11.0
16.0;0.0;1.0;0.0;0.0;8.0
19.0;0.0;2.0;0.0;0.0;9.0
28.0;0.0;4.0;0.0;0.0;10.0
23.0;0.0;3.0;0.0;0.0;7.0
14.0;0.0;4.0;0.0;0.0;12.0
17.0;0.0;3.0;0.0;0.0;12.0
21.0;0.0;3.0;0.0;0.0;9.0
16.0;0.0;3.0;0.0;0.0;16.0
23.0;0.0;4.0;0.0;0.0;11.0
30.0;0.0;3.0;0.0;0.0;12.0
20.0;0.0;2.0;0.0;0.0;10.0
15.0;0.0;10.0;0.0;0.0;6.0
19.0;0.0;7.0;0.0;1.0;19.0
20.0;0.0;2.0;0.0;0.0;6.0
14.0;0.0;1.0;0.0;0.0;12.0
25.0;0.0;2.0;0.0;0.0;11.0
18.0;0.0;5.0;0.0;0.0;16.0
29.0;0.0;6.0;0.0;0.0;12.0
30.0;0.0;2.0;0.0;0.0;11.0
30.0;0.0;3.0;0.0;0.0;13.0
19.0;0.0;4.0;0.0;0.0;8.0
13.0;0.0;3.0;0.0;1.0;17.0
25.0;1.0;7.0;0.0;0.0;10.0
24.0;0.0;3.0;2.0;0.0;10.0
30.0;2.0;16.0;0.0;2.0;21.0
13.0;0.0;1.0;0.0;0.0;5.0
46.0;2.0;16.0;2.0;2.0;21.0
0.45;0.0;0.07;0.0;0.0;0.63
0.3;0.0;0.2;0.0;0.0;0.13
0.67;0.0;0.27;0.0;0.0;0.63
0.64;0.0;0.13;0.0;0.0;0.56
0.61;0.0;0.07;0.5;0.0;0.75
0.42;0.0;0.07;0.0;0.0;0.13
0.61;0.0;0.0;0.0;0.0;0.31
0.42;0.0;0.27;0.0;0.5;0.69
0.36;0.0;0.13;0.0;0.0;0.38
0.58;0.0;0.27;0.0;0.0;0.19
0.82;0.0;0.33;0.0;0.0;0.19
0.45;0.0;0.27;0.0;0.0;0.31
0.64;0.0;0.07;0.0;0.0;0.31
0.33;0.0;0.4;0.0;0.0;0.44
0.55;0.0;0.2;0.0;0.0;0.31
0.3;0.0;0.27;0.0;0.0;0.69
0.42;0.0;0.07;0.0;0.0;0.5
0.24;0.0;0.13;0.0;0.0;0.31
1.0;0.0;0.13;0.0;0.0;0.5
0.48;0.0;0.13;0.0;0.0;0.5
0.24;0.0;0.07;0.0;0.0;0.81
0.24;0.0;0.27;0.5;0.0;0.44
0.42;0.0;0.6;0.0;0.0;0.63
0.67;0.0;0.47;0.0;0.0;0.25
0.42;0.0;0.33;0.0;0.0;0.19
0.33;0.0;0.27;0.0;0.0;0.0
0.27;0.0;0.0;0.0;0.0;0.38
0.09;0.0;0.0;0.0;0.0;0.19
0.18;0.0;0.07;0.0;0.0;0.25
0.45;0.0;0.2;0.0;0.0;0.31
0.3;0.0;0.13;0.0;0.0;0.13
0.03;0.0;0.2;0.0;0.0;0.44
0.12;0.0;0.13;0.0;0.0;0.44
0.24;0.0;0.13;0.0;0.0;0.25
0.09;0.0;0.13;0.0;0.0;0.69
0.3;0.0;0.2;0.0;0.0;0.38
0.52;0.0;0.13;0.0;0.0;0.44
0.21;0.0;0.07;0.0;0.0;0.31
0.06;0.0;0.6;0.0;0.0;0.06
0.18;0.0;0.4;0.0;0.5;0.88
0.21;0.0;0.07;0.0;0.0;0.06
0.03;0.0;0.0;0.0;0.0;0.44
0.36;0.0;0.07;0.0;0.0;0.38
0.15;0.0;0.27;0.0;0.0;0.69
0.48;0.0;0.33;0.0;0.0;0.44
0.52;0.0;0.07;0.0;0.0;0.38
0.52;0.0;0.13;0.0;0.0;0.5
0.18;0.0;0.2;0.0;0.0;0.19
0.0;0.0;0.13;0.0;0.5;0.75
0.36;0.5;0.4;0.0;0.0;0.31
0.33;0.0;0.13;1.0;0.0;0.31
0.52;1.0;1.0;0.0;1.0;1.0
