# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P4
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P4;P586;P6;P437;P305;P814
12.0;7.0;3.0;7.0;8.0;4.0
8.0;2.0;3.0;4.0;7.0;2.0
13.0;4.0;2.0;13.0;3.0;2.0
5.0;6.0;7.0;6.0;1.0;6.0
9.0;8.0;6.0;3.0;3.0;0.0
6.0;8.0;3.0;7.0;2.0;4.0
9.0;7.0;8.0;6.0;6.0;7.0
13.0;3.0;6.0;3.0;8.0;8.0
13.0;3.0;6.0;4.0;12.0;3.0
11.0;8.0;3.0;7.0;2.0;2.0
8.0;6.0;1.0;8.0;10.0;6.0
4.0;4.0;1.0;8.0;5.0;9.0
5.0;4.0;5.0;12.0;8.0;5.0
4.0;4.0;4.0;6.0;3.0;4.0
15.0;13.0;3.0;7.0;5.0;5.0
7.0;3.0;5.0;5.0;12.0;3.0
11.0;6.0;3.0;7.0;6.0;4.0
9.0;8.0;5.0;5.0;1.0;3.0
15.0;4.0;10.0;4.0;4.0;6.0
4.0;8.0;8.0;4.0;5.0;5.0
6.0;5.0;4.0;8.0;3.0;5.0
7.0;10.0;9.0;13.0;1.0;3.0
11.0;7.0;7.0;5.0;5.0;3.0
7.0;9.0;5.0;11.0;8.0;12.0
9.0;13.0;4.0;8.0;6.0;9.0
6.0;14.0;2.0;12.0;3.0;7.0
10.0;6.0;1.0;6.0;2.0;3.0
10.0;4.0;3.0;3.0;2.0;6.0
2.0;7.0;2.0;1.0;2.0;5.0
6.0;5.0;4.0;3.0;4.0;3.0
7.0;7.0;0.0;2.0;8.0;7.0
2.0;4.0;3.0;5.0;8.0;4.0
5.0;4.0;2.0;4.0;5.0;3.0
12.0;8.0;11.0;6.0;3.0;6.0
5.0;5.0;2.0;6.0;4.0;3.0
19.0;2.0;1.0;6.0;3.0;8.0
8.0;3.0;4.0;9.0;9.0;1.0
6.0;5.0;4.0;8.0;8.0;2.0
8.0;4.0;3.0;5.0;3.0;3.0
8.0;4.0;2.0;4.0;2.0;4.0
12.0;7.0;5.0;8.0;5.0;3.0
6.0;8.0;4.0;8.0;4.0;8.0
9.0;3.0;4.0;4.0;2.0;6.0
10.0;2.0;2.0;2.0;4.0;7.0
3.0;6.0;4.0;7.0;8.0;3.0
4.0;2.0;3.0;7.0;3.0;4.0
6.0;7.0;6.0;4.0;11.0;4.0
8.0;5.0;5.0;7.0;2.0;8.0
14.0;4.0;3.0;0.0;2.0;4.0
8.0;5.0;3.0;5.0;3.0;16.0
7.0;12.0;10.0;6.0;5.0;7.0
8.0;11.0;6.0;9.0;7.0;11.0
2.0;2.0;0.0;0.0;1.0;0.0
19.0;14.0;11.0;13.0;12.0;16.0
0.59;0.42;0.27;0.54;0.64;0.25
0.35;0.0;0.27;0.31;0.55;0.13
0.65;0.17;0.18;1.0;0.18;0.13
0.18;0.33;0.64;0.46;0.0;0.38
0.41;0.5;0.55;0.23;0.18;0.0
0.24;0.5;0.27;0.54;0.09;0.25
0.41;0.42;0.73;0.46;0.45;0.44
0.65;0.08;0.55;0.23;0.64;0.5
0.65;0.08;0.55;0.31;1.0;0.19
0.53;0.5;0.27;0.54;0.09;0.13
0.35;0.33;0.09;0.62;0.82;0.38
0.12;0.17;0.09;0.62;0.36;0.56
0.18;0.17;0.45;0.92;0.64;0.31
0.12;0.17;0.36;0.46;0.18;0.25
0.76;0.92;0.27;0.54;0.36;0.31
0.29;0.08;0.45;0.38;1.0;0.19
0.53;0.33;0.27;0.54;0.45;0.25
0.41;0.5;0.45;0.38;0.0;0.19
0.76;0.17;0.91;0.31;0.27;0.38
0.12;0.5;0.73;0.31;0.36;0.31
0.24;0.25;0.36;0.62;0.18;0.31
0.29;0.67;0.82;1.0;0.0;0.19
0.53;0.42;0.64;0.38;0.36;0.19
0.29;0.58;0.45;0.85;0.64;0.75
0.41;0.92;0.36;0.62;0.45;0.56
0.24;1.0;0.18;0.92;0.18;0.44
0.47;0.33;0.09;0.46;0.09;0.19
0.47;0.17;0.27;0.23;0.09;0.38
0.0;0.42;0.18;0.08;0.09;0.31
0.24;0.25;0.36;0.23;0.27;0.19
0.29;0.42;0.0;0.15;0.64;0.44
0.0;0.17;0.27;0.38;0.64;0.25
0.18;0.17;0.18;0.31;0.36;0.19
0.59;0.5;1.0;0.46;0.18;0.38
0.18;0.25;0.18;0.46;0.27;0.19
1.0;0.0;0.09;0.46;0.18;0.5
0.35;0.08;0.36;0.69;0.73;0.06
0.24;0.25;0.36;0.62;0.64;0.13
0.35;0.17;0.27;0.38;0.18;0.19
0.35;0.17;0.18;0.31;0.09;0.25
0.59;0.42;0.45;0.62;0.36;0.19
0.24;0.5;0.36;0.62;0.27;0.5
0.41;0.08;0.36;0.31;0.09;0.38
0.47;0.0;0.18;0.15;0.27;0.44
0.06;0.33;0.36;0.54;0.64;0.19
0.12;0.0;0.27;0.54;0.18;0.25
0.24;0.42;0.55;0.31;0.91;0.25
0.35;0.25;0.45;0.54;0.09;0.5
0.71;0.17;0.27;0.0;0.09;0.25
0.35;0.25;0.27;0.38;0.18;1.0
0.29;0.83;0.91;0.46;0.36;0.44
0.35;0.75;0.55;0.69;0.55;0.69
