# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P482
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P482;P433;P781;P113;P535;P234
0.0;2.0;9.0;22.0;15.0;0.0
0.0;4.0;13.0;26.0;26.0;0.0
1.0;5.0;15.0;31.0;11.0;0.0
0.0;3.0;15.0;37.0;15.0;0.0
1.0;2.0;16.0;32.0;19.0;1.0
0.0;2.0;17.0;25.0;15.0;0.0
0.0;1.0;14.0;28.0;16.0;0.0
0.0;5.0;15.0;33.0;19.0;0.0
0.0;3.0;15.0;40.0;19.0;0.0
1.0;5.0;19.0;27.0;23.0;0.0
0.0;6.0;19.0;38.0;24.0;0.0
0.0;5.0;16.0;40.0;24.0;0.0
1.0;2.0;13.0;31.0;19.0;0.0
1.0;7.0;16.0;32.0;26.0;0.0
2.0;4.0;19.0;29.0;19.0;0.0
0.0;5.0;22.0;34.0;16.0;0.0
1.0;2.0;18.0;34.0;20.0;0.0
0.0;3.0;20.0;29.0;23.0;0.0
0.0;3.0;11.0;31.0;20.0;0.0
0.0;3.0;18.0;43.0;9.0;0.0
0.0;2.0;23.0;31.0;13.0;0.0
0.0;5.0;19.0;37.0;23.0;1.0
2.0;10.0;23.0;27.0;28.0;0.0
1.0;8.0;25.0;33.0;27.0;0.0
1.0;6.0;27.0;33.0;26.0;0.0
3.0;5.0;18.0;23.0;27.0;0.0
1.0;1.0;10.0;19.0;6.0;0.0
0.0;1.0;11.0;21.0;14.0;0.0
0.0;2.0;15.0;19.0;13.0;0.0
0.0;4.0;17.0;25.0;8.0;0.0
0.0;3.0;13.0;33.0;18.0;0.0
1.0;4.0;10.0;37.0;16.0;0.0
2.0;3.0;10.0;30.0;15.0;0.0
0.0;3.0;10.0;33.0;17.0;0.0
0.0;3.0;10.0;27.0;7.0;0.0
0.0;4.0;12.0;32.0;18.0;0.0
1.0;3.0;15.0;35.0;13.0;0.0
0.0;2.0;11.0;33.0;17.0;0.0
1.0;10.0;19.0;28.0;9.0;0.0
1.0;7.0;15.0;31.0;16.0;0.0
0.0;2.0;26.0;31.0;16.0;0.0
0.0;1.0;20.0;30.0;16.0;0.0
0.0;2.0;16.0;37.0;12.0;0.0
2.0;5.0;11.0;28.0;18.0;0.0
0.0;6.0;19.0;27.0;13.0;0.0
3.0;2.0;12.0;34.0;11.0;0.0
0.0;3.0;11.0;41.0;20.0;0.0
2.0;4.0;20.0;39.0;20.0;0.0
0.0;3.0;20.0;28.0;26.0;0.0
1.0;7.0;17.0;32.0;26.0;0.0
1.0;3.0;20.0;40.0;25.0;2.0
2.0;16.0;30.0;16.0;37.0;0.0
0.0;1.0;9.0;16.0;6.0;0.0
3.0;16.0;30.0;43.0;37.0;2.0
0.0;0.07;0.0;0.22;0.29;0.0
0.0;0.2;0.19;0.37;0.65;0.0
0.33;0.27;0.29;0.56;0.16;0.0
0.0;0.13;0.29;0.78;0.29;0.0
0.33;0.07;0.33;0.59;0.42;0.5
0.0;0.07;0.38;0.33;0.29;0.0
0.0;0.0;0.24;0.44;0.32;0.0
0.0;0.27;0.29;0.63;0.42;0.0
0.0;0.13;0.29;0.89;0.42;0.0
0.33;0.27;0.48;0.41;0.55;0.0
0.0;0.33;0.48;0.81;0.58;0.0
0.0;0.27;0.33;0.89;0.58;0.0
0.33;0.07;0.19;0.56;0.42;0.0
0.33;0.4;0.33;0.59;0.65;0.0
0.67;0.2;0.48;0.48;0.42;0.0
0.0;0.27;0.62;0.67;0.32;0.0
0.33;0.07;0.43;0.67;0.45;0.0
0.0;0.13;0.52;0.48;0.55;0.0
0.0;0.13;0.1;0.56;0.45;0.0
0.0;0.13;0.43;1.0;0.1;0.0
0.0;0.07;0.67;0.56;0.23;0.0
0.0;0.27;0.48;0.78;0.55;0.5
0.67;0.6;0.67;0.41;0.71;0.0
0.33;0.47;0.76;0.63;0.68;0.0
0.33;0.33;0.86;0.63;0.65;0.0
1.0;0.27;0.43;0.26;0.68;0.0
0.33;0.0;0.05;0.11;0.0;0.0
0.0;0.0;0.1;0.19;0.26;0.0
0.0;0.07;0.29;0.11;0.23;0.0
0.0;0.2;0.38;0.33;0.06;0.0
0.0;0.13;0.19;0.63;0.39;0.0
0.33;0.2;0.05;0.78;0.32;0.0
0.67;0.13;0.05;0.52;0.29;0.0
0.0;0.13;0.05;0.63;0.35;0.0
0.0;0.13;0.05;0.41;0.03;0.0
0.0;0.2;0.14;0.59;0.39;0.0
0.33;0.13;0.29;0.7;0.23;0.0
0.0;0.07;0.1;0.63;0.35;0.0
0.33;0.6;0.48;0.44;0.1;0.0
0.33;0.4;0.29;0.56;0.32;0.0
0.0;0.07;0.81;0.56;0.32;0.0
0.0;0.0;0.52;0.52;0.32;0.0
0.0;0.07;0.33;0.78;0.19;0.0
0.67;0.27;0.1;0.44;0.39;0.0
0.0;0.33;0.48;0.41;0.23;0.0
1.0;0.07;0.14;0.67;0.16;0.0
0.0;0.13;0.1;0.93;0.45;0.0
0.67;0.2;0.52;0.85;0.45;0.0
0.0;0.13;0.52;0.44;0.65;0.0
0.33;0.4;0.38;0.59;0.65;0.0
0.33;0.13;0.52;0.89;0.61;1.0
0.67;1.0;1.0;0.0;1.0;0.0
