# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P136
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P136;P305;P124;P431;P501;P799
39.0;8.0;4.0;3.0;4.0;3.0
37.0;7.0;6.0;6.0;5.0;3.0
39.0;3.0;0.0;4.0;4.0;5.0
52.0;1.0;7.0;2.0;2.0;3.0
38.0;3.0;4.0;5.0;6.0;5.0
28.0;2.0;3.0;6.0;5.0;4.0
51.0;6.0;5.0;8.0;6.0;2.0
39.0;8.0;4.0;8.0;11.0;2.0
42.0;12.0;2.0;8.0;2.0;1.0
37.0;2.0;7.0;7.0;5.0;3.0
35.0;10.0;11.0;8.0;11.0;4.0
47.0;5.0;6.0;7.0;2.0;4.0
32.0;8.0;8.0;13.0;8.0;8.0
32.0;3.0;4.0;4.0;4.0;9.0
45.0;5.0;4.0;1.0;1.0;4.0
36.0;12.0;10.0;5.0;9.0;3.0
34.0;6.0;5.0;6.0;7.0;5.0
55.0;1.0;3.0;8.0;11.0;4.0
40.0;4.0;4.0;9.0;4.0;7.0
28.0;5.0;3.0;9.0;2.0;5.0
49.0;3.0;4.0;8.0;7.0;5.0
43.0;1.0;3.0;11.0;11.0;3.0
39.0;5.0;4.0;10.0;6.0;9.0
34.0;8.0;6.0;9.0;8.0;6.0
28.0;6.0;8.0;12.0;5.0;10.0
25.0;3.0;6.0;11.0;6.0;9.0
40.0;2.0;4.0;1.0;8.0;1.0
35.0;2.0;0.0;5.0;4.0;4.0
36.0;2.0;1.0;4.0;2.0;5.0
31.0;4.0;2.0;4.0;3.0;5.0
26.0;8.0;7.0;4.0;5.0;0.0
24.0;8.0;5.0;2.0;3.0;8.0
21.0;5.0;3.0;3.0;4.0;5.0
37.0;3.0;6.0;7.0;3.0;3.0
29.0;4.0;6.0;1.0;7.0;4.0
38.0;3.0;4.0;9.0;4.0;2.0
32.0;9.0;1.0;4.0;2.0;2.0
30.0;8.0;1.0;4.0;3.0;5.0
31.0;3.0;6.0;5.0;11.0;4.0
39.0;2.0;6.0;6.0;1.0;6.0
44.0;5.0;5.0;5.0;5.0;6.0
40.0;4.0;4.0;1.0;2.0;2.0
35.0;2.0;4.0;6.0;4.0;4.0
40.0;4.0;11.0;8.0;4.0;4.0
27.0;8.0;2.0;4.0;1.0;4.0
25.0;3.0;3.0;5.0;4.0;6.0
31.0;11.0;8.0;6.0;9.0;6.0
28.0;2.0;3.0;5.0;5.0;4.0
50.0;2.0;2.0;5.0;4.0;5.0
32.0;3.0;2.0;7.0;2.0;11.0
38.0;5.0;9.0;6.0;5.0;9.0
16.0;7.0;4.0;14.0;8.0;10.0
16.0;1.0;0.0;1.0;1.0;0.0
55.0;12.0;11.0;14.0;11.0;11.0
0.59;0.64;0.36;0.15;0.3;0.27
0.54;0.55;0.55;0.38;0.4;0.27
0.59;0.18;0.0;0.23;0.3;0.45
0.92;0.0;0.64;0.08;0.1;0.27
0.56;0.18;0.36;0.31;0.5;0.45
0.31;0.09;0.27;0.38;0.4;0.36
0.9;0.45;0.45;0.54;0.5;0.18
0.59;0.64;0.36;0.54;1.0;0.18
0.67;1.0;0.18;0.54;0.1;0.09
0.54;0.09;0.64;0.46;0.4;0.27
0.49;0.82;1.0;0.54;1.0;0.36
0.79;0.36;0.55;0.46;0.1;0.36
0.41;0.64;0.73;0.92;0.7;0.73
0.41;0.18;0.36;0.23;0.3;0.82
0.74;0.36;0.36;0.0;0.0;0.36
0.51;1.0;0.91;0.31;0.8;0.27
0.46;0.45;0.45;0.38;0.6;0.45
1.0;0.0;0.27;0.54;1.0;0.36
0.62;0.27;0.36;0.62;0.3;0.64
0.31;0.36;0.27;0.62;0.1;0.45
0.85;0.18;0.36;0.54;0.6;0.45
0.69;0.0;0.27;0.77;1.0;0.27
0.59;0.36;0.36;0.69;0.5;0.82
0.46;0.64;0.55;0.62;0.7;0.55
0.31;0.45;0.73;0.85;0.4;0.91
0.23;0.18;0.55;0.77;0.5;0.82
0.62;0.09;0.36;0.0;0.7;0.09
0.49;0.09;0.0;0.31;0.3;0.36
0.51;0.09;0.09;0.23;0.1;0.45
0.38;0.27;0.18;0.23;0.2;0.45
0.26;0.64;0.64;0.23;0.4;0.0
0.21;0.64;0.45;0.08;0.2;0.73
0.13;0.36;0.27;0.15;0.3;0.45
0.54;0.18;0.55;0.46;0.2;0.27
0.33;0.27;0.55;0.0;0.6;0.36
0.56;0.18;0.36;0.62;0.3;0.18
0.41;0.73;0.09;0.23;0.1;0.18
0.36;0.64;0.09;0.23;0.2;0.45
0.38;0.18;0.55;0.31;1.0;0.36
0.59;0.09;0.55;0.38;0.0;0.55
0.72;0.36;0.45;0.31;0.4;0.55
0.62;0.27;0.36;0.0;0.1;0.18
0.49;0.09;0.36;0.38;0.3;0.36
0.62;0.27;1.0;0.54;0.3;0.36
0.28;0.64;0.18;0.23;0.0;0.36
0.23;0.18;0.27;0.31;0.3;0.55
0.38;0.91;0.73;0.38;0.8;0.55
0.31;0.09;0.27;0.31;0.4;0.36
0.87;0.09;0.18;0.31;0.3;0.45
0.41;0.18;0.18;0.46;0.1;1.0
0.56;0.36;0.82;0.38;0.4;0.82
0.0;0.55;0.36;1.0;0.7;0.91
