# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P77
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P77;P431;P437;P571;P791;P500
7.0;3.0;7.0;4.0;4.0;8.0
7.0;6.0;4.0;3.0;3.0;8.0
6.0;4.0;13.0;6.0;4.0;3.0
2.0;2.0;6.0;6.0;2.0;4.0
7.0;5.0;3.0;4.0;6.0;13.0
5.0;6.0;7.0;6.0;6.0;9.0
7.0;8.0;6.0;8.0;6.0;5.0
4.0;8.0;3.0;10.0;7.0;6.0
1.0;8.0;4.0;4.0;6.0;10.0
6.0;7.0;7.0;2.0;4.0;8.0
8.0;8.0;8.0;2.0;5.0;10.0
3.0;7.0;8.0;10.0;2.0;4.0
2.0;13.0;12.0;2.0;5.0;12.0
3.0;4.0;6.0;7.0;4.0;6.0
7.0;1.0;7.0;3.0;4.0;11.0
2.0;5.0;5.0;5.0;9.0;7.0
4.0;6.0;7.0;8.0;5.0;5.0
7.0;8.0;5.0;7.0;10.0;6.0
4.0;9.0;4.0;6.0;5.0;8.0
4.0;9.0;4.0;5.0;7.0;3.0
0.0;8.0;8.0;3.0;5.0;6.0
7.0;11.0;13.0;5.0;7.0;7.0
7.0;10.0;5.0;5.0;8.0;4.0
5.0;9.0;11.0;12.0;7.0;9.0
3.0;12.0;8.0;8.0;12.0;8.0
4.0;11.0;12.0;13.0;9.0;4.0
3.0;1.0;6.0;4.0;3.0;6.0
3.0;5.0;3.0;4.0;8.0;7.0
4.0;4.0;1.0;4.0;6.0;5.0
4.0;4.0;3.0;3.0;3.0;6.0
4.0;4.0;2.0;3.0;5.0;8.0
5.0;2.0;5.0;7.0;3.0;7.0
5.0;3.0;4.0;0.0;2.0;4.0
5.0;7.0;6.0;3.0;4.0;4.0
4.0;1.0;6.0;1.0;2.0;8.0
2.0;9.0;6.0;5.0;6.0;6.0
2.0;4.0;9.0;8.0;4.0;4.0
4.0;4.0;8.0;2.0;4.0;8.0
4.0;5.0;5.0;7.0;3.0;7.0
3.0;6.0;4.0;3.0;5.0;4.0
6.0;5.0;8.0;5.0;2.0;4.0
1.0;1.0;8.0;3.0;8.0;2.0
10.0;6.0;4.0;4.0;4.0;5.0
3.0;8.0;2.0;2.0;8.0;6.0
3.0;4.0;7.0;4.0;3.0;5.0
7.0;5.0;7.0;10.0;6.0;3.0
2.0;6.0;4.0;5.0;6.0;4.0
2.0;5.0;7.0;7.0;4.0;5.0
5.0;5.0;0.0;6.0;4.0;3.0
9.0;7.0;5.0;9.0;13.0;5.0
6.0;6.0;6.0;3.0;6.0;8.0
6.0;14.0;9.0;11.0;13.0;6.0
0.0;1.0;0.0;0.0;2.0;2.0
10.0;14.0;13.0;13.0;13.0;13.0
0.7;0.15;0.54;0.31;0.18;0.55
0.7;0.38;0.31;0.23;0.09;0.55
0.6;0.23;1.0;0.46;0.18;0.09
0.2;0.08;0.46;0.46;0.0;0.18
0.7;0.31;0.23;0.31;0.36;1.0
0.5;0.38;0.54;0.46;0.36;0.64
0.7;0.54;0.46;0.62;0.36;0.27
0.4;0.54;0.23;0.77;0.45;0.36
0.1;0.54;0.31;0.31;0.36;0.73
0.6;0.46;0.54;0.15;0.18;0.55
0.8;0.54;0.62;0.15;0.27;0.73
0.3;0.46;0.62;0.77;0.0;0.18
0.2;0.92;0.92;0.15;0.27;0.91
0.3;0.23;0.46;0.54;0.18;0.36
0.7;0.0;0.54;0.23;0.18;0.82
0.2;0.31;0.38;0.38;0.64;0.45
0.4;0.38;0.54;0.62;0.27;0.27
0.7;0.54;0.38;0.54;0.73;0.36
0.4;0.62;0.31;0.46;0.27;0.55
0.4;0.62;0.31;0.38;0.45;0.09
0.0;0.54;0.62;0.23;0.27;0.36
0.7;0.77;1.0;0.38;0.45;0.45
0.7;0.69;0.38;0.38;0.55;0.18
0.5;0.62;0.85;0.92;0.45;0.64
0.3;0.85;0.62;0.62;0.91;0.55
0.4;0.77;0.92;1.0;0.64;0.18
0.3;0.0;0.46;0.31;0.09;0.36
0.3;0.31;0.23;0.31;0.55;0.45
0.4;0.23;0.08;0.31;0.36;0.27
0.4;0.23;0.23;0.23;0.09;0.36
0.4;0.23;0.15;0.23;0.27;0.55
0.5;0.08;0.38;0.54;0.09;0.45
0.5;0.15;0.31;0.0;0.0;0.18
0.5;0.46;0.46;0.23;0.18;0.18
0.4;0.0;0.46;0.08;0.0;0.55
0.2;0.62;0.46;0.38;0.36;0.36
0.2;0.23;0.69;0.62;0.18;0.18
0.4;0.23;0.62;0.15;0.18;0.55
0.4;0.31;0.38;0.54;0.09;0.45
0.3;0.38;0.31;0.23;0.27;0.18
0.6;0.31;0.62;0.38;0.0;0.18
0.1;0.0;0.62;0.23;0.55;0.0
1.0;0.38;0.31;0.31;0.18;0.27
0.3;0.54;0.15;0.15;0.55;0.36
0.3;0.23;0.54;0.31;0.09;0.27
0.7;0.31;0.54;0.77;0.36;0.09
0.2;0.38;0.31;0.38;0.36;0.18
0.2;0.31;0.54;0.54;0.18;0.27
0.5;0.31;0.0;0.46;0.18;0.09
0.9;0.46;0.38;0.69;1.0;0.27
0.6;0.38;0.46;0.23;0.36;0.55
0.6;1.0;0.69;0.85;1.0;0.36
