# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P494
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P494;P675;P768;P431;P571;P311
6.0;2.0;0.0;3.0;4.0;8.0
13.0;1.0;0.0;6.0;3.0;6.0
12.0;4.0;2.0;4.0;6.0;1.0
15.0;0.0;8.0;2.0;6.0;9.0
16.0;2.0;2.0;5.0;4.0;5.0
19.0;5.0;5.0;6.0;6.0;1.0
9.0;5.0;3.0;8.0;8.0;3.0
18.0;1.0;7.0;8.0;10.0;5.0
11.0;3.0;3.0;8.0;4.0;12.0
12.0;2.0;4.0;7.0;2.0;4.0
8.0;1.0;1.0;8.0;2.0;7.0
8.0;1.0;0.0;7.0;10.0;3.0
19.0;1.0;0.0;13.0;2.0;3.0
11.0;1.0;8.0;4.0;7.0;6.0
11.0;8.0;4.0;1.0;3.0;2.0
21.0;5.0;1.0;5.0;5.0;3.0
13.0;0.0;4.0;6.0;8.0;2.0
8.0;3.0;4.0;8.0;7.0;9.0
13.0;6.0;2.0;9.0;6.0;6.0
10.0;3.0;1.0;9.0;5.0;0.0
21.0;6.0;1.0;8.0;3.0;7.0
12.0;7.0;6.0;11.0;5.0;2.0
4.0;5.0;2.0;10.0;5.0;2.0
13.0;4.0;5.0;9.0;12.0;4.0
30.0;4.0;4.0;12.0;8.0;7.0
14.0;10.0;9.0;11.0;13.0;3.0
4.0;7.0;3.0;1.0;4.0;5.0
5.0;3.0;1.0;5.0;4.0;6.0
7.0;5.0;1.0;4.0;4.0;8.0
15.0;7.0;6.0;4.0;3.0;1.0
8.0;4.0;2.0;4.0;3.0;3.0
11.0;4.0;7.0;2.0;7.0;4.0
13.0;1.0;5.0;3.0;0.0;8.0
15.0;2.0;4.0;7.0;3.0;0.0
15.0;3.0;5.0;1.0;1.0;4.0
16.0;6.0;3.0;9.0;5.0;2.0
10.0;4.0;1.0;4.0;8.0;8.0
10.0;6.0;5.0;4.0;2.0;4.0
9.0;6.0;3.0;5.0;7.0;1.0
8.0;6.0;3.0;6.0;3.0;8.0
8.0;4.0;3.0;5.0;5.0;4.0
11.0;8.0;5.0;1.0;3.0;7.0
4.0;7.0;4.0;6.0;4.0;2.0
14.0;7.0;3.0;8.0;2.0;5.0
8.0;6.0;6.0;4.0;4.0;0.0
12.0;5.0;4.0;5.0;10.0;2.0
7.0;5.0;6.0;6.0;5.0;3.0
16.0;5.0;9.0;5.0;7.0;5.0
9.0;7.0;7.0;5.0;6.0;4.0
8.0;7.0;4.0;7.0;9.0;6.0
8.0;5.0;9.0;6.0;3.0;2.0
15.0;9.0;11.0;14.0;11.0;4.0
4.0;0.0;0.0;1.0;0.0;0.0
30.0;10.0;11.0;14.0;13.0;12.0
0.08;0.2;0.0;0.15;0.31;0.67
0.35;0.1;0.0;0.38;0.23;0.5
0.31;0.4;0.18;0.23;0.46;0.08
0.42;0.0;0.73;0.08;0.46;0.75
0.46;0.2;0.18;0.31;0.31;0.42
0.58;0.5;0.45;0.38;0.46;0.08
0.19;0.5;0.27;0.54;0.62;0.25
0.54;0.1;0.64;0.54;0.77;0.42
0.27;0.3;0.27;0.54;0.31;1.0
0.31;0.2;0.36;0.46;0.15;0.33
0.15;0.1;0.09;0.54;0.15;0.58
0.15;0.1;0.0;0.46;0.77;0.25
0.58;0.1;0.0;0.92;0.15;0.25
0.27;0.1;0.73;0.23;0.54;0.5
0.27;0.8;0.36;0.0;0.23;0.17
0.65;0.5;0.09;0.31;0.38;0.25
0.35;0.0;0.36;0.38;0.62;0.17
0.15;0.3;0.36;0.54;0.54;0.75
0.35;0.6;0.18;0.62;0.46;0.5
0.23;0.3;0.09;0.62;0.38;0.0
0.65;0.6;0.09;0.54;0.23;0.58
0.31;0.7;0.55;0.77;0.38;0.17
0.0;0.5;0.18;0.69;0.38;0.17
0.35;0.4;0.45;0.62;0.92;0.33
1.0;0.4;0.36;0.85;0.62;0.58
0.38;1.0;0.82;0.77;1.0;0.25
0.0;0.7;0.27;0.0;0.31;0.42
0.04;0.3;0.09;0.31;0.31;0.5
0.12;0.5;0.09;0.23;0.31;0.67
0.42;0.7;0.55;0.23;0.23;0.08
0.15;0.4;0.18;0.23;0.23;0.25
0.27;0.4;0.64;0.08;0.54;0.33
0.35;0.1;0.45;0.15;0.0;0.67
0.42;0.2;0.36;0.46;0.23;0.0
0.42;0.3;0.45;0.0;0.08;0.33
0.46;0.6;0.27;0.62;0.38;0.17
0.23;0.4;0.09;0.23;0.62;0.67
0.23;0.6;0.45;0.23;0.15;0.33
0.19;0.6;0.27;0.31;0.54;0.08
0.15;0.6;0.27;0.38;0.23;0.67
0.15;0.4;0.27;0.31;0.38;0.33
0.27;0.8;0.45;0.0;0.23;0.58
0.0;0.7;0.36;0.38;0.31;0.17
0.38;0.7;0.27;0.54;0.15;0.42
0.15;0.6;0.55;0.23;0.31;0.0
0.31;0.5;0.36;0.31;0.77;0.17
0.12;0.5;0.55;0.38;0.38;0.25
0.46;0.5;0.82;0.31;0.54;0.42
0.19;0.7;0.64;0.31;0.46;0.33
0.15;0.7;0.36;0.46;0.69;0.5
0.15;0.5;0.82;0.38;0.23;0.17
0.42;0.9;1.0;1.0;0.85;0.33
