# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P218
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P218;P509;P586;P500;P570;P359
0.0;9.0;7.0;8.0;2.0;3.0
0.0;5.0;2.0;8.0;2.0;5.0
0.0;5.0;4.0;3.0;0.0;3.0
0.0;2.0;6.0;4.0;2.0;5.0
0.0;9.0;8.0;13.0;0.0;4.0
0.0;3.0;8.0;9.0;2.0;5.0
0.0;13.0;7.0;5.0;3.0;2.0
1.0;4.0;3.0;6.0;2.0;7.0
0.0;5.0;3.0;10.0;1.0;6.0
0.0;7.0;8.0;8.0;4.0;4.0
0.0;4.0;6.0;10.0;3.0;9.0
0.0;6.0;4.0;4.0;2.0;3.0
0.0;7.0;4.0;12.0;3.0;6.0
0.0;6.0;4.0;6.0;3.0;6.0
0.0;7.0;13.0;11.0;4.0;4.0
0.0;4.0;3.0;7.0;2.0;3.0
0.0;7.0;6.0;5.0;4.0;6.0
0.0;6.0;8.0;6.0;4.0;10.0
0.0;4.0;4.0;8.0;4.0;5.0
0.0;4.0;8.0;3.0;5.0;3.0
0.0;8.0;5.0;6.0;2.0;6.0
0.0;6.0;10.0;7.0;4.0;9.0
0.0;5.0;7.0;4.0;5.0;10.0
0.0;12.0;9.0;9.0;5.0;3.0
0.0;11.0;13.0;8.0;6.0;10.0
0.0;4.0;14.0;4.0;2.0;6.0
0.0;5.0;6.0;6.0;0.0;6.0
0.0;2.0;4.0;7.0;0.0;1.0
0.0;4.0;7.0;5.0;0.0;4.0
0.0;4.0;5.0;6.0;5.0;4.0
0.0;4.0;7.0;8.0;3.0;4.0
0.0;3.0;4.0;7.0;1.0;3.0
0.0;3.0;4.0;4.0;1.0;4.0
0.0;6.0;8.0;4.0;5.0;3.0
0.0;6.0;5.0;8.0;0.0;5.0
0.0;6.0;2.0;6.0;1.0;7.0
0.0;4.0;3.0;4.0;4.0;3.0
0.0;6.0;5.0;8.0;2.0;8.0
0.0;7.0;4.0;7.0;3.0;2.0
1.0;7.0;4.0;4.0;0.0;3.0
0.0;4.0;7.0;4.0;2.0;1.0
0.0;4.0;8.0;2.0;1.0;6.0
0.0;5.0;3.0;5.0;2.0;6.0
0.0;3.0;2.0;6.0;1.0;6.0
0.0;5.0;6.0;5.0;2.0;5.0
0.0;4.0;2.0;3.0;0.0;5.0
0.0;9.0;7.0;4.0;5.0;3.0
0.0;5.0;5.0;5.0;3.0;4.0
1.0;7.0;4.0;3.0;1.0;8.0
0.0;5.0;5.0;5.0;1.0;6.0
0.0;7.0;12.0;8.0;8.0;6.0
2.0;6.0;11.0;6.0;4.0;9.0
0.0;2.0;2.0;2.0;0.0;1.0
2.0;13.0;14.0;13.0;8.0;10.0
0.0;0.64;0.42;0.55;0.25;0.22
0.0;0.27;0.0;0.55;0.25;0.44
0.0;0.27;0.17;0.09;0.0;0.22
0.0;0.0;0.33;0.18;0.25;0.44
0.0;0.64;0.5;1.0;0.0;0.33
0.0;0.09;0.5;0.64;0.25;0.44
0.0;1.0;0.42;0.27;0.38;0.11
0.5;0.18;0.08;0.36;0.25;0.67
0.0;0.27;0.08;0.73;0.13;0.56
0.0;0.45;0.5;0.55;0.5;0.33
0.0;0.18;0.33;0.73;0.38;0.89
0.0;0.36;0.17;0.18;0.25;0.22
0.0;0.45;0.17;0.91;0.38;0.56
0.0;0.36;0.17;0.36;0.38;0.56
0.0;0.45;0.92;0.82;0.5;0.33
0.0;0.18;0.08;0.45;0.25;0.22
0.0;0.45;0.33;0.27;0.5;0.56
0.0;0.36;0.5;0.36;0.5;1.0
0.0;0.18;0.17;0.55;0.5;0.44
0.0;0.18;0.5;0.09;0.63;0.22
0.0;0.55;0.25;0.36;0.25;0.56
0.0;0.36;0.67;0.45;0.5;0.89
0.0;0.27;0.42;0.18;0.63;1.0
0.0;0.91;0.58;0.64;0.63;0.22
0.0;0.82;0.92;0.55;0.75;1.0
0.0;0.18;1.0;0.18;0.25;0.56
0.0;0.27;0.33;0.36;0.0;0.56
0.0;0.0;0.17;0.45;0.0;0.0
0.0;0.18;0.42;0.27;0.0;0.33
0.0;0.18;0.25;0.36;0.63;0.33
0.0;0.18;0.42;0.55;0.38;0.33
0.0;0.09;0.17;0.45;0.13;0.22
0.0;0.09;0.17;0.18;0.13;0.33
0.0;0.36;0.5;0.18;0.63;0.22
0.0;0.36;0.25;0.55;0.0;0.44
0.0;0.36;0.0;0.36;0.13;0.67
0.0;0.18;0.08;0.18;0.5;0.22
0.0;0.36;0.25;0.55;0.25;0.78
0.0;0.45;0.17;0.45;0.38;0.11
0.5;0.45;0.17;0.18;0.0;0.22
0.0;0.18;0.42;0.18;0.25;0.0
0.0;0.18;0.5;0.0;0.13;0.56
0.0;0.27;0.08;0.27;0.25;0.56
0.0;0.09;0.0;0.36;0.13;0.56
0.0;0.27;0.33;0.27;0.25;0.44
0.0;0.18;0.0;0.09;0.0;0.44
0.0;0.64;0.42;0.18;0.63;0.22
0.0;0.27;0.25;0.27;0.38;0.33
0.5;0.45;0.17;0.09;0.13;0.78
0.0;0.27;0.25;0.27;0.13;0.56
0.0;0.45;0.83;0.55;1.0;0.56
1.0;0.36;0.75;0.36;0.5;0.89
