# max_attributes; 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P63
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; dm_PCA(copy=True, iterated_power='auto', n_components=4, random_state=None, svd_solver='auto', tol=0.0, whiten=False)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P63;0;1;2;3
37.0;203.06372949779677;-11.987895033961012;1.3940636467602923;-31.299797995715966
39.0;217.95572856047337;-19.502341899202406;-6.748164058738615;-1.9318208656419884
54.0;232.61968594638287;-28.735652033961205;-25.884826426713925;32.78111231942618
44.0;251.07962289700333;-28.354439541766514;11.990733448312389;3.135800389395432
30.0;236.98741922637734;-18.16859169947977;-20.919473502855706;-37.45619767627872
36.0;229.38375305428517;-14.477106786455183;-28.01514902436448;-10.711659107008611
48.0;245.69545184903748;-26.007648298066936;-10.225726278006617;-21.908552949634718
39.0;235.62657688266816;-20.1586086039031;39.30341337326403;-14.754649202971397
40.0;251.4052806076451;-18.521476225602672;18.148333849587893;-21.707461075077813
34.0;242.0755064475964;-15.129844046450522;3.8215657398383898;-4.172659282632796
50.0;252.48881555887655;-25.03432431605473;10.173512857826614;12.94850780706607
40.0;236.86036748729754;-16.325055446157155;-37.198793210812006;-7.109500792145912
40.0;248.677028008758;-14.517937099728316;3.7683994495157473;17.724098819429713
41.0;243.24502681817128;-16.983983749362363;6.670160505146795;-11.105402411949369
55.0;250.67284424966803;-13.94893157673933;2.9032997658414788;19.65406822123619
34.0;260.79597050583465;-8.703573730531849;-3.2974179596530417;-18.057068245839787
42.0;263.53849018583605;-15.581734811935299;-8.965386711698706;-38.463301178440815
46.0;249.43645507276625;4.237831504985903;-40.97588086264604;22.85039477684985
43.0;255.0890102937008;-7.229567992877616;46.27663942513162;5.756124912803876
33.0;238.82479813522602;2.672898610239013;-29.358419557989798;-19.068470468169426
30.0;250.9731500422691;10.644260853627905;-19.669708336581355;47.46953550103419
44.0;235.51357199049147;10.419995101390313;-0.07887113899286677;27.684042714667317
39.0;240.81930983525515;22.697416641992774;-12.526116139132125;27.987091163604546
30.0;230.18000618110943;45.610969211093455;1.3590093405851218;10.77651128698693
29.0;221.7991692372325;91.44313181386384;10.626289371885846;13.09461259174765
24.0;142.123145208474;108.03919461849107;-12.888959466932768;-13.578987874491029
31.0;109.78552221257257;-18.143457039204407;-0.7161876103600393;-13.179898490409633
18.0;120.74915519217484;-22.79185373558607;-9.189703122776455;1.1504545512789457
32.0;134.26315136957905;-18.959954863156877;-12.54062239501784;8.775940383113483
20.0;132.22760067825158;-16.83348746465777;8.37280140070822;14.54407269067114
34.0;145.8983622280151;-20.316728683239955;30.39215591017846;-5.6450329608830625
29.0;140.78561808855488;-17.75316079248855;16.966722493921203;-0.7049395237621034
28.0;152.08022466614142;-24.187249687325952;9.914428408868835;4.139740947762756
40.0;156.55178690049726;-21.076800820744047;23.459264530801867;-11.15054804824259
36.0;159.1600175286142;-14.556375729025033;9.75537868112379;-1.8694709169184527
29.0;157.8154343993039;-20.484218670071815;-8.860324754047205;6.149361491216321
29.0;160.65096696782612;-23.356585262719715;-5.104779809522901;6.483791565733679
35.0;161.79259337094228;-7.661074878517444;-14.907331112312106;11.045119032120548
31.0;172.90095876434296;-23.10423970192646;7.914630025282001;9.410103644432718
30.0;157.64989604489966;-11.107465856061863;2.234105412184407;-9.01287596694969
40.0;167.93739627402044;-10.430333967661632;-18.585163359481058;-14.497261025896197
41.0;170.6047393817892;-9.277718808442708;-6.6922503974920655;-1.665756121712302
28.0;178.5165384872999;-3.118676807943536;-16.67011684387642;-2.9682624341146404
36.0;173.34905254168578;-0.16600379593770492;-18.608493476680124;-1.0873721367365172
25.0;175.9250204945522;-5.6931649700994615;7.167862725529176;-12.363663530953106
28.0;182.59581641911288;-10.450189845072067;20.34584467997359;15.049263573269755
37.0;189.67716844962914;-2.3748308979956003;30.772781597200968;15.442094770339807
33.0;184.1970911162039;8.605274332850652;19.182576710453755;14.43100832528896
28.0;179.64713394073954;11.615084666566304;-9.923320074983055;-2.887714264126221
37.0;176.0654733081301;37.17420149091679;15.042034185831708;9.228529256054438
27.0;160.66557652871577;68.84268549571412;4.810184262818907;-12.330822955726129
20.0;126.01967267410652;126.31182688509165;-0.7138323964467422;-16.81090133805161
18.0;-7.576035193753825;-25.744378177800094;1.0952227579453848;4.775293571312097
55.0;451.53322649196605;71.87349564568912;16.676808733444446;-5.734215890075336
0.51;-206.31226514572904;-0.12178064827008399;-0.13806063001684016;-1.3098590175087315
0.57;-205.88962694417077;-0.4088848467402106;-0.39808768887755863;-0.10135213533079132
0.97;-205.38583576302915;-0.5872557837308662;-1.235154674689771;1.242819031751524
0.7;-204.84319097654136;-0.4843827090825852;0.31612871113069074;0.11129356792425966
0.32;-205.18353086626485;-0.12389662885523778;-0.9162944940033834;-1.6653031468839812
0.49;-205.39053311038543;0.08521097980602751;-1.4023250861299346;-0.41358532263914627
0.81;-204.86942054601857;-0.3519900884273204;-0.41848820313319285;-1.0285348495667217
0.57;-205.2315556607091;-0.14832232821280905;1.3948633433473592;-0.6692037818615989
0.59;-204.79452363797898;-0.11202885672721806;0.5885652572484054;-0.8278429087462019
0.43;-205.03768568792225;-0.03106036444684341;0.046698319612049496;-0.35348503499438233
0.86;-204.7273884779367;-0.3749453496067852;0.24105062956051432;0.44818247930574506
0.59;-205.04126987880915;0.017498588361457186;-1.7099654544962375;-0.40705045479314766
0.59;-204.832741588214;0.12716333164243954;0.1507924844640002;0.5373637265136229
0.62;-205.042578996353;0.01587248612630045;0.17170953626733154;-0.47792729918335186
1.0;-204.72774093138185;0.3164741609744249;0.05239650435658457;0.7863378885338682
0.43;-204.4139227552045;0.38998904221331937;-0.15231032712529521;-0.8944401186855901
0.65;-204.3619337360687;0.013621273422635168;-0.5159763165728003;-1.6148746454320597
0.76;-204.75826580453037;0.8364690407727635;-1.6878900291832195;0.8789548439030118
0.68;-204.61304462926782;0.5486987778307089;1.7416635830896605;0.08188637164159254
0.41;-205.1495379408162;0.7736219357194198;-1.3524405504576664;-0.7397041408047554
0.32;-204.81652954065615;0.9348637445341261;-0.7609571398171809;1.9503849514754144
0.7;-205.19276356557765;1.2294911874442374;-0.045434863820131004;1.2502150225770334
0.57;-204.9911549924731;1.7634484304769573;-0.6038822510289809;1.240979186707962
0.32;-205.2616882959747;2.720905758389638;0.08921233986711026;0.36097570769190523
0.3;-205.2685520187264;4.709112428960828;0.6658424058452357;0.5624591901027526
0.16;-207.72911485324047;5.338941530607784;-0.24224787511483167;-0.7969338997524129
0.35;-209.63600612934664;-0.6706986940194766;0.0497825923730948;-0.3200661614134714
0.0;-209.17575056924247;-0.8153913589521921;-0.4903067256844216;0.16054878807687217
0.38;-208.8012032550798;-0.7570962253221387;-0.6147085563418091;0.4218468411931645
0.05;-208.887990198556;-0.5781666710244769;0.20036569079082522;0.7693703554092662
0.43;-208.41300559227682;-0.6198035039387972;1.099771141719683;-0.11641687018937587
0.3;-208.53673445652453;-0.448583367868319;0.700271150364841;0.17731614466485432
0.27;-208.2186345442734;-0.674283056857858;0.34409471410536524;0.30077608752675833
0.59;-208.03859382678482;-0.5050578410679343;0.9222775958247249;-0.426934931552919
0.49;-207.86817653397705;-0.24360541960685356;0.39749128679901424;-0.04589993628936219
0.3;-207.84912482168772;-0.44067700291557793;-0.30832547544007627;0.35297266277517225
0.3;-207.8851677492616;-0.6083258040969495;-0.19418102949557983;0.24991694168903367
0.46;-207.78674963711777;-0.00548753206514714;-0.5803438950312378;0.46713569479719796
0.35;-207.47396887512048;-0.3606377169905154;0.3134279033803162;0.44745933929150244
0.32;-207.99191834771244;-0.1596165062896078;0.12854704490711893;-0.29676169972626604
0.59;-207.64325272918526;0.011229826584639968;-0.7861895466219531;-0.5941305491255061
0.62;-207.55708594999814;0.01909562839000295;-0.3172994406302625;0.022452585633980254
0.27;-207.29444699200576;0.3078441944832258;-0.6011917292627352;0.03462705903055779
0.49;-207.4366864135234;0.3861398765270934;-0.6217954229410108;0.01393779052017163
0.19;-207.31139442165573;0.33604126221335;0.35860596238610604;-0.24756420502156037
0.27;-207.09610738274444;0.19590212890458408;0.8608894850468105;0.8113064587004154
0.51;-206.89491832034395;0.6017420964767579;1.4386369125228773;0.6431766930161427
0.41;-207.02472576190573;1.0077247192198904;0.9344942546747019;0.700745778478401
0.27;-207.12579002513235;1.1115712935821649;-0.2358638403622714;0.008426133966108437
0.51;-207.04763617943024;2.4604975823725574;0.8038671289404175;0.5311293450762793
0.24;-207.3839624060437;3.717540888819466;0.5160672173084287;-0.6601102510492137
0.05;-208.1536456432359;6.423662585660771;0.5290027884964972;-0.8094248837103695
