# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P269
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P269;P500;P311;P431;P7;P368
7.0;8.0;8.0;3.0;4.0;0.0
11.0;8.0;6.0;6.0;8.0;5.0
6.0;3.0;1.0;4.0;3.0;5.0
12.0;4.0;9.0;2.0;7.0;3.0
15.0;13.0;5.0;5.0;8.0;2.0
11.0;9.0;1.0;6.0;7.0;2.0
10.0;5.0;3.0;8.0;2.0;6.0
15.0;6.0;5.0;8.0;3.0;5.0
12.0;10.0;12.0;8.0;10.0;7.0
7.0;8.0;4.0;7.0;3.0;2.0
10.0;10.0;7.0;8.0;5.0;7.0
12.0;4.0;3.0;7.0;2.0;2.0
12.0;12.0;3.0;13.0;3.0;9.0
12.0;6.0;6.0;4.0;4.0;6.0
7.0;11.0;2.0;1.0;5.0;3.0
13.0;7.0;3.0;5.0;3.0;4.0
15.0;5.0;2.0;6.0;7.0;4.0
16.0;6.0;9.0;8.0;10.0;5.0
19.0;8.0;6.0;9.0;0.0;5.0
17.0;3.0;0.0;9.0;3.0;9.0
9.0;6.0;7.0;8.0;7.0;5.0
16.0;7.0;2.0;11.0;5.0;11.0
18.0;4.0;2.0;10.0;1.0;4.0
14.0;9.0;4.0;9.0;5.0;11.0
22.0;8.0;7.0;12.0;7.0;7.0
25.0;4.0;3.0;11.0;5.0;12.0
12.0;6.0;5.0;1.0;2.0;2.0
4.0;7.0;6.0;5.0;4.0;2.0
5.0;5.0;8.0;4.0;3.0;1.0
11.0;6.0;1.0;4.0;1.0;9.0
10.0;8.0;3.0;4.0;3.0;5.0
19.0;7.0;4.0;2.0;2.0;1.0
10.0;4.0;8.0;3.0;2.0;2.0
10.0;4.0;0.0;7.0;4.0;4.0
9.0;8.0;4.0;1.0;2.0;3.0
11.0;6.0;2.0;9.0;6.0;3.0
8.0;4.0;8.0;4.0;4.0;3.0
12.0;8.0;4.0;4.0;5.0;6.0
6.0;7.0;1.0;5.0;1.0;5.0
15.0;4.0;8.0;6.0;3.0;1.0
6.0;4.0;4.0;5.0;5.0;4.0
12.0;2.0;7.0;1.0;8.0;7.0
20.0;5.0;2.0;6.0;2.0;9.0
11.0;6.0;5.0;8.0;3.0;4.0
15.0;5.0;0.0;4.0;3.0;6.0
14.0;3.0;2.0;5.0;6.0;9.0
7.0;4.0;3.0;6.0;2.0;6.0
11.0;5.0;5.0;5.0;6.0;9.0
15.0;3.0;4.0;5.0;2.0;6.0
16.0;5.0;6.0;7.0;4.0;9.0
14.0;8.0;2.0;6.0;2.0;11.0
14.0;6.0;4.0;14.0;1.0;12.0
4.0;2.0;0.0;1.0;0.0;0.0
25.0;13.0;12.0;14.0;10.0;12.0
0.14;0.55;0.67;0.15;0.4;0.0
0.33;0.55;0.5;0.38;0.8;0.42
0.1;0.09;0.08;0.23;0.3;0.42
0.38;0.18;0.75;0.08;0.7;0.25
0.52;1.0;0.42;0.31;0.8;0.17
0.33;0.64;0.08;0.38;0.7;0.17
0.29;0.27;0.25;0.54;0.2;0.5
0.52;0.36;0.42;0.54;0.3;0.42
0.38;0.73;1.0;0.54;1.0;0.58
0.14;0.55;0.33;0.46;0.3;0.17
0.29;0.73;0.58;0.54;0.5;0.58
0.38;0.18;0.25;0.46;0.2;0.17
0.38;0.91;0.25;0.92;0.3;0.75
0.38;0.36;0.5;0.23;0.4;0.5
0.14;0.82;0.17;0.0;0.5;0.25
0.43;0.45;0.25;0.31;0.3;0.33
0.52;0.27;0.17;0.38;0.7;0.33
0.57;0.36;0.75;0.54;1.0;0.42
0.71;0.55;0.5;0.62;0.0;0.42
0.62;0.09;0.0;0.62;0.3;0.75
0.24;0.36;0.58;0.54;0.7;0.42
0.57;0.45;0.17;0.77;0.5;0.92
0.67;0.18;0.17;0.69;0.1;0.33
0.48;0.64;0.33;0.62;0.5;0.92
0.86;0.55;0.58;0.85;0.7;0.58
1.0;0.18;0.25;0.77;0.5;1.0
0.38;0.36;0.42;0.0;0.2;0.17
0.0;0.45;0.5;0.31;0.4;0.17
0.05;0.27;0.67;0.23;0.3;0.08
0.33;0.36;0.08;0.23;0.1;0.75
0.29;0.55;0.25;0.23;0.3;0.42
0.71;0.45;0.33;0.08;0.2;0.08
0.29;0.18;0.67;0.15;0.2;0.17
0.29;0.18;0.0;0.46;0.4;0.33
0.24;0.55;0.33;0.0;0.2;0.25
0.33;0.36;0.17;0.62;0.6;0.25
0.19;0.18;0.67;0.23;0.4;0.25
0.38;0.55;0.33;0.23;0.5;0.5
0.1;0.45;0.08;0.31;0.1;0.42
0.52;0.18;0.67;0.38;0.3;0.08
0.1;0.18;0.33;0.31;0.5;0.33
0.38;0.0;0.58;0.0;0.8;0.58
0.76;0.27;0.17;0.38;0.2;0.75
0.33;0.36;0.42;0.54;0.3;0.33
0.52;0.27;0.0;0.23;0.3;0.5
0.48;0.09;0.17;0.31;0.6;0.75
0.14;0.18;0.25;0.38;0.2;0.5
0.33;0.27;0.42;0.31;0.6;0.75
0.52;0.09;0.33;0.31;0.2;0.5
0.57;0.27;0.5;0.46;0.4;0.75
0.48;0.55;0.17;0.38;0.2;0.92
0.48;0.36;0.33;1.0;0.1;1.0
