# max_attributes; 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P158
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; dm_PCA(copy=True, iterated_power='auto', n_components=5, random_state=None, svd_solver='auto', tol=0.0, whiten=False)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P158;0;1;2;3;4
8.0;203.06372949779671;-11.987869430385393;1.4108384815084147;-28.067789977396135;-14.684956936182155
3.0;217.9557285604731;-19.502343461495382;-8.727387306230678;2.1544686953295;-10.452131190231263
3.0;232.61968594638245;-28.735634100643306;-24.92469467386766;29.048201756364378;11.050351224188384
2.0;251.07962289700305;-28.3544241979719;11.681034596905915;2.3325907630460523;28.25711008988505
3.0;236.98741922637723;-18.168552520807275;-19.917618465731163;-42.66531556038164;15.68120373839408
3.0;229.38375305428497;-14.477135049019601;-28.541925380791238;-10.28085762055778;-0.38080225305824195
4.0;245.6954518490371;-26.007658874552153;-10.886590616527796;-14.253899717189805;-34.60100392687394
5.0;235.62657688266782;-20.158622076344376;40.85529596126417;-19.5175121288791;12.82226015227977
2.0;251.40528060764487;-18.5214797402543;17.8313062045353;-21.96045228269506;15.647332166603787
7.0;242.07550644759624;-15.129843208451414;4.806730711604054;-8.774901783531073;5.26907280514084
7.0;252.488815558876;-25.034317082105737;10.159167605578158;9.322638414607074;29.522852320365153
3.0;236.86036748729734;-16.325066595436773;-35.911119346662126;-9.183241918124027;7.446334235560155
9.0;248.67702800875787;-14.51792153570509;2.9196252046331472;22.300421651977132;-27.77877113247801
3.0;243.24502681817125;-16.983999341821185;6.604532871694774;-6.090386062459027;-28.50512482981138
4.0;250.67284424966795;-13.948947689046639;3.5025641507985728;13.825409790175915;18.327022131383142
6.0;260.7959705058346;-8.703603387272853;-3.017982802656898;-16.094229123234424;-23.5066041163105
3.0;263.53849018583577;-15.581766214635547;-9.346016498876708;-33.257714727287464;-15.445868381834787
2.0;249.43645507276622;4.237828058312976;-41.46436112627369;19.148057953226385;26.39005786056659
4.0;255.08901029370065;-7.229554894069761;44.88800447091197;9.104269394725268;-8.895202959926214
2.0;238.8247981352259;2.6729215091181673;-27.50937938966508;-26.651515697208133;8.414513084033945
6.0;250.9731500422692;10.644258478464337;-20.497017368822537;51.30537285269549;-6.138020068168812
2.0;235.51357199049147;10.419957450722013;1.3782135460389389;21.232490299231795;27.617082207123243
5.0;240.81930983525547;22.697428028738525;-13.791599373904077;30.495044226070007;-18.011294381168504
2.0;230.18000618111017;45.61096754194076;2.0681015809475882;4.090126479706603;38.95114066994259
2.0;221.79916923723368;91.44309592250603;11.345702699221757;16.819021326472075;-16.376650682178994
3.0;142.1231452084753;108.0391914703119;-12.558853197256617;-15.812458951936813;1.1906883767731682
5.0;109.78552221257233;-18.143466682384073;-0.6428405173053021;-13.979127188842009;-0.44787131311865536
1.0;120.74915519217457;-22.791838926284814;-9.399125228166069;2.4945982299117913;-5.432448583822596
3.0;134.26315136957882;-18.959927207235232;-12.849597767237428;6.865222036743619;13.793274359307366
1.0;132.2276006782514;-16.833471314924374;8.141920314521402;17.598495651600036;-6.610200676736729
0.0;145.8983622280149;-20.316704077746298;30.90975444243092;-6.627792160917324;4.110641173320226
6.0;140.78561808855466;-17.753134308307384;16.36883457058998;3.8616558290833303;-21.582993667129525
1.0;152.08022466614113;-24.187252773936443;10.43181134442058;7.775055284894561;-21.440668452888577
3.0;156.55178690049686;-21.076798806890825;23.207913803710007;-14.902912248056529;25.213491255251302
1.0;159.16001752861405;-14.55639527876833;10.13278736196926;-1.0938158549297734;-10.505601475729392
3.0;157.81543439930363;-20.484203498971954;-9.60981626435211;10.233963646415127;-10.691660784738978
4.0;160.65096696782587;-23.35658109529492;-5.177209494133963;8.901495879294085;-25.253685941240597
1.0;161.79259337094223;-7.66107456647056;-16.039892249166503;13.167650864606701;4.991310873352619
3.0;172.9009587643426;-23.10425753133515;8.274195620148221;6.778417245574535;13.256681345709573
2.0;157.64989604489952;-11.107473845547982;2.293787978048436;-7.69677892192552;-11.943785222593467
2.0;167.9373962740203;-10.43031561692044;-19.6629717792328;-12.497256460768554;1.1708537254941032
4.0;170.6047393817891;-9.277716458859615;-6.679730780857682;-2.2665814638962862;2.009708343156519
2.0;178.51653848729987;-3.1186945768472305;-15.772675245086019;-9.069612822487395;24.10482740686561
2.0;173.34905254168592;-0.16601970508044456;-19.5105719567867;3.1266549604284135;-16.897655856926626
6.0;175.9250204945521;-5.693172440523602;8.150193238150676;-11.029434509451178;-14.498939477411787
2.0;182.59581641911282;-10.450204527205313;21.396279285990747;10.482509513246491;15.609153898062532
4.0;189.67716844962897;-2.374823482786707;30.376422620834273;12.354010453723088;10.804829868101427
2.0;184.19709111620398;8.605288669309648;18.904281415630702;15.434465378041772;-5.972284816051247
4.0;179.64713394073968;11.615080967350986;-9.770741942299596;-1.6812092320411336;-5.860174986151297
7.0;176.06547330813046;37.17418239857001;14.173665175409205;11.847196227152567;-3.358045056674059
3.0;160.6655765287166;68.84268533995129;3.1703296813106054;-9.285796813677598;-9.344305243944214
5.0;126.01967267410808;126.31186474533594;-0.549916453588265;-16.66339478298063;4.023737155309828
0.0;-7.576035193754151;-25.74437615794261;1.133151983820456;4.200790376765795;4.54446071156385
9.0;451.53322649196684;71.87351287081812;16.918531909275494;-5.474263510884263;-2.87691572525952
0.89;-206.31226514572904;-0.12178009944340813;-0.11882169337567355;-1.2352792670320538;-0.42961321322243956
0.33;-205.88962694417066;-0.4088853336184492;-0.4707328215609441;0.025296138185859046;-0.17261839245601007
0.33;-205.38583576302918;-0.5872553296637629;-1.177775041889826;1.0482081495567461;0.6044224858453371
0.22;-204.84319097654148;-0.4843822505144095;0.313770341839266;0.051075887904719244;1.3104851774227766
0.33;-205.18353086626496;-0.12389500000999905;-0.8678075096216427;-1.9182442843325063;0.7926934972503467
0.33;-205.39053311038543;0.08520933001280628;-1.4173573401664454;-0.4336842173338315;0.16813806408505017
0.44;-204.8694205460186;-0.3519909634698497;-0.42836104625253035;-0.7661167642018251;-1.2343836094160854
0.56;-205.2315556607091;-0.14832329722263718;1.4754545287485648;-0.9087712081801085;0.6708388959643382
0.22;-204.7945236379789;-0.11202924429832754;0.5871050234080912;-0.8707802050144978;0.7601186177140569
0.78;-205.03768568792233;-0.03106067220755965;0.1049757005390242;-0.5880638433933436;0.2889286435137485
0.78;-204.72738847793656;-0.37494548392898547;0.254579690110321;0.251517726559851;1.3926313806518846
0.33;-205.04126987880915;0.017497876660404244;-1.648231510800586;-0.5158608438400504;0.3893332807929126
1.0;-204.83274158821393;0.12716366816885202;0.1280460044544973;0.6928925771428607;-1.045789493820376
0.33;-205.04257899635303;0.01587125803154482;0.18702562896114297;-0.3202682261079868;-0.998714597888325
0.44;-204.72774093138185;0.31647322774915226;0.08454505821913322;0.5125178326503855;0.8696807755339515
0.67;-204.4139227552045;0.3899875921332033;-0.12036506923830181;-0.878084038121436;-0.8877620010494264
0.33;-204.36193373606864;0.013619620325813875;-0.5189337616287317;-1.4496558780544846;-0.4280671897867167
0.22;-204.75826580453054;0.8364684627424658;-1.6869843128618327;0.6520140563356652;1.3311689659496375
0.44;-204.61304462926793;0.54869904680379;1.6884302022533206;0.20598508655105643;-0.3487708221891193
0.22;-205.14953794081612;0.7736225388112115;-1.2617448672113871;-1.1119288813145431;0.4977663116655885
0.67;-204.81652954065603;0.9348631963224217;-0.7746276919448245;2.0737044856554263;-0.09217708413156009
0.22;-205.19276356557768;1.229488998578483;0.03873854401504499;0.9090696202383813;1.3795039879295035
0.56;-204.99115499247307;1.7634485826209136;-0.6443682487018935;1.283027004469356;-0.5109067048731174
0.22;-205.26168829597452;2.7209051975835403;0.13587299752862916;0.06015864865274261;1.6961959660743071
0.22;-205.26855201872635;4.7091105558997555;0.7150735014400614;0.6867614745840874;-0.6019960264490639
0.33;-207.72911485324022;5.3389411477155155;-0.21066964937725285;-0.9710947989798575;0.2293281132738725
0.56;-209.63600612934655;-0.6706996925090949;0.06293409256637233;-0.4036669754275632;0.1740437722568106
0.11;-209.17575056924247;-0.8153911066816051;-0.4921848135104573;0.18399480013764472;-0.08421021857910148
0.33;-208.80120325507977;-0.7570953624900095;-0.612765031728543;0.2923154299498326;0.7020645653819595
0.11;-208.88799019855605;-0.5781664252005033;0.20408824857582236;0.8358005362256237;-0.0018747258019368997
0.0;-208.41300559227685;-0.6198030134077791;1.1258570219533557;-0.17714862766787273;0.32488098599380505
0.67;-208.5367344565246;-0.4485826631091006;0.6836309906214495;0.3245620021935372;-0.7367267866898222
0.11;-208.21863454427333;-0.674283442333168;0.3818313962633019;0.38798826710093626;-0.6135190550455806
0.33;-208.03859382678476;-0.5050582235746521;0.916713264162874;-0.5939302452153216;1.0528098233159402
0.11;-207.86817653397705;-0.24360679923381556;0.4225089881325243;-0.050584719409508996;-0.3203277033322504
0.33;-207.8491248216877;-0.44067689365881985;-0.3301220952539124;0.49358472469531434;-0.30737387039303066
0.44;-207.88516774926177;-0.6083259475410535;-0.17864496118779602;0.28721394359505853;-0.8740077959765568
0.11;-207.78674963711765;-0.005487759747707079;-0.6188095988142224;0.5144050214024002;0.35462049309680577
0.33;-207.4739688751205;-0.36063891492055355;0.33353912357531706;0.3211828910823578;0.6488622118377894
0.22;-207.99191834771258;-0.15961694915202576;0.14173850719392914;-0.3006375869381909;-0.27838623826632647
0.22;-207.64325272918535;0.011230335900726716;-0.8229480806058287;-0.5506051974624767;0.2083494921702731
0.44;-207.55708594999825;0.01909527518706273;-0.30115571962362175;-0.0527658742259514;0.252359867770933
0.22;-207.2944469920058;0.30784296773714365;-0.5519748414179189;-0.26050417852631097;1.1268218908369576
0.22;-207.43668641352335;0.3861388977623765;-0.6554381097719334;0.14969842038561998;-0.5348886138099017
0.67;-207.31139442165573;0.33604065202403444;0.4125374538849444;-0.22987625832965522;-0.48336046741526445
0.22;-207.09610738274444;0.19590100218438875;0.9246307644834897;0.5551780593670455;0.7958746669610965
0.44;-206.89491832034392;0.6017421426629948;1.4271031905086495;0.47769358669367407;0.48518782249125453
0.22;-207.02472576190567;1.0077250779526148;0.9387733587199725;0.6668950714187144;-0.000911334829546881
0.44;-207.12579002513237;1.1115709613523659;-0.22438429201213092;0.022956104874921383;-0.14402192574446496
0.78;-207.04763617943033;2.4604964304859736;0.7757750481572816;0.596104860774164;-0.019721783702071043
0.33;-207.3839624060436;3.7175407500577524;0.44581277431705785;-0.5630584878569727;-0.33375375377932315
0.56;-208.15364564323582;6.42366490330193;0.5487730574998747;-0.8332354607881935;0.2504506137718396
