# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P31
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P31;P500;P207;P768;P431;P320
7.0;8.0;2.0;0.0;3.0;2.0
17.0;8.0;5.0;0.0;6.0;5.0
6.0;3.0;8.0;2.0;4.0;8.0
7.0;4.0;7.0;8.0;2.0;7.0
9.0;13.0;3.0;2.0;5.0;2.0
7.0;9.0;5.0;5.0;6.0;6.0
11.0;5.0;2.0;3.0;8.0;6.0
10.0;6.0;6.0;7.0;8.0;4.0
13.0;10.0;7.0;3.0;8.0;6.0
9.0;8.0;6.0;4.0;7.0;5.0
4.0;10.0;10.0;1.0;8.0;2.0
15.0;4.0;2.0;0.0;7.0;9.0
10.0;12.0;10.0;0.0;13.0;2.0
7.0;6.0;5.0;8.0;4.0;6.0
10.0;11.0;4.0;4.0;1.0;1.0
9.0;7.0;7.0;1.0;5.0;3.0
11.0;5.0;7.0;4.0;6.0;4.0
8.0;6.0;6.0;4.0;8.0;5.0
14.0;8.0;4.0;2.0;9.0;5.0
9.0;3.0;5.0;1.0;9.0;1.0
10.0;6.0;3.0;1.0;8.0;5.0
3.0;7.0;5.0;6.0;11.0;5.0
3.0;4.0;7.0;2.0;10.0;4.0
1.0;9.0;7.0;5.0;9.0;3.0
8.0;8.0;10.0;4.0;12.0;7.0
10.0;4.0;11.0;9.0;11.0;4.0
5.0;6.0;1.0;3.0;1.0;3.0
6.0;7.0;3.0;1.0;5.0;4.0
14.0;5.0;4.0;1.0;4.0;2.0
9.0;6.0;4.0;6.0;4.0;2.0
12.0;8.0;5.0;2.0;4.0;3.0
8.0;7.0;4.0;7.0;2.0;2.0
9.0;4.0;2.0;5.0;3.0;0.0
5.0;4.0;4.0;4.0;7.0;7.0
10.0;8.0;5.0;5.0;1.0;7.0
6.0;6.0;5.0;3.0;9.0;4.0
14.0;4.0;3.0;1.0;4.0;6.0
10.0;8.0;5.0;5.0;4.0;4.0
6.0;7.0;9.0;3.0;5.0;4.0
12.0;4.0;3.0;3.0;6.0;2.0
11.0;4.0;1.0;3.0;5.0;7.0
11.0;2.0;5.0;5.0;1.0;4.0
8.0;5.0;7.0;4.0;6.0;0.0
5.0;6.0;5.0;3.0;8.0;3.0
7.0;5.0;7.0;6.0;4.0;6.0
9.0;3.0;9.0;4.0;5.0;6.0
3.0;4.0;8.0;6.0;6.0;3.0
9.0;5.0;3.0;9.0;5.0;3.0
6.0;3.0;6.0;7.0;5.0;2.0
8.0;5.0;10.0;4.0;7.0;5.0
4.0;8.0;10.0;9.0;6.0;3.0
7.0;6.0;12.0;11.0;14.0;10.0
1.0;2.0;1.0;0.0;1.0;0.0
17.0;13.0;12.0;11.0;14.0;10.0
0.38;0.55;0.09;0.0;0.15;0.2
1.0;0.55;0.36;0.0;0.38;0.5
0.31;0.09;0.64;0.18;0.23;0.8
0.38;0.18;0.55;0.73;0.08;0.7
0.5;1.0;0.18;0.18;0.31;0.2
0.38;0.64;0.36;0.45;0.38;0.6
0.63;0.27;0.09;0.27;0.54;0.6
0.56;0.36;0.45;0.64;0.54;0.4
0.75;0.73;0.55;0.27;0.54;0.6
0.5;0.55;0.45;0.36;0.46;0.5
0.19;0.73;0.82;0.09;0.54;0.2
0.88;0.18;0.09;0.0;0.46;0.9
0.56;0.91;0.82;0.0;0.92;0.2
0.38;0.36;0.36;0.73;0.23;0.6
0.56;0.82;0.27;0.36;0.0;0.1
0.5;0.45;0.55;0.09;0.31;0.3
0.63;0.27;0.55;0.36;0.38;0.4
0.44;0.36;0.45;0.36;0.54;0.5
0.81;0.55;0.27;0.18;0.62;0.5
0.5;0.09;0.36;0.09;0.62;0.1
0.56;0.36;0.18;0.09;0.54;0.5
0.13;0.45;0.36;0.55;0.77;0.5
0.13;0.18;0.55;0.18;0.69;0.4
0.0;0.64;0.55;0.45;0.62;0.3
0.44;0.55;0.82;0.36;0.85;0.7
0.56;0.18;0.91;0.82;0.77;0.4
0.25;0.36;0.0;0.27;0.0;0.3
0.31;0.45;0.18;0.09;0.31;0.4
0.81;0.27;0.27;0.09;0.23;0.2
0.5;0.36;0.27;0.55;0.23;0.2
0.69;0.55;0.36;0.18;0.23;0.3
0.44;0.45;0.27;0.64;0.08;0.2
0.5;0.18;0.09;0.45;0.15;0.0
0.25;0.18;0.27;0.36;0.46;0.7
0.56;0.55;0.36;0.45;0.0;0.7
0.31;0.36;0.36;0.27;0.62;0.4
0.81;0.18;0.18;0.09;0.23;0.6
0.56;0.55;0.36;0.45;0.23;0.4
0.31;0.45;0.73;0.27;0.31;0.4
0.69;0.18;0.18;0.27;0.38;0.2
0.63;0.18;0.0;0.27;0.31;0.7
0.63;0.0;0.36;0.45;0.0;0.4
0.44;0.27;0.55;0.36;0.38;0.0
0.25;0.36;0.36;0.27;0.54;0.3
0.38;0.27;0.55;0.55;0.23;0.6
0.5;0.09;0.73;0.36;0.31;0.6
0.13;0.18;0.64;0.55;0.38;0.3
0.5;0.27;0.18;0.82;0.31;0.3
0.31;0.09;0.45;0.64;0.31;0.2
0.44;0.27;0.82;0.36;0.46;0.5
0.19;0.55;0.82;0.82;0.38;0.3
0.38;0.36;1.0;1.0;1.0;1.0
