# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P183
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P183;P380;P433;P234;P218;P608
25.0;0.0;2.0;0.0;0.0;1.0
37.0;0.0;4.0;0.0;0.0;1.0
42.0;0.0;5.0;0.0;0.0;0.0
50.0;0.0;3.0;0.0;0.0;0.0
18.0;0.0;2.0;1.0;0.0;0.0
32.0;0.0;2.0;0.0;0.0;0.0
38.0;0.0;1.0;0.0;0.0;1.0
37.0;0.0;5.0;0.0;1.0;0.0
33.0;0.0;3.0;0.0;0.0;1.0
30.0;0.0;5.0;0.0;0.0;0.0
37.0;0.0;6.0;0.0;0.0;0.0
20.0;0.0;5.0;0.0;0.0;1.0
41.0;0.0;2.0;0.0;0.0;0.0
40.0;0.0;7.0;0.0;0.0;0.0
39.0;0.0;4.0;0.0;0.0;0.0
38.0;0.0;5.0;0.0;0.0;1.0
34.0;0.0;2.0;0.0;0.0;0.0
32.0;0.0;3.0;0.0;0.0;0.0
41.0;0.0;3.0;0.0;0.0;1.0
30.0;0.0;3.0;0.0;0.0;0.0
40.0;0.0;2.0;0.0;0.0;0.0
36.0;0.0;5.0;1.0;0.0;0.0
31.0;0.0;10.0;0.0;0.0;0.0
33.0;0.0;8.0;0.0;0.0;0.0
28.0;0.0;6.0;0.0;0.0;1.0
22.0;0.0;5.0;0.0;0.0;1.0
22.0;0.0;1.0;0.0;0.0;0.0
30.0;0.0;1.0;0.0;0.0;0.0
23.0;0.0;2.0;0.0;0.0;0.0
31.0;0.0;4.0;0.0;0.0;0.0
28.0;0.0;3.0;0.0;0.0;0.0
30.0;0.0;4.0;0.0;0.0;0.0
34.0;0.0;3.0;0.0;0.0;1.0
29.0;0.0;3.0;0.0;0.0;0.0
30.0;0.0;3.0;0.0;0.0;0.0
32.0;0.0;4.0;0.0;0.0;0.0
26.0;0.0;3.0;0.0;0.0;0.0
30.0;0.0;2.0;0.0;0.0;1.0
31.0;0.0;10.0;0.0;0.0;0.0
24.0;0.0;7.0;0.0;1.0;0.0
29.0;0.0;2.0;0.0;0.0;0.0
27.0;0.0;1.0;0.0;0.0;0.0
24.0;0.0;2.0;0.0;0.0;0.0
28.0;0.0;5.0;0.0;0.0;2.0
30.0;0.0;6.0;0.0;0.0;0.0
28.0;0.0;2.0;0.0;0.0;1.0
29.0;0.0;3.0;0.0;0.0;0.0
34.0;0.0;4.0;0.0;0.0;1.0
31.0;0.0;3.0;0.0;1.0;3.0
29.0;1.0;7.0;0.0;0.0;0.0
25.0;0.0;3.0;2.0;0.0;0.0
19.0;2.0;16.0;0.0;2.0;5.0
18.0;0.0;1.0;0.0;0.0;0.0
50.0;2.0;16.0;2.0;2.0;5.0
0.22;0.0;0.07;0.0;0.0;0.2
0.59;0.0;0.2;0.0;0.0;0.2
0.75;0.0;0.27;0.0;0.0;0.0
1.0;0.0;0.13;0.0;0.0;0.0
0.0;0.0;0.07;0.5;0.0;0.0
0.44;0.0;0.07;0.0;0.0;0.0
0.63;0.0;0.0;0.0;0.0;0.2
0.59;0.0;0.27;0.0;0.5;0.0
0.47;0.0;0.13;0.0;0.0;0.2
0.38;0.0;0.27;0.0;0.0;0.0
0.59;0.0;0.33;0.0;0.0;0.0
0.06;0.0;0.27;0.0;0.0;0.2
0.72;0.0;0.07;0.0;0.0;0.0
0.69;0.0;0.4;0.0;0.0;0.0
0.66;0.0;0.2;0.0;0.0;0.0
0.63;0.0;0.27;0.0;0.0;0.2
0.5;0.0;0.07;0.0;0.0;0.0
0.44;0.0;0.13;0.0;0.0;0.0
0.72;0.0;0.13;0.0;0.0;0.2
0.38;0.0;0.13;0.0;0.0;0.0
0.69;0.0;0.07;0.0;0.0;0.0
0.56;0.0;0.27;0.5;0.0;0.0
0.41;0.0;0.6;0.0;0.0;0.0
0.47;0.0;0.47;0.0;0.0;0.0
0.31;0.0;0.33;0.0;0.0;0.2
0.13;0.0;0.27;0.0;0.0;0.2
0.13;0.0;0.0;0.0;0.0;0.0
0.38;0.0;0.0;0.0;0.0;0.0
0.16;0.0;0.07;0.0;0.0;0.0
0.41;0.0;0.2;0.0;0.0;0.0
0.31;0.0;0.13;0.0;0.0;0.0
0.38;0.0;0.2;0.0;0.0;0.0
0.5;0.0;0.13;0.0;0.0;0.2
0.34;0.0;0.13;0.0;0.0;0.0
0.38;0.0;0.13;0.0;0.0;0.0
0.44;0.0;0.2;0.0;0.0;0.0
0.25;0.0;0.13;0.0;0.0;0.0
0.38;0.0;0.07;0.0;0.0;0.2
0.41;0.0;0.6;0.0;0.0;0.0
0.19;0.0;0.4;0.0;0.5;0.0
0.34;0.0;0.07;0.0;0.0;0.0
0.28;0.0;0.0;0.0;0.0;0.0
0.19;0.0;0.07;0.0;0.0;0.0
0.31;0.0;0.27;0.0;0.0;0.4
0.38;0.0;0.33;0.0;0.0;0.0
0.31;0.0;0.07;0.0;0.0;0.2
0.34;0.0;0.13;0.0;0.0;0.0
0.5;0.0;0.2;0.0;0.0;0.2
0.41;0.0;0.13;0.0;0.5;0.6
0.34;0.5;0.4;0.0;0.0;0.0
0.22;0.0;0.13;1.0;0.0;0.0
0.03;1.0;1.0;0.0;1.0;1.0
