# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P348
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P348;P500;P806;P571;P586;P437
1.0;8.0;4.0;4.0;7.0;7.0
0.0;8.0;5.0;3.0;2.0;4.0
0.0;3.0;7.0;6.0;4.0;13.0
0.0;4.0;4.0;6.0;6.0;6.0
0.0;13.0;7.0;4.0;8.0;3.0
1.0;9.0;2.0;6.0;8.0;7.0
0.0;5.0;7.0;8.0;7.0;6.0
2.0;6.0;4.0;10.0;3.0;3.0
1.0;10.0;5.0;4.0;3.0;4.0
0.0;8.0;7.0;2.0;8.0;7.0
0.0;10.0;3.0;2.0;6.0;8.0
0.0;4.0;2.0;10.0;4.0;8.0
0.0;12.0;4.0;2.0;4.0;12.0
0.0;6.0;6.0;7.0;4.0;6.0
1.0;11.0;5.0;3.0;13.0;7.0
0.0;7.0;5.0;5.0;3.0;5.0
0.0;5.0;3.0;8.0;6.0;7.0
1.0;6.0;4.0;7.0;8.0;5.0
0.0;8.0;3.0;6.0;4.0;4.0
0.0;3.0;2.0;5.0;8.0;4.0
0.0;6.0;2.0;3.0;5.0;8.0
1.0;7.0;8.0;5.0;10.0;13.0
0.0;4.0;4.0;5.0;7.0;5.0
0.0;9.0;6.0;12.0;9.0;11.0
1.0;8.0;9.0;8.0;13.0;8.0
0.0;4.0;7.0;13.0;14.0;12.0
0.0;6.0;2.0;4.0;6.0;6.0
2.0;7.0;4.0;4.0;4.0;3.0
0.0;5.0;3.0;4.0;7.0;1.0
0.0;6.0;3.0;3.0;5.0;3.0
0.0;8.0;4.0;3.0;7.0;2.0
2.0;7.0;8.0;7.0;4.0;5.0
0.0;4.0;3.0;0.0;4.0;4.0
0.0;4.0;3.0;3.0;8.0;6.0
2.0;8.0;4.0;1.0;5.0;6.0
0.0;6.0;8.0;5.0;2.0;6.0
1.0;4.0;4.0;8.0;3.0;9.0
1.0;8.0;7.0;2.0;5.0;8.0
1.0;7.0;2.0;7.0;4.0;5.0
0.0;4.0;3.0;3.0;4.0;4.0
0.0;4.0;6.0;5.0;7.0;8.0
1.0;2.0;8.0;3.0;8.0;8.0
0.0;5.0;8.0;4.0;3.0;4.0
1.0;6.0;5.0;2.0;2.0;2.0
0.0;5.0;7.0;4.0;6.0;7.0
1.0;3.0;6.0;10.0;2.0;7.0
0.0;4.0;5.0;5.0;7.0;4.0
0.0;5.0;9.0;7.0;5.0;7.0
1.0;3.0;5.0;6.0;4.0;0.0
0.0;5.0;11.0;9.0;5.0;5.0
0.0;8.0;8.0;3.0;12.0;6.0
1.0;6.0;8.0;11.0;11.0;9.0
0.0;2.0;2.0;0.0;2.0;0.0
2.0;13.0;11.0;13.0;14.0;13.0
0.5;0.55;0.22;0.31;0.42;0.54
0.0;0.55;0.33;0.23;0.0;0.31
0.0;0.09;0.56;0.46;0.17;1.0
0.0;0.18;0.22;0.46;0.33;0.46
0.0;1.0;0.56;0.31;0.5;0.23
0.5;0.64;0.0;0.46;0.5;0.54
0.0;0.27;0.56;0.62;0.42;0.46
1.0;0.36;0.22;0.77;0.08;0.23
0.5;0.73;0.33;0.31;0.08;0.31
0.0;0.55;0.56;0.15;0.5;0.54
0.0;0.73;0.11;0.15;0.33;0.62
0.0;0.18;0.0;0.77;0.17;0.62
0.0;0.91;0.22;0.15;0.17;0.92
0.0;0.36;0.44;0.54;0.17;0.46
0.5;0.82;0.33;0.23;0.92;0.54
0.0;0.45;0.33;0.38;0.08;0.38
0.0;0.27;0.11;0.62;0.33;0.54
0.5;0.36;0.22;0.54;0.5;0.38
0.0;0.55;0.11;0.46;0.17;0.31
0.0;0.09;0.0;0.38;0.5;0.31
0.0;0.36;0.0;0.23;0.25;0.62
0.5;0.45;0.67;0.38;0.67;1.0
0.0;0.18;0.22;0.38;0.42;0.38
0.0;0.64;0.44;0.92;0.58;0.85
0.5;0.55;0.78;0.62;0.92;0.62
0.0;0.18;0.56;1.0;1.0;0.92
0.0;0.36;0.0;0.31;0.33;0.46
1.0;0.45;0.22;0.31;0.17;0.23
0.0;0.27;0.11;0.31;0.42;0.08
0.0;0.36;0.11;0.23;0.25;0.23
0.0;0.55;0.22;0.23;0.42;0.15
1.0;0.45;0.67;0.54;0.17;0.38
0.0;0.18;0.11;0.0;0.17;0.31
0.0;0.18;0.11;0.23;0.5;0.46
1.0;0.55;0.22;0.08;0.25;0.46
0.0;0.36;0.67;0.38;0.0;0.46
0.5;0.18;0.22;0.62;0.08;0.69
0.5;0.55;0.56;0.15;0.25;0.62
0.5;0.45;0.0;0.54;0.17;0.38
0.0;0.18;0.11;0.23;0.17;0.31
0.0;0.18;0.44;0.38;0.42;0.62
0.5;0.0;0.67;0.23;0.5;0.62
0.0;0.27;0.67;0.31;0.08;0.31
0.5;0.36;0.33;0.15;0.0;0.15
0.0;0.27;0.56;0.31;0.33;0.54
0.5;0.09;0.44;0.77;0.0;0.54
0.0;0.18;0.33;0.38;0.42;0.31
0.0;0.27;0.78;0.54;0.25;0.54
0.5;0.09;0.33;0.46;0.17;0.0
0.0;0.27;1.0;0.69;0.25;0.38
0.0;0.55;0.67;0.23;0.83;0.46
0.5;0.36;0.67;0.85;0.75;0.69
