# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P75
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P75;P380;P433;P234;P218;P608
34.0;0.0;2.0;0.0;0.0;1.0
45.0;0.0;4.0;0.0;0.0;1.0
37.0;0.0;5.0;0.0;0.0;0.0
27.0;0.0;3.0;0.0;0.0;0.0
40.0;0.0;2.0;1.0;0.0;0.0
22.0;0.0;2.0;0.0;0.0;0.0
28.0;0.0;1.0;0.0;0.0;1.0
44.0;0.0;5.0;0.0;1.0;0.0
38.0;0.0;3.0;0.0;0.0;1.0
45.0;0.0;5.0;0.0;0.0;0.0
52.0;0.0;6.0;0.0;0.0;0.0
41.0;0.0;5.0;0.0;0.0;1.0
45.0;0.0;2.0;0.0;0.0;0.0
44.0;0.0;7.0;0.0;0.0;0.0
45.0;0.0;4.0;0.0;0.0;0.0
28.0;0.0;5.0;0.0;0.0;1.0
33.0;0.0;2.0;0.0;0.0;0.0
35.0;0.0;3.0;0.0;0.0;0.0
37.0;0.0;3.0;0.0;0.0;1.0
56.0;0.0;3.0;0.0;0.0;0.0
32.0;0.0;2.0;0.0;0.0;0.0
41.0;0.0;5.0;1.0;0.0;0.0
38.0;0.0;10.0;0.0;0.0;0.0
44.0;0.0;8.0;0.0;0.0;0.0
31.0;0.0;6.0;0.0;0.0;1.0
31.0;0.0;5.0;0.0;0.0;1.0
44.0;0.0;1.0;0.0;0.0;0.0
33.0;0.0;1.0;0.0;0.0;0.0
31.0;0.0;2.0;0.0;0.0;0.0
29.0;0.0;4.0;0.0;0.0;0.0
33.0;0.0;3.0;0.0;0.0;0.0
26.0;0.0;4.0;0.0;0.0;0.0
28.0;0.0;3.0;0.0;0.0;1.0
27.0;0.0;3.0;0.0;0.0;0.0
30.0;0.0;3.0;0.0;0.0;0.0
28.0;0.0;4.0;0.0;0.0;0.0
29.0;0.0;3.0;0.0;0.0;0.0
35.0;0.0;2.0;0.0;0.0;1.0
44.0;0.0;10.0;0.0;0.0;0.0
37.0;0.0;7.0;0.0;1.0;0.0
36.0;0.0;2.0;0.0;0.0;0.0
38.0;0.0;1.0;0.0;0.0;0.0
34.0;0.0;2.0;0.0;0.0;0.0
35.0;0.0;5.0;0.0;0.0;2.0
34.0;0.0;6.0;0.0;0.0;0.0
38.0;0.0;2.0;0.0;0.0;1.0
34.0;0.0;3.0;0.0;0.0;0.0
32.0;0.0;4.0;0.0;0.0;1.0
26.0;0.0;3.0;0.0;1.0;3.0
30.0;1.0;7.0;0.0;0.0;0.0
27.0;0.0;3.0;2.0;0.0;0.0
24.0;2.0;16.0;0.0;2.0;5.0
22.0;0.0;1.0;0.0;0.0;0.0
56.0;2.0;16.0;2.0;2.0;5.0
0.35;0.0;0.07;0.0;0.0;0.2
0.68;0.0;0.2;0.0;0.0;0.2
0.44;0.0;0.27;0.0;0.0;0.0
0.15;0.0;0.13;0.0;0.0;0.0
0.53;0.0;0.07;0.5;0.0;0.0
0.0;0.0;0.07;0.0;0.0;0.0
0.18;0.0;0.0;0.0;0.0;0.2
0.65;0.0;0.27;0.0;0.5;0.0
0.47;0.0;0.13;0.0;0.0;0.2
0.68;0.0;0.27;0.0;0.0;0.0
0.88;0.0;0.33;0.0;0.0;0.0
0.56;0.0;0.27;0.0;0.0;0.2
0.68;0.0;0.07;0.0;0.0;0.0
0.65;0.0;0.4;0.0;0.0;0.0
0.68;0.0;0.2;0.0;0.0;0.0
0.18;0.0;0.27;0.0;0.0;0.2
0.32;0.0;0.07;0.0;0.0;0.0
0.38;0.0;0.13;0.0;0.0;0.0
0.44;0.0;0.13;0.0;0.0;0.2
1.0;0.0;0.13;0.0;0.0;0.0
0.29;0.0;0.07;0.0;0.0;0.0
0.56;0.0;0.27;0.5;0.0;0.0
0.47;0.0;0.6;0.0;0.0;0.0
0.65;0.0;0.47;0.0;0.0;0.0
0.26;0.0;0.33;0.0;0.0;0.2
0.26;0.0;0.27;0.0;0.0;0.2
0.65;0.0;0.0;0.0;0.0;0.0
0.32;0.0;0.0;0.0;0.0;0.0
0.26;0.0;0.07;0.0;0.0;0.0
0.21;0.0;0.2;0.0;0.0;0.0
0.32;0.0;0.13;0.0;0.0;0.0
0.12;0.0;0.2;0.0;0.0;0.0
0.18;0.0;0.13;0.0;0.0;0.2
0.15;0.0;0.13;0.0;0.0;0.0
0.24;0.0;0.13;0.0;0.0;0.0
0.18;0.0;0.2;0.0;0.0;0.0
0.21;0.0;0.13;0.0;0.0;0.0
0.38;0.0;0.07;0.0;0.0;0.2
0.65;0.0;0.6;0.0;0.0;0.0
0.44;0.0;0.4;0.0;0.5;0.0
0.41;0.0;0.07;0.0;0.0;0.0
0.47;0.0;0.0;0.0;0.0;0.0
0.35;0.0;0.07;0.0;0.0;0.0
0.38;0.0;0.27;0.0;0.0;0.4
0.35;0.0;0.33;0.0;0.0;0.0
0.47;0.0;0.07;0.0;0.0;0.2
0.35;0.0;0.13;0.0;0.0;0.0
0.29;0.0;0.2;0.0;0.0;0.2
0.12;0.0;0.13;0.0;0.5;0.6
0.24;0.5;0.4;0.0;0.0;0.0
0.15;0.0;0.13;1.0;0.0;0.0
0.06;1.0;1.0;0.0;1.0;1.0
