# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P10
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P10;P437;P431;P702;P7;P571
22.0;7.0;3.0;3.0;4.0;4.0
19.0;4.0;6.0;1.0;8.0;3.0
19.0;13.0;4.0;4.0;3.0;6.0
29.0;6.0;2.0;4.0;7.0;6.0
20.0;3.0;5.0;4.0;8.0;4.0
16.0;7.0;6.0;6.0;7.0;6.0
26.0;6.0;8.0;7.0;2.0;8.0
20.0;3.0;8.0;5.0;3.0;10.0
24.0;4.0;8.0;5.0;10.0;4.0
20.0;7.0;7.0;5.0;3.0;2.0
31.0;8.0;8.0;7.0;5.0;2.0
22.0;8.0;7.0;5.0;2.0;10.0
23.0;12.0;13.0;6.0;3.0;2.0
19.0;6.0;4.0;7.0;4.0;7.0
15.0;7.0;1.0;6.0;5.0;3.0
19.0;5.0;5.0;5.0;3.0;5.0
22.0;7.0;6.0;9.0;7.0;8.0
23.0;5.0;8.0;2.0;10.0;7.0
20.0;4.0;9.0;3.0;0.0;6.0
33.0;4.0;9.0;4.0;3.0;5.0
16.0;8.0;8.0;5.0;7.0;3.0
23.0;13.0;11.0;5.0;5.0;5.0
23.0;5.0;10.0;7.0;1.0;5.0
16.0;11.0;9.0;6.0;5.0;12.0
25.0;8.0;12.0;7.0;7.0;8.0
27.0;12.0;11.0;11.0;5.0;13.0
12.0;6.0;1.0;4.0;2.0;4.0
15.0;3.0;5.0;5.0;4.0;4.0
15.0;1.0;4.0;4.0;3.0;4.0
11.0;3.0;4.0;2.0;1.0;3.0
14.0;2.0;4.0;8.0;3.0;3.0
29.0;5.0;2.0;13.0;2.0;7.0
23.0;4.0;3.0;5.0;2.0;0.0
12.0;6.0;7.0;6.0;4.0;3.0
16.0;6.0;1.0;4.0;2.0;1.0
9.0;6.0;9.0;4.0;6.0;5.0
23.0;9.0;4.0;4.0;4.0;8.0
22.0;8.0;4.0;4.0;5.0;2.0
15.0;5.0;5.0;6.0;1.0;7.0
18.0;4.0;6.0;8.0;3.0;3.0
13.0;8.0;5.0;6.0;5.0;5.0
17.0;8.0;1.0;3.0;8.0;3.0
14.0;4.0;6.0;2.0;2.0;4.0
17.0;2.0;8.0;6.0;3.0;2.0
11.0;7.0;4.0;11.0;3.0;4.0
24.0;7.0;5.0;3.0;6.0;10.0
13.0;4.0;6.0;6.0;2.0;5.0
16.0;7.0;5.0;10.0;6.0;7.0
18.0;0.0;5.0;4.0;2.0;6.0
23.0;5.0;7.0;8.0;4.0;9.0
18.0;6.0;6.0;9.0;2.0;3.0
20.0;9.0;14.0;17.0;1.0;11.0
9.0;0.0;1.0;1.0;0.0;0.0
33.0;13.0;14.0;17.0;10.0;13.0
0.54;0.54;0.15;0.13;0.4;0.31
0.42;0.31;0.38;0.0;0.8;0.23
0.42;1.0;0.23;0.19;0.3;0.46
0.83;0.46;0.08;0.19;0.7;0.46
0.46;0.23;0.31;0.19;0.8;0.31
0.29;0.54;0.38;0.31;0.7;0.46
0.71;0.46;0.54;0.38;0.2;0.62
0.46;0.23;0.54;0.25;0.3;0.77
0.63;0.31;0.54;0.25;1.0;0.31
0.46;0.54;0.46;0.25;0.3;0.15
0.92;0.62;0.54;0.38;0.5;0.15
0.54;0.62;0.46;0.25;0.2;0.77
0.58;0.92;0.92;0.31;0.3;0.15
0.42;0.46;0.23;0.38;0.4;0.54
0.25;0.54;0.0;0.31;0.5;0.23
0.42;0.38;0.31;0.25;0.3;0.38
0.54;0.54;0.38;0.5;0.7;0.62
0.58;0.38;0.54;0.06;1.0;0.54
0.46;0.31;0.62;0.13;0.0;0.46
1.0;0.31;0.62;0.19;0.3;0.38
0.29;0.62;0.54;0.25;0.7;0.23
0.58;1.0;0.77;0.25;0.5;0.38
0.58;0.38;0.69;0.38;0.1;0.38
0.29;0.85;0.62;0.31;0.5;0.92
0.67;0.62;0.85;0.38;0.7;0.62
0.75;0.92;0.77;0.63;0.5;1.0
0.13;0.46;0.0;0.19;0.2;0.31
0.25;0.23;0.31;0.25;0.4;0.31
0.25;0.08;0.23;0.19;0.3;0.31
0.08;0.23;0.23;0.06;0.1;0.23
0.21;0.15;0.23;0.44;0.3;0.23
0.83;0.38;0.08;0.75;0.2;0.54
0.58;0.31;0.15;0.25;0.2;0.0
0.13;0.46;0.46;0.31;0.4;0.23
0.29;0.46;0.0;0.19;0.2;0.08
0.0;0.46;0.62;0.19;0.6;0.38
0.58;0.69;0.23;0.19;0.4;0.62
0.54;0.62;0.23;0.19;0.5;0.15
0.25;0.38;0.31;0.31;0.1;0.54
0.38;0.31;0.38;0.44;0.3;0.23
0.17;0.62;0.31;0.31;0.5;0.38
0.33;0.62;0.0;0.13;0.8;0.23
0.21;0.31;0.38;0.06;0.2;0.31
0.33;0.15;0.54;0.31;0.3;0.15
0.08;0.54;0.23;0.63;0.3;0.31
0.63;0.54;0.31;0.13;0.6;0.77
0.17;0.31;0.38;0.31;0.2;0.38
0.29;0.54;0.31;0.56;0.6;0.54
0.38;0.0;0.31;0.19;0.2;0.46
0.58;0.38;0.46;0.44;0.4;0.69
0.38;0.46;0.38;0.5;0.2;0.23
0.46;0.69;1.0;1.0;0.1;0.85
