# max_attributes; 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P638
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; dm_PCA(copy=True, iterated_power='auto', n_components=5, random_state=None, svd_solver='auto', tol=0.0, whiten=False)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P638;0;1;2;3;4
15.0;203.06372949779677;-11.987880266303792;1.3826505228000339;-28.553961078976695;-15.442872125215256
7.0;217.95572856047312;-19.50236181599317;-7.956773230468134;5.417912076631089;-12.3063502475702
10.0;232.61968594638245;-28.73565836978175;-25.014418432169958;29.93142537050763;11.979497369627971
18.0;251.07962289700302;-28.35444275226941;11.667772601010638;0.8349563263764999;28.83710725460718
21.0;236.98741922637723;-18.16858153695933;-19.95369344309849;-42.61757402463171;13.318226472834914
8.0;229.38375305428485;-14.47712793477218;-27.929796361952253;-11.238473714768084;-0.41354130802417216
7.0;245.6954518490371;-26.007654468811275;-10.732323142029816;-15.374438212090721;-35.24900036923687
12.0;235.62657688266782;-20.15861774294319;41.30364798043889;-20.446562475194746;11.599352834012219
13.0;251.4052806076449;-18.52146900250353;17.882839569408276;-20.933010108241337;15.085184827784841
15.0;242.0755064475963;-15.129810170134629;4.784942469739463;-8.58620566739933;5.181254940874725
12.0;252.48881555887607;-25.034311847065617;9.73682409823616;9.45145675912928;29.855407199663528
15.0;236.8603674872973;-16.325056727786826;-36.478769111248134;-8.790000982187518;8.78697198099083
22.0;248.6770280087579;-14.517919127774864;2.744933290967098;21.547721773223095;-27.078791888781502
15.0;243.24502681817125;-16.983960828111734;6.5290243186114365;-6.045797942742581;-28.27575474176514
8.0;250.67284424966783;-13.94894307643012;3.0702326734701924;14.043271869007842;19.257407098423133
9.0;260.79597050583453;-8.703562797936696;-3.8133585510484487;-13.48207513262054;-20.940860372167034
13.0;263.53849018583577;-15.581760563160685;-9.04853371551073;-33.203932153538894;-15.32557711857296
16.0;249.43645507276622;4.237821652611777;-41.018994814857855;17.648316760010886;26.633940949356962
13.0;255.08901029370074;-7.229584772052988;45.44765922591366;8.47121080390318;-9.19137141621933
18.0;238.82479813522596;2.67293019662571;-28.3140505284012;-25.24813534461926;9.679555294226653
16.0;250.97315004226925;10.6442915205715;-20.550603681840357;51.1046757489967;-5.557896849452436
12.0;235.5135719904914;10.419985077115086;1.1423831052404436;19.545888283536158;28.33342540234946
28.0;240.8193098352555;22.697378579416487;-13.582108969747182;31.40625634593686;-18.194076497041532
15.0;230.18000618111017;45.61096882726717;2.4267845307870353;3.8181345749559883;39.92991894377553
25.0;221.79916923723374;91.44312767962437;10.536141991698349;17.40554020497501;-15.3166608973302
20.0;142.12314520847534;108.03919798196006;-12.550610080668001;-16.107731225409896;1.674397017195691
8.0;109.7855222125723;-18.143474105983458;-1.05160355018503;-13.211105177524647;-0.5015342206766547
8.0;120.74915519217453;-22.791844158254264;-9.342337489413888;2.2200090411561364;-6.309288762565258
4.0;134.26315136957882;-18.959937032438706;-12.291370135437482;6.631677795455003;12.391929245321744
4.0;132.2276006782514;-16.833499285825923;8.071326835644225;18.244140431923427;-6.263404654218448
5.0;145.89836222801486;-20.31674592857715;31.071711303878867;-7.384641425969693;4.6693978969830825
10.0;140.78561808855466;-17.753156530792687;16.106136563989427;5.712987051913086;-21.806599578613778
9.0;152.0802246661411;-24.187227193155145;10.109762348802718;9.175544760159271;-20.89240362211986
9.0;156.55178690049692;-21.07681129003499;23.46560836909266;-16.091768478352876;25.058905606820016
7.0;159.16001752861408;-14.556372689977191;10.335767089062106;-1.2966417905210192;-11.059485743085535
12.0;157.8154343993036;-20.484219532503126;-9.32408549738328;9.58991331930873;-11.212752801919892
7.0;160.6509669678258;-23.356604759316692;-5.913129650216039;9.087191995676312;-24.185628011193636
8.0;161.79259337094217;-7.661080531084021;-15.95395728331997;12.866636632284566;4.865920524112003
12.0;172.90095876434256;-23.104214617445674;8.207774390658226;5.418862834377313;12.094325980057123
4.0;157.64989604489952;-11.107470438076351;1.9075411302613514;-7.758311077387861;-12.009416677272034
9.0;167.93739627402027;-10.430322299025361;-19.503223077864078;-12.347555749526036;0.8523749025714352
6.0;170.60473938178905;-9.277715836219205;-5.962917261174387;-1.300788824943742;0.44511824414086815
20.0;178.51653848729993;-3.11868638309986;-15.721157089324471;-10.368155017319781;23.690638670210152
17.0;173.34905254168592;-0.16603256927501284;-19.011366184032628;1.4402455246631167;-16.09255669435428
9.0;175.92502049455206;-5.693157624367508;8.176269730809583;-10.442555353669661;-15.315963617714331
18.0;182.59581641911285;-10.450181210014383;21.162188092383744;11.212417899212564;16.002940704498517
10.0;189.677168449629;-2.3748168504878993;30.284261789471145;11.820141472658745;11.635366864432282
14.0;184.19709111620395;8.605279523169205;18.899980108764854;17.20456301450524;-5.0328264424910385
15.0;179.64713394073962;11.61507684085569;-9.754620317314645;-3.250524089993207;-6.587784907833746
19.0;176.0654733081304;37.17418013671318;14.356535994064302;11.907190309091733;-3.4331110155210944
20.0;160.66557652871663;68.84266899685042;3.1039815063689136;-9.793652149777104;-10.0962381731485
20.0;126.01967267410814;126.31185168989832;-0.036304343724366944;-16.163794536871343;2.4228421360293484
4.0;-7.57603519375416;-25.744376949059333;1.1728020814036977;3.8889660569455238;4.672024148648546
28.0;451.53322649196696;71.87349550199649;16.737546353299717;-5.607054557343937;-3.313757672325178
0.46;-206.31226514572901;-0.12177990630273712;-0.13103274207449145;-1.2485343459425706;-0.4248111977051296
0.13;-205.88962694417074;-0.40888574649066006;-0.4421307145535016;0.16407448210142545;-0.23157331598626438
0.25;-205.38583576302915;-0.5872560959882828;-1.1868608140491632;1.0883339777538272;0.6685581240523114
0.58;-204.8431909765414;-0.4843828640080202;0.3090490004913104;-0.00433989146927968;1.3562739400980859
0.71;-205.18353086626487;-0.12389609751571813;-0.8753648026711416;-1.9068418513647354;0.7036160758826256
0.17;-205.3905331103855;0.08521001661056973;-1.392845927348791;-0.4782919076906737;0.19119474399351477
0.13;-204.8694205460186;-0.35199023631172927;-0.42760254821684013;-0.822159966897462;-1.2428926923988577
0.33;-205.231555660709;-0.1483226476674581;1.4884688136227562;-0.9423093316979442;0.6386552859088613
0.38;-204.7945236379789;-0.11202834186076796;0.5809957874627869;-0.8270123617931068;0.7677717816586597
0.46;-205.0376856879223;-0.031058628634655;0.09493965876725258;-0.5743970637088812;0.30585288788039994
0.33;-204.72738847793664;-0.37494472517328004;0.22739402840751233;0.26205515825895875;1.429267162687648
0.46;-205.04126987880906;0.01749848419546076;-1.676022606897173;-0.4855474057485536;0.4711517344701689
0.75;-204.83274158821396;0.12716429061238077;0.11236303904016193;0.6588188653840228;-0.9960521373276335
0.46;-205.042578996353;0.015873639287695314;0.17789384404456654;-0.3168339084289002;-0.9601180913437225
0.17;-204.72774093138187;0.31647365400068783;0.059706782275533436;0.5247290357270623;0.9283596748976529
0.21;-204.4139227552045;0.38998971023768475;-0.16504207785555838;-0.7564395337394058;-0.7435852534192171
0.38;-204.36193373606866;0.013620154800690022;-0.5111414222647772;-1.458687337482709;-0.4021716430012605
0.5;-204.75826580453054;0.8364686403739183;-1.6756990775879197;0.5994308410805186;1.3610747281054736
0.38;-204.61304462926796;0.5486979586090057;1.7073154699592563;0.17940682319374762;-0.3416763153679186
0.58;-205.14953794081617;0.7736233222394651;-1.3040473548119056;-1.055745755323561;0.580418057398265
0.5;-204.81652954065603;0.9348652760095976;-0.7843504030805021;2.067500462875527;-0.047486332973870914
0.33;-205.19276356557762;1.2294907739891054;0.019876812413134493;0.8316560154954568;1.4305454091498593
1.0;-204.99115499247304;1.7634464616377563;-0.6448507177362508;1.31875749527894;-0.4934663382482836
0.46;-205.26168829597452;2.720905637264947;0.1427949134899122;0.04742297134891115;1.7699228586371545
0.88;-205.26855201872638;4.709112164870568;0.6681967379238751;0.7123434276522572;-0.5377313529241293
0.67;-207.72911485324025;5.3389415822113815;-0.22000278228454875;-0.9905160147049973;0.2762557091389991
0.17;-209.63600612934655;-0.670699425957798;0.039821660588810856;-0.3789341066393743;0.2029959067949724
0.17;-209.17575056924247;-0.8153908015074899;-0.49506057190889174;0.17736055416949315;-0.09584606905975902
0.0;-208.8012032550798;-0.7570953401059806;-0.5992563666862027;0.2894520014008791;0.6724263314422851
0.0;-208.88799019855608;-0.5781671296768492;0.19428929833853556;0.8697820637410087;0.04327586549080131
0.04;-208.41300559227682;-0.6198042943554884;1.1245187182711818;-0.20935696342876947;0.3797801511404816
0.25;-208.53673445652456;-0.44858315357869155;0.6636036355119539;0.4041455336248679;-0.7177360467273259
0.21;-208.2186345442734;-0.6742819854967517;0.36235014192169945;0.44352726191992337;-0.5641951629733688
0.21;-208.03859382678482;-0.5050584229956361;0.9184736960201392;-0.6499644775982765;1.0814242154174
0.13;-207.86817653397694;-0.24360520050825163;0.4253964396854246;-0.06331120594234291;-0.31717777107488376
0.33;-207.84912482168772;-0.4406770913427077;-0.32168244373837246;0.46484000054914526;-0.3072862864667613
0.13;-207.8851677492617;-0.6083266651741728;-0.22061896880957768;0.2999283870546724;-0.7956455936497513
0.17;-207.78674963711765;-0.00548785170894282;-0.6217632187468433;0.5024449250191084;0.3717916479672892
0.33;-207.47396887512048;-0.3606366198481177;0.3256061053463396;0.2622460817344382;0.6213609003292628
0.0;-207.99191834771253;-0.15961667758384834;0.11697252200781205;-0.3096444683334936;-0.25804777979587007
0.21;-207.64325272918535;0.011230460272495482;-0.821574304197611;-0.5440715540646384;0.21426428359080013
0.08;-207.55708594999822;0.019095799351025462;-0.276050577445929;-0.008500128223712485;0.21026248357575986
0.67;-207.2944469920058;0.3078435571901265;-0.5573461192714552;-0.3173483240751669;1.1357270556794696
0.54;-207.4366864135234;0.3861385367910731;-0.6404195189600415;0.07237942758991388;-0.4736599263959708
0.21;-207.31139442165573;0.3360418884923064;0.4048293574898166;-0.20307785641976123;-0.4923523512352157
0.58;-207.09610738274444;0.19590247862927287;0.9069462297568897;0.5889220533854334;0.8397077947951368
0.25;-206.89491832034392;0.6017428660051959;1.4163327237634362;0.4556941899928223;0.5425655630154509
0.42;-207.02472576190564;1.007725039103294;0.9326792225758044;0.746638524383565;0.05882960611512304
0.46;-207.12579002513235;1.1115706469438338;-0.22480075347284878;-0.05442054198529227;-0.16538350519287923
0.63;-207.0476361794303;2.4604964379256846;0.7792550130433701;0.5874913361208368;-0.009682240288335555
0.67;-207.3839624060437;3.7175400022618543;0.43335969197800983;-0.5988126371331607;-0.3556496922709001
0.67;-208.1536456432358;6.423663881007613;0.5672133666268312;-0.8170917018986052;0.1729710333947458
