# max_attributes; 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P477
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; dm_PCA(copy=True, iterated_power='auto', n_components=3, random_state=None, svd_solver='auto', tol=0.0, whiten=False)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P477;0;1;2
1.0;203.06372949779671;-11.987889881475917;0.47305699964090325
0.0;217.95572856047318;-19.50231686033863;-9.009884808948494
1.0;232.6196859463825;-28.73563700509687;-23.093026267079377
0.0;251.07962289700322;-28.354465383974247;12.694385100973099
0.0;236.98741922637723;-18.168589715090054;-22.52990279554343
1.0;229.38375305428494;-14.477114622169669;-27.74109474933817
0.0;245.69545184903728;-26.007620784154092;-15.035208543845728
3.0;235.6265768826679;-20.158574545617615;38.680484566229175
1.0;251.40528060764487;-18.5214819059945;19.232516465616442
0.0;242.07550644759633;-15.129764961872661;3.655344855880877
0.0;252.4888155588762;-25.034374597232773;11.70686221454574
0.0;236.86036748729742;-16.32503742849457;-36.32738315643312
3.0;248.6770280087579;-14.517927175548074;6.039319481905038
0.0;243.24502681817125;-16.98397964111379;5.791886206979294
0.0;250.67284424966797;-13.948903738002642;4.066122466509688
0.0;260.7959705058347;-8.703538895556113;-3.536154884267565
0.0;263.5384901858358;-15.58186352691754;-7.656326489862072
1.0;249.4364550727662;4.237839184960888;-40.10207054082567
0.0;255.08901029370077;-7.229560141373944;44.27557563054983
0.0;238.82479813522602;2.6729255993354317;-26.604132387985313
0.0;250.97315004226917;10.64421325317427;-18.290218699137295
0.0;235.51357199049133;10.420008083488561;-0.004708827818018416
2.0;240.81930983525532;22.697426260144706;-12.333707745461654
3.0;230.18000618110995;45.610948093701296;3.0864471597861183
1.0;221.79916923723317;91.44310928598124;11.14535115302793
0.0;142.12314520847485;108.0391861651653;-11.464960948114856
0.0;109.78552221257245;-18.143452439303395;-1.6323285113010928
0.0;120.7491551921747;-22.79183175080703;-11.92513255991654
0.0;134.26315136957896;-18.959913531050137;-13.535935942224219
0.0;132.22760067825152;-16.83347898005263;7.483541134254419
1.0;145.898362228015;-20.316740275711027;32.42119484004737
0.0;140.78561808855477;-17.753166022443015;16.81235327938531
0.0;152.0802246661413;-24.187265589458928;12.751129298052629
1.0;156.55178690049704;-21.076775142161434;22.956654038978485
1.0;159.1600175286141;-14.55638379011044;8.543919300642678
1.0;157.81543439930374;-20.48422243464585;-10.768881965106827
3.0;160.65096696782595;-23.35655803104756;-6.7496608647292335
2.0;161.79259337094223;-7.66110451074262;-14.255447746289866
1.0;172.90095876434265;-23.104254527379286;8.856195349895051
0.0;157.6498960448996;-11.107483532165201;1.74506429932395
3.0;167.9373962740204;-10.430347009082247;-20.35282860663315
0.0;170.60473938178913;-9.277721208183925;-6.151319217820883
3.0;178.51653848729987;-3.1186978826127314;-16.9825916244434
0.0;173.34905254168586;-0.16607537192056904;-15.899548597978587
0.0;175.92502049455214;-5.693173037914398;6.131134191422067
1.0;182.59581641911277;-10.450176053600087;22.055719748553905
0.0;189.67716844962902;-2.374821661136872;31.26842594648402
1.0;184.19709111620395;8.605275365756746;20.08913807911656
2.0;179.6471339407396;11.615109153258208;-12.641554164221754
0.0;176.06547330813038;37.17413148778151;15.252701168032841
0.0;160.6655765287164;68.84270088808806;1.168325136064774
3.0;126.01967267410757;126.31186071806843;-1.5248654868183928
0.0;-7.576035193754036;-25.744388466271676;1.2653578846452123
3.0;451.53322649196656;71.87352673409649;16.14059242378617
0.33;-206.31226514572907;-0.12178006935850756;-0.12992679363370538
0.0;-205.88962694417074;-0.4088834373814568;-0.46841885265071925
0.33;-205.3858357630292;-0.5872550350979198;-1.0811110918769196
0.0;-204.84319097654145;-0.48438355732364136;0.3844602588766122
0.0;-205.1835308662648;-0.12389605874340623;-0.962321088627589
0.33;-205.39053311038543;0.08521099453524487;-1.3570663735844755
0.0;-204.86942054601857;-0.35198839758590206;-0.5927873482455118
1.0;-205.23155566070918;-0.1483204012336363;1.392874319738091
0.33;-204.7945236379789;-0.11202878494293332;0.6778858621809064
0.0;-205.03768568792236;-0.031056319116490986;0.06063401205900623
0.0;-204.72738847793664;-0.3749472695106288;0.34180770168240343
0.0;-205.04126987880915;0.01749987236131211;-1.6416604699344854
1.0;-204.83274158821393;0.12716407862661114;0.2747207645265153
0.0;-205.04257899635314;0.01587307745309167;0.16969672222480534
0.0;-204.72774093138185;0.31647587442232133;0.12268218109530558
0.0;-204.41392275520454;0.3899914769509224;-0.13194874316612978
0.0;-204.36193373606872;0.013616269474929662;-0.429667537321111
0.33;-204.75826580453048;0.8364699964626107;-1.6241437307790285
0.0;-204.613044629268;0.5486994789334144;1.6762040886354652
0.0;-205.1495379408162;0.7736237054425571;-1.2039759407388129
0.0;-204.81652954065615;0.9348620139308155;-0.6659892435472603
0.0;-205.19276356557756;1.2294921918395978;-0.014765628683129311
0.67;-204.99115499247318;1.763449098319854;-0.5655477022037814
1.0;-205.26168829597464;2.7209051105550883;0.1966941227564015
0.33;-205.26855201872644;4.709112154211028;0.7036565098942568
0.0;-207.7291148532403;5.338941877582471;-0.14575683539408663
0.0;-209.63600612934655;-0.6706985837255901;0.05648263618707781
0.0;-209.17575056924244;-0.8153904719177123;-0.5548962316867048
0.0;-208.80120325507977;-0.7570943565517613;-0.6100450942314177
0.0;-208.88799019855605;-0.578166296354818;0.21927570754464729
0.33;-208.41300559227676;-0.6198042770824721;1.2312380259679916
0.0;-208.5367344565246;-0.4485835796744355;0.7345554270679299
0.0;-208.21863454427333;-0.6742836326156385;0.5108399347312347
0.33;-208.0385938267849;-0.5050565371655263;0.9312554424941353
0.33;-207.86817653397705;-0.24360601261991843;0.3825077566341908
0.33;-207.8491248216877;-0.4406771032988595;-0.3536354392181015
1.0;-207.8851677492617;-0.6083244092451329;-0.2152186602036306
0.67;-207.7867496371178;-0.005488699894786556;-0.5136280290858442
0.33;-207.47396887512056;-0.3606385825223255;0.38669933033864506
0.0;-207.99191834771256;-0.15961702745056888;0.14583549037797303
1.0;-207.6432527291853;0.011229555373515757;-0.8401541646486805
0.0;-207.55708594999822;0.019095932347983312;-0.2568613834097221
1.0;-207.29444699200576;0.3078431234779013;-0.5736145588380389
0.0;-207.4366864135234;0.38613691109496096;-0.466308250650808
0.0;-207.31139442165573;0.33604124541180364;0.3474642355541074
0.33;-207.09610738274446;0.19590311375950273;0.9792884991460056
0.0;-206.89491832034398;0.6017429582362104;1.4859602056600798
0.33;-207.0247257619057;1.0077252601094486;1.0039151797658177
0.67;-207.12579002513237;1.111572988638205;-0.35210762804244705
0.0;-207.04763617943036;2.4604947408839974;0.8318624462213765
0.0;-207.38396240604368;3.717542222781825;0.3637244018101758
1.0;-208.15364564323588;6.423665362020283;0.49941326904641026
