# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P263
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P263;P562;P768;P437;P368;P329
18.0;6.0;0.0;7.0;0.0;2.0
12.0;5.0;0.0;4.0;5.0;6.0
20.0;0.0;2.0;13.0;5.0;4.0
21.0;4.0;8.0;6.0;3.0;9.0
12.0;4.0;2.0;3.0;2.0;3.0
24.0;4.0;5.0;7.0;2.0;7.0
13.0;5.0;3.0;6.0;6.0;7.0
13.0;7.0;7.0;3.0;5.0;7.0
23.0;5.0;3.0;4.0;7.0;6.0
18.0;9.0;4.0;7.0;2.0;6.0
19.0;2.0;1.0;8.0;7.0;3.0
19.0;7.0;0.0;8.0;2.0;10.0
16.0;0.0;0.0;12.0;9.0;4.0
12.0;4.0;8.0;6.0;6.0;1.0
23.0;2.0;4.0;7.0;3.0;1.0
14.0;6.0;1.0;5.0;4.0;4.0
16.0;5.0;4.0;7.0;4.0;5.0
17.0;5.0;4.0;5.0;5.0;3.0
26.0;5.0;2.0;4.0;5.0;8.0
23.0;7.0;1.0;4.0;9.0;8.0
30.0;3.0;1.0;8.0;5.0;4.0
19.0;0.0;6.0;13.0;11.0;3.0
21.0;1.0;2.0;5.0;4.0;4.0
27.0;4.0;5.0;11.0;11.0;3.0
44.0;6.0;4.0;8.0;7.0;5.0
32.0;2.0;9.0;12.0;12.0;6.0
10.0;3.0;3.0;6.0;2.0;4.0
10.0;5.0;1.0;3.0;2.0;2.0
13.0;0.0;1.0;1.0;1.0;5.0
16.0;4.0;6.0;3.0;9.0;2.0
13.0;3.0;2.0;2.0;5.0;4.0
10.0;5.0;7.0;5.0;1.0;1.0
15.0;5.0;5.0;4.0;2.0;5.0
14.0;8.0;4.0;6.0;4.0;4.0
11.0;0.0;5.0;6.0;3.0;1.0
15.0;1.0;3.0;6.0;3.0;7.0
20.0;8.0;1.0;9.0;3.0;8.0
10.0;1.0;5.0;8.0;6.0;0.0
15.0;5.0;3.0;5.0;5.0;6.0
20.0;3.0;3.0;4.0;1.0;3.0
13.0;6.0;3.0;8.0;4.0;3.0
19.0;4.0;5.0;8.0;7.0;6.0
17.0;4.0;4.0;4.0;9.0;2.0
13.0;6.0;3.0;2.0;4.0;6.0
20.0;1.0;6.0;7.0;6.0;2.0
18.0;2.0;4.0;7.0;9.0;4.0
20.0;3.0;6.0;4.0;6.0;5.0
19.0;6.0;9.0;7.0;9.0;3.0
14.0;9.0;7.0;0.0;6.0;6.0
19.0;9.0;4.0;5.0;9.0;4.0
20.0;5.0;9.0;6.0;11.0;6.0
23.0;6.0;11.0;9.0;12.0;3.0
10.0;0.0;0.0;0.0;0.0;0.0
44.0;9.0;11.0;13.0;12.0;10.0
0.24;0.67;0.0;0.54;0.0;0.2
0.06;0.56;0.0;0.31;0.42;0.6
0.29;0.0;0.18;1.0;0.42;0.4
0.32;0.44;0.73;0.46;0.25;0.9
0.06;0.44;0.18;0.23;0.17;0.3
0.41;0.44;0.45;0.54;0.17;0.7
0.09;0.56;0.27;0.46;0.5;0.7
0.09;0.78;0.64;0.23;0.42;0.7
0.38;0.56;0.27;0.31;0.58;0.6
0.24;1.0;0.36;0.54;0.17;0.6
0.26;0.22;0.09;0.62;0.58;0.3
0.26;0.78;0.0;0.62;0.17;1.0
0.18;0.0;0.0;0.92;0.75;0.4
0.06;0.44;0.73;0.46;0.5;0.1
0.38;0.22;0.36;0.54;0.25;0.1
0.12;0.67;0.09;0.38;0.33;0.4
0.18;0.56;0.36;0.54;0.33;0.5
0.21;0.56;0.36;0.38;0.42;0.3
0.47;0.56;0.18;0.31;0.42;0.8
0.38;0.78;0.09;0.31;0.75;0.8
0.59;0.33;0.09;0.62;0.42;0.4
0.26;0.0;0.55;1.0;0.92;0.3
0.32;0.11;0.18;0.38;0.33;0.4
0.5;0.44;0.45;0.85;0.92;0.3
1.0;0.67;0.36;0.62;0.58;0.5
0.65;0.22;0.82;0.92;1.0;0.6
0.0;0.33;0.27;0.46;0.17;0.4
0.0;0.56;0.09;0.23;0.17;0.2
0.09;0.0;0.09;0.08;0.08;0.5
0.18;0.44;0.55;0.23;0.75;0.2
0.09;0.33;0.18;0.15;0.42;0.4
0.0;0.56;0.64;0.38;0.08;0.1
0.15;0.56;0.45;0.31;0.17;0.5
0.12;0.89;0.36;0.46;0.33;0.4
0.03;0.0;0.45;0.46;0.25;0.1
0.15;0.11;0.27;0.46;0.25;0.7
0.29;0.89;0.09;0.69;0.25;0.8
0.0;0.11;0.45;0.62;0.5;0.0
0.15;0.56;0.27;0.38;0.42;0.6
0.29;0.33;0.27;0.31;0.08;0.3
0.09;0.67;0.27;0.62;0.33;0.3
0.26;0.44;0.45;0.62;0.58;0.6
0.21;0.44;0.36;0.31;0.75;0.2
0.09;0.67;0.27;0.15;0.33;0.6
0.29;0.11;0.55;0.54;0.5;0.2
0.24;0.22;0.36;0.54;0.75;0.4
0.29;0.33;0.55;0.31;0.5;0.5
0.26;0.67;0.82;0.54;0.75;0.3
0.12;1.0;0.64;0.0;0.5;0.6
0.26;1.0;0.36;0.38;0.75;0.4
0.29;0.56;0.82;0.46;0.92;0.6
0.38;0.67;1.0;0.69;1.0;0.3
