# max_attributes; 15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; sales transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# predict; P551
# lag_parameter; 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# horizon; 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# name_prefix; transactions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_te__jdit_graph(n_components=5)
# prediction_type; rolling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P551;P586;P431;P111;P702;P791
5.0;7.0;3.0;5.0;3.0;4.0
8.0;2.0;6.0;4.0;1.0;3.0
12.0;4.0;4.0;7.0;4.0;4.0
10.0;6.0;2.0;4.0;4.0;2.0
9.0;8.0;5.0;4.0;4.0;6.0
8.0;8.0;6.0;5.0;6.0;6.0
16.0;7.0;8.0;4.0;7.0;6.0
9.0;3.0;8.0;4.0;5.0;7.0
11.0;3.0;8.0;2.0;5.0;6.0
7.0;8.0;7.0;6.0;5.0;4.0
10.0;6.0;8.0;3.0;7.0;5.0
8.0;4.0;7.0;2.0;5.0;2.0
9.0;4.0;13.0;3.0;6.0;5.0
10.0;4.0;4.0;14.0;7.0;4.0
15.0;13.0;1.0;3.0;6.0;4.0
13.0;3.0;5.0;2.0;5.0;9.0
5.0;6.0;6.0;3.0;9.0;5.0
13.0;8.0;8.0;3.0;2.0;10.0
10.0;4.0;9.0;4.0;3.0;5.0
7.0;8.0;9.0;8.0;4.0;7.0
16.0;5.0;8.0;3.0;5.0;5.0
10.0;10.0;11.0;1.0;5.0;7.0
10.0;7.0;10.0;3.0;7.0;8.0
8.0;9.0;9.0;4.0;6.0;7.0
12.0;13.0;12.0;4.0;7.0;12.0
6.0;14.0;11.0;5.0;11.0;9.0
10.0;6.0;1.0;2.0;4.0;3.0
8.0;4.0;5.0;4.0;5.0;8.0
4.0;7.0;4.0;6.0;4.0;6.0
8.0;5.0;4.0;7.0;2.0;3.0
9.0;7.0;4.0;2.0;8.0;5.0
16.0;4.0;2.0;5.0;13.0;3.0
6.0;4.0;3.0;6.0;5.0;2.0
10.0;8.0;7.0;3.0;6.0;4.0
13.0;5.0;1.0;2.0;4.0;2.0
11.0;2.0;9.0;9.0;4.0;6.0
4.0;3.0;4.0;5.0;4.0;4.0
9.0;5.0;4.0;7.0;4.0;4.0
10.0;4.0;5.0;5.0;6.0;3.0
5.0;4.0;6.0;4.0;8.0;5.0
5.0;7.0;5.0;5.0;6.0;2.0
9.0;8.0;1.0;8.0;3.0;8.0
3.0;3.0;6.0;6.0;2.0;4.0
6.0;2.0;8.0;8.0;6.0;8.0
12.0;6.0;4.0;8.0;11.0;3.0
9.0;2.0;5.0;2.0;3.0;6.0
8.0;7.0;6.0;1.0;6.0;6.0
11.0;5.0;5.0;6.0;10.0;4.0
8.0;4.0;5.0;2.0;4.0;4.0
9.0;5.0;7.0;3.0;8.0;13.0
9.0;12.0;6.0;3.0;9.0;6.0
7.0;11.0;14.0;9.0;17.0;13.0
3.0;2.0;1.0;1.0;1.0;2.0
16.0;14.0;14.0;14.0;17.0;13.0
0.15;0.42;0.15;0.31;0.13;0.18
0.38;0.0;0.38;0.23;0.0;0.09
0.69;0.17;0.23;0.46;0.19;0.18
0.54;0.33;0.08;0.23;0.19;0.0
0.46;0.5;0.31;0.23;0.19;0.36
0.38;0.5;0.38;0.31;0.31;0.36
1.0;0.42;0.54;0.23;0.38;0.36
0.46;0.08;0.54;0.23;0.25;0.45
0.62;0.08;0.54;0.08;0.25;0.36
0.31;0.5;0.46;0.38;0.25;0.18
0.54;0.33;0.54;0.15;0.38;0.27
0.38;0.17;0.46;0.08;0.25;0.0
0.46;0.17;0.92;0.15;0.31;0.27
0.54;0.17;0.23;1.0;0.38;0.18
0.92;0.92;0.0;0.15;0.31;0.18
0.77;0.08;0.31;0.08;0.25;0.64
0.15;0.33;0.38;0.15;0.5;0.27
0.77;0.5;0.54;0.15;0.06;0.73
0.54;0.17;0.62;0.23;0.13;0.27
0.31;0.5;0.62;0.54;0.19;0.45
1.0;0.25;0.54;0.15;0.25;0.27
0.54;0.67;0.77;0.0;0.25;0.45
0.54;0.42;0.69;0.15;0.38;0.55
0.38;0.58;0.62;0.23;0.31;0.45
0.69;0.92;0.85;0.23;0.38;0.91
0.23;1.0;0.77;0.31;0.63;0.64
0.54;0.33;0.0;0.08;0.19;0.09
0.38;0.17;0.31;0.23;0.25;0.55
0.08;0.42;0.23;0.38;0.19;0.36
0.38;0.25;0.23;0.46;0.06;0.09
0.46;0.42;0.23;0.08;0.44;0.27
1.0;0.17;0.08;0.31;0.75;0.09
0.23;0.17;0.15;0.38;0.25;0.0
0.54;0.5;0.46;0.15;0.31;0.18
0.77;0.25;0.0;0.08;0.19;0.0
0.62;0.0;0.62;0.62;0.19;0.36
0.08;0.08;0.23;0.31;0.19;0.18
0.46;0.25;0.23;0.46;0.19;0.18
0.54;0.17;0.31;0.31;0.31;0.09
0.15;0.17;0.38;0.23;0.44;0.27
0.15;0.42;0.31;0.31;0.31;0.0
0.46;0.5;0.0;0.54;0.13;0.55
0.0;0.08;0.38;0.38;0.06;0.18
0.23;0.0;0.54;0.54;0.31;0.55
0.69;0.33;0.23;0.54;0.63;0.09
0.46;0.0;0.31;0.08;0.13;0.36
0.38;0.42;0.38;0.0;0.31;0.36
0.62;0.25;0.31;0.38;0.56;0.18
0.38;0.17;0.31;0.08;0.19;0.18
0.46;0.25;0.46;0.15;0.44;1.0
0.46;0.83;0.38;0.15;0.5;0.36
0.31;0.75;1.0;0.62;1.0;1.0
