# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP251
# prediction_type;rolling
# method; Part-GFS_te(n_components=1)
"GDP251";"p_gfsm"
0.00674133669874321;0.000856018408624704
-0.000199821212599236;-0.000785522774974012
0.000925487721512342;0.00544830540078312
0.00586843350686228;-0.000201416096147988
-0.00134616395856339;-0.00229614349607787
0.000420676237051051;-0.00475341986907263
-0.00348109586159751;-0.000986938871122112
0.00159856970079404;0.00270904649318049
0.00501656412683389;0.00264862166433344
0.00440658358310982;-0.00248748878741656
0.0056475784824105;0.00119842577207663
0.00506914865646526;0.00234649752011262
0.00313403796603037;0.000574035874019496
0.00267129410527425;-0.00275940051721513
0.000715149602986818;-0.000926514042278281
0.00384918756901719;0.00246734717780406
0.00371246779197558;-0.00011077885288191
0.00566861229426304;-0.002135010619158
0.00238733764526477;-0.000805664384590066
0.0069306410054162;0.002014160961473
0.00367040016827049;-0.00161132876917947
0.00436451595940474;0.00100708048073794
0.000872903191880978;-0.00141998347783778
0.00798233159804386;0.00445129572485181
0.0045012357364463;0.00328308236720021
0.00684650575800604;-0.00666687278247269
0.00832938949361092;-0.000201416096148321
0.00862386285954672;0.00457214538254314
0.0012515118052269;-0.00412902997101827
0.00238733764526482;0.0011581425528453
0.0029342167534311;0.000805664384589733
0.00326024083714574;0.00197387774224134
2.10338118525749e-05;-0.00437072928639193
0.00294473365935742;0.00462249940657777
0.00282904769416836;-0.00232001130347115
0.00776147657359204;0.00459530823359788
0.00653099858021775;-0.0057357261699843
0.00266077719934793;-0.00636182810485675
0.00166167113635163;-0.000857226905201514
0.006236525214282;0.00435804007233476
0.00114634274596415;0.00232172334028946
0.00250302361045382;-0.00490760389067502
-0.0019245937845086;0.00262173261550069
-0.000673081979281703;-0.00159360415271759
0.000757217226691864;0.000392257847248612
0.00358626492086028;-0.00162713993272601
-0.00436451595940474;0.00504164630265913
0.0111689540937056;-0.00589907462395756
0.00233475311563341;-0.0387789431153603
0.00330230846085081;-0.0415791303920482
0.00119892727559556;-0.0245149573103619
0.00747752011358258;-0.0259644482462862
0.0101172635010779;-0.00872494245290167
0.00417521165273183;-0.0186055097574535
0.00724614818320451;0.00301751524442972
0.0114213598359362;-0.101473127114807
0.00533207130462218;-0.0897089164790884
