# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP264
# prediction_type;rolling
# method; Part-GFS_te(n_components=1)
"GDP264";"p_gfsm"
0.00269457325479383;0.0151448500342365
0.000595312695826549;0.0191468728446208
-0.00142561724526883;0.0147430368494399
0.00202876300288257;0.0301511765724865
0.000360320842210799;-0.000685959089213498
-0.00167627522245895;0.02031551555537
-0.00257707732798596;0.00668894102495736
-0.000258491038977318;0.0156979922685869
0.000657977190124073;0.0289665216703791
0.00348571249530017;-9.63851128525095e-05
0.00133945356560973;0.0226383374677136
0.00173893971675648;0.00264590813258095
0.00128462213309939;0.0138374219999284
0.000759806993357559;0.013717984919464
0.000751973931570372;0.0109384864479554
-0.00143345030705602;0.00901701791517304
0.00142561724526883;-0.000528135344694092
0.00157444541922546;0.0194508915043147
-0.000211492668254161;0.0114264550439578
-5.48314325103366e-05;-0.000518762689101393
0.00141778418348163;0.00986203789487466
0.0017311066549693;0.00787183941119018
0.00180160421105402;0.0134116479501966
-0.00245958140117809;0.0191663522157482
0.00775473116931947;0.0160280985529973
0.00030548940970046;0.00467904805156555
0.00360320842210804;0.0193343156720923
0.00198176463215942;0.00823090571013591
0.00197393157037222;0.0303915299949017
0.00456667502193258;0.011599088544206
0.000979132723398918;0.00362351742143252
0.00130812131846096;0.0205295718052967
-0.00068147637548565;0.0217019795193471
0.00117495926807871;0.029507651975826
0.00470767013410201;0.020836349296238
0.0054596440656724;0.0253105856250682
0.00151178092492794;0.00765858064259561
0.00602362451435017;0.0139493406439247
-0.00090080210552701;0.020434601675464
-0.00993232234615868;0.017438604801293
0.0188385135981953;0.0496727135256506
-0.00148828173956635;0.0203020170800716
-0.00124545682416344;0.032807223559842
-0.000360320842210798;0.02690540648277
0.00219325730041358;0.0243209348392244
-0.000250657977190122;0.0440155222455489
0.00177027196390524;0.0081439541031546
-0.00137078581275848;0.0317950821715525
0.00857720265697456;0.0311618494123735
0.00270240631658102;0.026067601545235
-0.00848320591552826;0.0204008597724894
0.0170369093871413;0.0272926811668869
-0.00474683544303799;0.0229664639757617
0.00267107406943226;0.000377045839520473
0.00592179471111669;0.040191663453598
0.00634478004762501;0.0193151654066224
-0.00414368968542424;-0.0369444475271915
-0.00385386639929815;-0.0167485811711831
0.00103396415590926;-0.00598502339281948
-0.00466067176337887;-0.0460624331804627
0.00701059029953628;-0.0231308968308944
-0.00242824915402932;0.00820133076506391
