# max_attributes; 10
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; FYGM3
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; dm_FactorAnalysis(copy=True, iterated_power=3, max_iter=1000, n_components=1, noise_variance_init=None, random_state=0, svd_method='randomized', tol=0.01)
# prediction_type; rolling
FYGM3;0
0.0153602891348546;-1.0113639874583642
0.0365936299977412;1.0315936066387126
0.046758527219335995;0.42369729928453626
-0.0241698667269034;-0.9508543976964192
-0.0596340637000227;0.8570047687658225
-0.0429184549356222;1.0014281546734645
-0.0036141856787890204;1.2239026984677872
0.00293652586401605;0.9163600078348283
-0.00316241246894083;-0.35697216853760455
0.0;-0.4129989196967497
0.0106166704314437;-0.6529871481668102
0.0178450417890217;-0.19045048682175952
-0.00045177320984821106;-0.022397988471409357
0.00835780438219993;0.1465798367712012
-0.00180709283939487;0.19039755592413138
0.00632482493788164;-0.012472570610510996
0.00225886604924308;-0.351136004409828
0.0239439801219786;0.07234306575095782
0.0137790829003845;-0.11897391868625984
0.00225886604924305;-0.1483363180077729
-0.0036141856787890204;-0.3523086964319649
0.0013553196295459599;-0.26512263462127333
0.0126496498757619;-0.13413878207971858
0.0140049695053086;-0.8990286880024533
-0.0011294330246219;-0.4733857889517669
-0.00045177320984821106;-0.43854763808596464
0.0203297944431896;-0.5806049659167578
0.0300429184549355;-0.8306719220276005
-0.00158120623447011;-0.3890416167262816
0.0309464648746326;-0.17725653845584086
0.0112943302462166;0.10098355251413299
-0.0472103004291849;0.6563761152062842
-0.0578269708606278;0.5635467242620773
0.043370228145471;0.019565215752759865
0.0307205782697085;-0.5540558454382971
0.0201039078382654;-0.21432805217978526
0.0318500112943303;-0.29096125367144354
-0.0219110006776596;-0.031219614860786334
0.0264287327761464;-0.39338437319012837
0.0343347639484975;-0.44919332190546085
0.00700248475265464;0.05414049689297895
0.056019878021233;-0.11516043107896629
0.0223627738875085;0.6179497461172117
-0.0097131240117459;1.3997255877286814
-0.0361418567878923;0.9687468062393957
-0.0237180935170545;0.8120693488046924
-0.0659588886379044;1.590523658741891
-0.102552518635645;-0.29946361871162835
0.0277840524056924;-0.058369353534447166
0.0515021459227469;0.12062158131496
-0.0528574655522928;-0.474450443927873
-0.05376101197199;-1.282124910012665
0.0225886604924326;-0.5930158222642992
0.0304946916647843;-0.3582958703293683
0.0435961147503952;-1.286663918750522
0.0566975378360067;-1.2703407877297843
0.0612152699344928;-0.1617280139493819
0.116557488140954;-0.07281948151513615
-0.05579399141630901;-0.29791581852623616
0.00790603117235172;0.8687190228642301
0.0363677433928165;0.3989365450273025
0.00248475265416781;0.8389053785600323
-0.0562457646261578;2.724800903769893
-0.109103230178451;4.181241443481904
-0.0241698667269034;1.113941060832714
0.0634741359837366;-0.9641238995000923
-0.0476620736390331;-0.6442552149231536
-0.04811384684888201;-1.261094790468938
0.0162638355545517;-0.3385116626333455
-0.000451773209848849;-0.09083668388618732
-0.0323017845041792;-0.3447140504350949
-0.0029365258640161;-0.9144168144624234
0.0142308561102327;-1.2828635622634352
0.0444996611700929;-0.4524529686020569
0.0415631353060762;-0.37153169747977277
0.0192003614185677;-0.009388416946290801
0.0056471651231087;-1.79622036939599
0.05669753783600599;-0.34622839923750187
0.0851592500564721;-0.7967040562370935
0.0551163316015358;-0.022573102647179728
-0.000451773209848128;0.38629822274442177
0.0201039078382648;0.40223012467986724
0.147052179805736;0.2537588946350529
0.102326632030721;0.43757504255095286
-0.25321888412017;3.431239035306633
-0.0313982380844821;1.2012650984513142
0.302236277388749;-1.663089821828844
0.0526315789473709;0.1796486631426828
0.0350124237632731;0.12571732227108104
0.00993901061666602;0.2623378558147672
-0.22385362548000698;2.0029493399837355
0.0720578269708586;1.8203694300597542
-0.0266546193810686;1.1855980291629815
-0.21030042918454997;1.4623078149935442
-0.0955500338829909;1.6669395304123884
0.0135531962954596;-0.35981377313016977
0.0196521346284166;-1.1070248684244863
0.0503727128981251;-1.7616097541415443
-0.0230404337022815;-1.4932734299749202
0.0250734131466004;-1.5474907327234597
0.0424666817257741;-0.8394130081747903
0.0354641969731193;-0.17696762698932697
-0.10277840524057001;-0.048650815441072914
-0.0420149085159252;0.1482165526347787
-0.049017393268579006;0.20534675642545294
-0.0239439801219786;0.24969910734107162
0.0040659588886378705;-0.13988252613286592
-0.0182968149988706;0.019384804515615202
-0.0512762593178228;0.5742989723514286
-0.041789021911001;0.02710669124474644
-0.0115202168511407;-0.2969677330591443
0.0124237632708385;-0.48545709142783866
0.00813191777727584;-0.760448126042292
0.0262028461712217;-0.7866661707081056
-0.0121978766659138;-1.0730417108329597
-0.00948723740682172;-0.1294632842620915
0.0329794443189522;-0.5324941264185209
0.0542127851818388;-0.04335984167385441
0.0485656200587309;-0.3836681029481028
0.0551163316015358;-0.19294529163330618
-0.0088095775920487;0.5791811870627581
-0.0384007228371361;0.7338185614149213
-0.0128755364806867;0.2713465647667142
0.007228371357578809;-0.2770529949475193
-0.000903546419697143;0.2498469917208627
-0.0182968149988706;0.6320168605783567
-0.0329794443189522;1.769528630673858
-0.0655071154280555;2.0143027519166496
-0.0313982380844815;0.4038496248725017
-0.0124237632708378;-0.26239047470060667
-0.0566975378360066;0.4853410524285658
-0.04382200135532;0.5668993600114546
-0.0144567427151568;-0.6399689669106556
-0.040433702281455;0.05285944897805108
-0.000903546419697088;-0.283710250859679
-0.00745425796250285;-0.37439952192455955
0.000451773209848877;0.007167272469815484
0.00248475265416717;-0.1600417103352702
0.0038400722837138297;-0.8378598125538353
0.0124237632708378;-0.642783282946828
0.0503727128981257;-1.2216298876428964
0.0332053309238763;-0.7004168934834729
0.054438671786762996;-1.2997952341235333
0.0309464648746332;-0.5986209758485438
-0.00948723740682178;0.3833604271670226
-0.0155861757397787;-0.29855399216003303
-0.007228371357578759;-0.2521612240577482
-0.0223627738875085;-0.07097618769967422
0.00609893833295688;-1.2342164280202799
0.0051953919132597896;-0.8459184382187979
-0.008131917777275791;-0.7147107989027509
0.0056471651231079206;-1.153295181731013
-0.000903546419697032;-0.9790234202754228
0.0;-1.4882390124109088
0.00293652586401599;-1.5907538731512734
-0.00248475265416781;-0.6782508016726381
-0.0051953919132590705;-0.41974329849586933
-0.0103907838265196;-0.1734882871714793
-0.0386266094420601;-0.8705580365039916
0.0103907838265195;-0.714252042678773
0.00316241246894011;-0.5672754405211948
0.0133273096905356;-0.5999023179014725
0.0266546193810706;-1.3809716022526441
0.0323017845041791;-0.8757453172565329
0.0131014230856109;-0.7052013323033726
0.0205556810481143;0.48825518753277714
0.0;0.6803103175111391
-0.0813191777727583;1.799420857215842
-0.0783826519087422;1.92003495818195
-0.0332053309238763;2.0872398136633072
-0.0856110232663203;2.041472952982794
-0.0124237632708385;0.21904256944194456
-0.00045177320984821106;-0.34419740593009696
-0.00496950530833568;0.1323308828553266
-0.0210074542579625;0.6656656448742789
-0.011971990060988997;0.046958101128626695
-0.00790603117235172;0.8883090118642638
-0.00745425796250283;-0.2816088924142838
-0.0009035464196973029;-0.715418363010317
0.0;-0.36451847452939146
0.010842557036368;-0.3332882404302141
0.0277840524056924;-0.32664884890339474
0.0352383103681952;-0.8713372054760856
0.0359159701829683;-0.8844958804667441
0.0221368872825837;-0.31494833205403494
0.0336571041337251;-0.05837804502020227
0.0316241246894063;-0.8207769907018148
0.0384007228371354;-0.647605793397795
0.0210074542579625;-0.10736187469783924
0.0137790829003845;0.04485583216789304
-0.000225886604924785;0.3448228688490692
0.005421278518183911;0.04320717584901238
-0.0167156087643999;-0.21348265536924826
-0.0293652586401631;0.04944100468894379
-0.0618929297492658;0.4918234531355318
-0.091258188389429;0.8379603105592819
-0.0282358256155406;1.7814203660460766
-0.0090354641969736;2.8953506632331254
-0.0810932911678337;5.0823315018027255
