# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;LHU15
# prediction_type;rolling
# method; FCBF(n_components=15)
"LHU15";"GDP274_3";"GDP276_4";"CES017";"FYGT1";"FYGT10";"FYAAAC";"FYGT5";"GDP254";"LBMNU";"GDP274_2";"GDP275_4";"GDP276A";"GDP276_1";"GDP276_6";"GDP276_7"
-0.0711677414342313;-0.000904498838066846;0.0015831802925717;0.0736386643807671;0.0269682470639413;0.0230017251293849;0.0205269607843134;0.0254151987921484;0.00314724040749634;0.0184353959602438;0.00283483424773029;0.00161587192877322;0.000314374787142068;0.00110286473635205;0.000709594376052017;0.00192789302083823
-0.0228420480149173;0.000250476601310837;0.00474954087771515;-0.0392685117152438;0.0448020878642884;0.0212765957446802;0.0110294117647059;0.027176648213387;0.00202870897347328;-0.00288554023725553;0.000806461467026592;0.00264318123448335;0.000925659095473875;0.000641831117057321;0.000660087791676294;0.00249492037990836
0.00870173257711129;0.000264391968050295;0.00243809765056046;-0.00416360519226064;0.0204436711613749;0.0069005175388154;0.00888480392156895;0.0108203321590342;0.00251121272932635;0.000144277011862669;-0.000378792507239711;0.00107011386011469;0.00116144018583044;0.00100342611258261;0.00103138717449421;0.00209800122855926
-0.00543858286069454;0.0020038128104866;0.00187870728051845;0.0844150542901475;-0.0226185297955634;-0.0083381253594014;-0.00153186274509836;-0.0140915953699046;-0.00018642190567047;0.00604360371914079;0.00312809296301272;0.000674171731872297;0.000681145372141149;0.000433913994630331;8.2510973959493e-06;0.00120965836601616
-0.013052598865667;0.00151677497460448;0.00175205285711267;-0.0374724467303456;-0.0456720313179644;-0.0195514663599772;-0.00919117647058828;-0.0256668344237543;0.00433156780822664;0.00174735492144921;0.00193061987560947;1.07011386011229e-05;0.000925659095473875;0.000433913994630298;0.00131192448595664;0.000708784198837588
0.0219874135653795;0.00115497543937768;0.00110822620480021;-0.0377173646828315;-0.051979121357112;-0.0368027602070157;-0.0128676470588235;-0.047307498741822;-0.0026208726738384;-0.00559474190445662;0.000647612996248687;9.6310247410328e-05;0.00101298542523556;0.000786469115267443;0.00108089375886992;0.0013608656617682
0.0562504855877563;0.000918414204806403;0.000844362822704935;-0.0524124418319867;-0.00521966072205307;0.00460034502587749;0.000612745098039557;0.00553598389532009;0.000339945827987399;-0.00912151330554658;-0.000256601375872162;0.000235425049225259;0.000864530664640698;0.000696070366386145;0.000866365226575138;0.00125691064593866
0.0507342086861923;0.000570530036319162;0.000316636058514355;-0.0599232590415556;-0.00782949108307962;-0.00862564692351921;-0.00459558823529418;-0.00780070457976899;0.00244541676261911;-0.00545046489259384;-0.00145407446327545;0.000192620494820618;0.000261978989285069;0.000361594995525254;0.000247532921878605;0.00123800973396967
0.0565612617512245;0.000542699302840048;0.000601608511177239;0.0200832721038454;0.00413223140495914;0.000287521564117009;0.00122549019607813;-0.00201308505284299;0.00393679200798326;-0.0022603398525168;0.000232163149598674;0.000149815940416092;0.000532690611546287;0.000885907739036883;0.000181524142710983;0.000481973255209548
0.0058270530650299;0.000445291735663743;0.000295526987946706;0.0329822842681045;0.00500217485863372;0.0163887291546865;0.0140931372549026;0.0213890286864617;0.00020835389457291;0.00567489579993586;-0.00166179938660063;-0.000224723910624099;0.000646214840236463;0.000587591867728562;0.00061058120730057;0.00150262250153572
-0.0606013518763111;0.000654022236756009;0.00100268085196211;0.0300432688382735;0.00565463244889108;-0.000575043128234892;-0.00245098039215716;-0.00427780573729264;0.00535140529218892;0.0123276691247194;-0.00260267109813164;0;0.00050649271261778;5.42392493287913e-05;0.00056932572032081;0.000897793318527608
-0.0457617900707008;0.0011828061728567;0.000886580963840158;0.0304514654257485;0.00695954762940432;0.00373778033352559;0;-0.00050327126321037;0.00343235626322776;0.00360692529656944;-0.00200393455443004;0.000588562623063091;0.000899461196545383;0.000903987488813135;0.000618832304696519;0.0013608656617682
-0.0237743765053221;0.000640106870016552;0.00109767166951638;0.0227773695811905;-0.0123966942148761;-0.0123634272570448;-0.0104166666666663;-0.015349773527932;0.00183132107335155;0.0117665918563643;-0.00239494617480662;3.21034158034432e-05;0.000637482207260315;0.000271196246643958;0.000717845473447982;0.000444171431271529
-0.00846865045451164;0.000918414204806402;0.00107656259894877;0.0044901624622411;0.0108742931709435;0.0100632547441061;0.00367647058823522;0.00780070457976896;0.00288405654066737;-0.00208400128246237;-0.00249269907990085;-0.000203321633421817;0.000480294813689273;0.000741269740826793;0.000404303772401724;0.00121910882200068
-0.00660399347369983;0.00018089976761335;0.00120321702235451;0.00465344109723245;-0.0121792083514567;-0.0074755606670503;-0.00735294117647051;-0.0103170608958231;0.00236865480146068;-0.00634818852196218;-0.000989748164078125;0.000310333019433267;0.000401701116903753;0.000262156371755813;0.000503316941153173;0.00147427113358218
0.0159272783777477;0.000333968801747781;0.00226922508601946;0.0045718017797379;0.00195737277076985;-0.000862564692351943;-0.00551470588235299;0.00301962757926523;0.00165586516213219;0.00602757294004496;-0.000794242353890112;0.000353137573837869;0.000637482207260313;0.000750309615714905;0.000404303772401726;0.000236261399612553
-0.00396239608422033;0.00218471257810005;0.00156207122200409;0.0131439301167451;0.00761200521966029;0.00603795284646345;0.00214460784313694;0.00880724710619045;0.00167779715103462;0.00630009618467459;-0.00100196727721494;0.00178709014639159;0.000375503217975246;0.000524312743511628;0.000354797188026015;0.00117185654207814
-0.00326314971641675;0.00168375937547827;0.000496063158339145;0.0059596701771566;0.0250108742931714;0.00603795284646345;0.00612745098039246;0.0118268746854549;0.0032020703797524;0.00270920166720098;0.000562079204291438;0.00130553890933995;0.00050649271261778;0.000298315871308352;0.000767352057823691;0.00189954165288476
-0.00940097894491418;0.00276915798115857;0.000675490258163935;0.0105314719568945;0.0132666376685514;0.00747556066705034;0.00428921568627396;0.0070457976849527;0.000263183866828977;0.00780698941968583;0.00268820489008906;0.000963102474103243;0.000716075904045835;0.000741269740826793;0.000511568038549121;0.00170108207721022
-0.00163157485820839;0.00356233388530955;0.0011398898106516;0.00677606335211117;0.00630709003914767;0.0051753881541115;0.00398284313725544;0.00553598389531929;0.00756653617133267;0.0188041038794486;-0.000525421864881109;0.000481551237051603;0.000724808537022016;0.000298315871308321;0.000833360836991313;0.0015593252374427
-0.0120425763343952;0.000250476601310837;0.00198425263335658;0.0123275369417905;0.00217485863418854;0.00172512938470389;0.0027573529411765;-0.000503271263211147;0.00755557017688149;0.00448861814684196;-0.0016007038209167;-2.14022772022822e-05;0.00074227380297431;0.000406794369965935;0.000676589986468206;0.00133251429381469
-0.00800248620930766;0.000500953202621675;0.00146708040444979;0.0297983508857876;-0.00608960417572837;-0.000575043128234934;0.000306372549019329;-0.00150981378963258;0.00753363818797913;0.00663674254568775;-0.0033969134520217;1.07011386011602e-05;0.000812134866783684;0.000569512117952276;0.000709594376052019;0.00192789302083826
-0.0120425763343952;0.000306138068268767;0.00102378992252972;0.00375540860478335;0.0106568073075248;-0.0017251293847038;0.00183823529411761;0.00100654252642224;0.00142557927865683;0.0101154216094902;-0.00274930045577285;0.000331735296635549;0.000724808537022016;0.00032543549597275;0.000866365226575138;0.00146482067759767
-0.0147618677647424;5.56614669580298e-05;0.000306081523230535;0.0528206384194639;0.00521966072205302;0.00258769407705571;-0.000919117647058803;0.00503271263210822;0.00490179951968947;0.0164475793523565;-0.00206503012011386;0.0011557229689239;0.0005850864094033;0.000424874119742187;0.000734347668239864;0.00122855927798518
-0.0147618677647424;-0.00115497543937778;0.000749372005150593;0.0391052330802503;0.000652457590256617;0.00028752156411789;0.00214460784313694;0.00125817815802742;0.00482503755853098;0.0105963449823662;-0.00233385060912281;0.00135904460234568;0.000654947473212642;0.000551432368176024;0.000800356447407516;0.00138921702972167
-0.0132079869474012;-0.00208730501092354;0.00216367973318136;0.0493101477671741;0.00413223140495853;0.0034502587694077;0.00490196078431433;0.00377453447408152;0.00633834479279757;0.00254889387624226;-0.00461882476569853;0.000631367177467694;0.000681145372141149;0.000406794369965904;0.000750849863031776;0.00123800973396966
-0.0133633750291352;-0.00346492631813305;0.00166761657484218;0.0384521185402893;0.024793388429752;0.0195514663599764;0.0107230392156857;0.0231504781077002;0.0153633582261407;0.0102436678422573;-0.00615843302093139;0.000631367177467654;0.000890728563569206;0.000551432368176024;0.000775603155219642;0.00170108207721022
-0.0136741511926036;0.000556614669579604;-0.00385240537859116;0.0617193240264516;0.0304480208786431;0.0255894192064406;0.0183823529411765;0.0312028183190736;0.00415611189700743;0.0157742866303301;-0.00120969220053996;0.00121992980053079;0.000951856994402398;0.000840708364596234;0.00110564705105779;0.00221140670037331
-0.0167819128272862;0.000542699302840149;0.00395795073142929;0.0660462078536862;0.000217485863418687;0.000862564692351991;0.0174632352941177;-0.00176144942123777;0.00405741794694649;0.0108688682269958;0.00272486222949936;0.00143395257255373;0.00132736021237761;0.000741269740826795;0.00132017558335259;0.00220195624438876
-0.0159272783777484;0.00276915798115857;0.00453845017203892;0.0431055596375217;0.0376250543714661;0.0310523289246692;0.029105392156863;0.0372420734776041;0.00316917239639879;0.00524206476434752;0.00455772920001454;0.00146605598835716;0.00133609284535382;0.000515272868623483;0.00156770850523119;0.00139866748570618
