# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;LHNAG
# prediction_type;rolling
# method; Part-GFS_te(n_components=5)
"LHNAG";"LBMNU";"GDP254";"LBPUR7";"CES011";"LHU680"
0.00656226174360847;0.0184353959602438;0.00314724040749634;0.00832972218209829;0.0197568389057765;-0.0686015831134588
0.00487404502948582;-0.00288554023725553;0.00202870897347328;0.00155680742131705;-0.00338491295938249;-0.0738786279683349
0.00123309838335665;0.000144277011862669;0.00251121272932635;0.00362720079605821;-0.00856590218292273;-0.068601583113459
0.0050218612394786;0.00604360371914079;-0.00018642190567047;0.0202384964771214;-0.00994749930920143;0.0131926121372057
0.00839440476746134;0.00174735492144921;0.00433156780822664;-0.000128396488356088;0.00476651008565902;-0.0844327176781025
-0.00266069177986275;-0.00559474190445662;-0.0026208726738384;0.00524820646155336;-0.00621718706825089;0.0343007915567333
-0.00119030948046492;-0.00912151330554658;0.000339945827987399;-0.00215064117996385;-0.0124343741365018;0.0554089709762531
-0.000132256608940149;-0.00545046489259384;0.00244541676261911;0.00709390598167141;-0.00324675324675397;0.0422163588390475
0.00212388554357465;-0.0022603398525168;0.00393679200798326;0.0149421413324345;-0.00352307267200884;0.155672823218999
3.88990026256239e-06;0.00567489579993586;0.00020835389457291;0.00369139904023631;0.00324675324675397;0.0817941952506569
0.00448894490345306;0.0123276691247194;0.00535140529218892;0.0059864862696006;0.00856590218292273;-0.0448548812664934
0.00382766185874993;0.00360692529656944;0.00343235626322776;0.0130001444460494;-0.00131251726996335;-0.063324538258575
0.00472622881949305;0.0117665918563643;0.00183132107335155;0.00296916879323331;0.0134705719812103;-0.0211081794195197
0.00488571473027351;-0.00208400128246237;0.00288405654066737;0.00436548060410558;0.00566454821773898;-0.060686015831137
0.00211610574304953;-0.00634818852196218;0.00236865480146068;0.00752724412987318;-0.000759878419451441;-0.0580474934036912
0.00234560985856322;0.00602757294004496;0.00165586516213219;0.00702970773749319;-0.00531914893617093;0.0369393139841636
0.00641055563335314;0.00630009618467459;0.00167779715103462;0.00364325035710279;0.0117435755733635;0.0158311345646437
0.00456674290871141;0.00270920166720098;0.0032020703797524;0.00449387709246155;0.00898038132080612;-0.0237467018469658
0.00276182918670004;0.00780698941968583;0.000263183866828977;0.00966183574879233;-0.00193423597678844;-0.0422163588390473
0.00606824441021331;0.0188041038794486;0.00756653617133267;-0.00531240470573136;-0.00110527770102382;-0.00791556728232184
0.00903623831084928;0.00448861814684196;0.00755557017688149;0.0103680164347505;0.00911854103343464;-0.0158311345646439
9.72475065747214e-05;0.00663674254568775;0.00753363818797913;0.0121334681496461;0.00752970433821641;0.0211081794195278
0.00430222969082991;0.0101154216094902;0.00142557927865683;0.00316176352576761;0.0113981762917933;-0.0290237467018496
0.00734802159672664;0.0164475793523565;0.00490179951968947;0.000995072784759299;0.00262503453992671;-0.065963060686013
0.00563257558076248;0.0105963449823662;0.00482503755853098;0.000320991220890049;0.00352307267200884;-0.0712401055408969
0.00774868132381083;0.00254889387624226;0.00633834479279757;0.00842601954836544;0.0085659021829249;0.0343007915567256
0.00668673855202351;0.0102436678422573;0.0153633582261407;0.0108174041439965;0.0165100856590204;-0.00527704485488389
0.0057765018904915;0.0157742866303301;0.00415611189700743;0.00929269584476877;0.00172699640784892;-0.0263852242744037
0.00576094228943888;0.0108688682269958;0.00405741794694649;0.00775193798449597;0.00276319425255522;-0.0923482849604245
0.00658949104544997;0.00524206476434752;0.00316917239639879;0.00650007222302471;0.000345399281570222;-0.029023746701844
0.00675286685649418;-0.00302981724911819;-0.00179842308999793;0.00630747749049065;-0.0144376899696056;-0.00263852242744117
0.000540696136550667;-0.00125040076947747;0.00358588018554461;0.0122297655159131;-0.00248687482730037;-0.0554089709762532
0.00607991411100217;-0.00686117345302975;0.00225899485694864;0.0124544593705364;-0.00918762088974781;-0.0422163588390497
0.00616549191678684;0.00365501763385689;0.000318013839084946;0.004798818752307;0.00870406189555124;-0.00527704485488151
0.00442670649924612;0.00508175697338903;0.00263183866828966;0.00404448938321531;0.00504282951091389;0.0158311345646438
-0.00036954052498131;0.00198781660788708;0.0104505927120001;0.0221162951193285;-0.000414479137883395;0.010554089709763
0.0109617389410131;0.0107887143315165;0.00619578686493182;0.00861861428089952;0.0109146172975967;-0.0474934036939314
0.00246230686645194;0.00793523565245277;0.00765426412694237;0.00388399377277038;0.00732246476927255;0.00263852242744048
0.00491294403211501;0.00705354280218015;-9.86939500608741e-05;0.00932479496685751;0.0167173252279642;-0.00527704485488151
0.00819212995378796;0.0107726835524206;0.00479213957517735;0.00102717190684842;0.0128488532743852;-0.0211081794195245
0.00567925438391798;0.0107406219942289;0.00250024673487517;0.000369139904023597;0.0138850511190937;-0.010554089709763
0.00750750750750709;0.00561077268355234;0.000833415578291724;0.00524820646155322;0.00725338491295938;0.00527704485488151
0.00613048281442138;-0.00357486373837768;0.00307047844633793;0.00524820646155327;0.00469743022934366;-0.00263852242744041
0.00255955437302549;-0.00461686437960879;0.00528560932548167;0.0032099122089011;-0.00324675324675178;0.0158311345646438
-0.00289408579564021;-0.0154055787111253;0.00106370146176707;0.00345065562456875;-0.00525006907985776;0.0316622691292875
0.000875227559165387;-0.00585123436999055;0.00343235626322777;0.00863466384194383;-0.00186515612047528;0.0316622691292875
0.00147038229939783;-0.00876883616543758;0.00410128192475129;-0.00470252138603994;0.00310859353412546;0.0316622691292874
0.00106972257231364;0.00537031099711457;0.00178745709554676;0.015118686503924;-0.000483558994196581;0.0976253298153029
0.00159874900807544;0.00368707919204858;0.00193001502341233;0.00834577174314277;0.0203094777562862;0.0580474934036912
0.00723132458883671;1.60307790959546e-05;4.38639778048699e-05;0.00571364373184408;0.0102238187344563;0.0316622691292875
0.00822713905615458;0.0122795767874319;0.00437543178603153;0.000577784197602182;0.0169245647969059;0.0316622691292874
0.0115841229830871;0.014139147162552;0.00338849228542287;0.0210891232124801;0.00580270793036752;0.0184696569920896
0.00758919541302919;0.00841615902532872;0.0131811253303506;0.00881120901343357;0.00939486045868951;0.0079155672823219
0.00501797133921483;0.00665277332478367;0.0077639240714544;0.00805687964434165;0.00449019066040413;-0.0369393139841713
0.00599044640495494;0.0124238537992945;0.00958427915035479;0.0137384242540965;0.00379939209726371;-0.0316622691292875
0.0113818481694125;0.0181468419365182;0.00622868484828543;0.0144606545010996;0.0129179331307005;-0.0633245382585751
0.0113390592665207;0.0127605001603077;-0.00491276551414063;-0.00715810422584939;0.0187897209173791;-0.0633245382585749
0.00616160201652433;0.00831997435075355;0.00334462830761806;-0.000481486831335198;0.0183752417794977;-0.0237467018469657
0.00913737571768652;0.00617184995190773;-0.00211643692908289;-0.00465437270290664;6.907985631327e-05;0.0211081794195253
0.00306913130747327;-0.00532221865982702;-0.00745687622682062;-0.00778403710658515;0.000483558994198552;-0.0211081794195253
0.00459786211081548;0.00325424815646047;-0.00197387900121723;-0.000529635514468718;-0.00974025974025972;0.00791556728232184
0.00353202943876441;-0.00432831035588321;0.00114046342292551;0.000674081563869278;-0.0315004144791377;0.00527704485488151
-0.00522802595341454;-0.0205033664636103;-0.00791744799377134;-0.00664451827242529;-0.025559546836144;0.00791556728232198
-0.0140736591513793;-0.0382815004809232;0.00230285883475345;0.00884330813552253;-0.038408400110527;0.121372031662268
-0.000770200252065534;-0.0109009297851877;0.0120296959129739;0.0108495032660857;-0.0375794418347602;0.195250659630609
0.0087950644945467;0.0107085604360373;0.00468247963066531;-0.00272842537756596;-0.00151975683890723;0.134564643799472
0.00579984129206923;0.0202789355562681;0.00172166112883951;-0.000128396488355997;0.0145758496822341;0.0474934036939313
0.013871384337706;0.0198941968579673;0.0113827022403526;0.0143001588906542;0.0157502072395689;0.0237467018469657
0.0100670618805325;0.000416800256492378;0.0078406860326129;0.01638660182644;-0.0065625863498211;-0.0422163588390554
0.00706016897726741;0.00487335684514273;0.00506628943645751;0.00828157349896491;-0.00497374965460071;-0.0343007915567255
0.00547697957024462;0.00657261942930421;0.00517594938096963;0.00929269584476855;0.00815142304503932;-0.0237467018469657
0.0100281628779034;0.0131292080795127;0.003552982202191;-0.0012358162004269;0.0195495993368348;-0.0316622691292874
0.0133812569045733;0.0237896761782622;-0.00112949742847432;0.00332225913621276;0.0346780878695765;-0.0184696569920818
0.0101915386889476;0.0135941006732927;0.00100887148951109;0.00821737525478677;0.0140232108317222;-0.0395778364116093
0.0133501377024693;0.0125521000320616;0.01108662039017;0.00497536392379649;0.0124343741365018;-0.0343007915567334
0.0101215204842143;0.00597948060275738;0.0038380980579224;0.0188421846662495;0.00594086764299384;-0.0817941952506568
0.0147660613981865;0.0381051619108688;0.00682084854865062;-0.00669266695555881;0.0500138159712641;-0.0343007915567255
0.00622384042073121;0.0112856684834884;0.00673312059304093;0.00165310478758424;0.0178226029289859;-0.0448548812664933
0.0122959747312082;0.0163994870150688;0.00769812810474724;0.00576179241497737;0.00711522520033098;-0.0369393139841713
0.0101176305839518;0.00971465213209355;0.00319110438530118;0.00672476607764771;-0.00248687482730037;0.0158311345646437
0.00197606933358191;0.00559474190445663;-0.00260990667938721;-0.00757539281300651;0.0256286266924571;-0.0395778364116094
0.00709128817937144;0.0115902532863097;0.00695244048206511;-0.00641982441780226;0.0134705719812103;-0.0290237467018416
0.00664394964913056;0.00272523244629691;0.00528560932548167;8.02478052224775e-05;-0.000898038132081946;0.0131926121371979
0.00274626958564744;-0.00331837127284373;-0.00169972913993705;-0.00330620957516797;-0.00614810721193576;0.00263852242744583
-0.010113740683688;-0.0243347226675217;-0.00846574771633168;0.00235928547354219;-0.0328820116054164;0.0422163588390473
-0.000602934540758771;-0.00628406540557885;-0.00116239541182794;0.00322596176994572;-0.0119508151423051;0.0923482849604245
0.00597099690363978;0.0168323180506574;0.0034652542465814;0.00402843982217072;0.00732246476927451;0.0870712401055407
0.00911014641584507;0.00761462007053532;0.00604226294261501;-0.001877798642207;-0.00746062448190105;0.0527704485488072
0.00619272121862829;0.000496954151971873;0.00199581099011958;-0.000834577174314399;-0.00407571152252068;-0.0316622691292875
-0.00295632419984709;-0.000480923372875919;1.09659944512175e-05;0.0030975652815895;-0.016371925946394;0.0158311345646437
-0.00480013692449005;-0.00535428021801865;0.000997905495059848;-0.00431733192097178;-0.0142995302569771;-0.0554089709762531
-0.00462898131291828;-0.0222667521641551;0.000778585606035664;0.0185853916895373;-0.0218292345951914;0.0501319261213771
0.000517356734972885;0.00527412632253921;0.00103080347841344;-0.00325806089203468;-0.00711522520033289;0.0923482849604167
-0.00266069177986272;-0.00968259057390192;0.00368457413560547;-0.00215064117996372;-0.0183061619231825;0.0817941952506646
-0.00579206149154299;-0.012263546008336;0.00643703874285834;0.00304941659845598;-0.00725338491295938;0.110817941952506
0.0011747498794123;0.00787111253606926;0.00332269631871573;0.00507166129006376;0.00635534678087943;0.14775725593667
0.00955359504582343;0.0151009939083041;0.00668925661523617;-0.00449387709246152;-0.000898038132082141;0.0738786279683429
0.0186637414616684;0.0268996473228599;0.0100667829062078;-0.00606673407482305;0.026181265542969;0.0158311345646437
0.0129767072772254;0.0260820775889707;0.0068756785209067;0.00213459161891916;0.0241779497098633;-0.0606860158311371
0.0127394233611853;0.0272523244629689;0.00379423408011748;-0.00189384820325161;0.0321221331859629;-0.0158311345646437
0.0155207020491995;0.019220904135941;0.0124902676799246;0.0011234692731153;0.0192042000552645;-0.0712401055408968
0.00374208405296883;0.00671689644116702;0.00232479082365583;0.00876306033030005;0.0187206410610659;-0.0923482849604246
0.00698237097200427;0.0097306829111895;0.00405741794694658;-0.00154075786027258;0.0139541309754088;-0.0474934036939314
0.00817657035274011;0.0121352997755692;0.00405741794694658;0.00529635514468679;0.0138850511190937;-0.0686015831134509
0.00258289377459964;0.00968259057390186;0.00579004507023712;-0.0012358162004269;0.019342359767891;-0.0184696569920897
0.00624328992204637;0.00408784866944523;0.00441929576383637;0.0110420979986198;0.00925670074606311;-0.0290237467018417
0.0100553921797484;0.00713369669765962;0.00575714708688346;0.0115717335130885;0.0110527770102232;0
0.00707183867805627;-0.00216415517794166;0.00955138116700127;0.0124384098094915;0.00635534678087929;-0.0395778364116094
0.00578428169100953;-0.00355883295928172;0.00819159785505147;0.0208644293578573;0.00449019066040218;0
0.00931631112979048;0.00763065084963122;0.00157910320097371;0.00606673407482305;0.00145067698259188;0.0395778364116094
0.0056948139849694;0.0115261301699262;0.00721562434889406;0.0153754794806362;0.00656258634982099;-0.0237467018469656
0.00806376324511038;0.0183231805065727;0.00302661446853303;-0.0153594299195918;0.0122271345675601;-0.0184696569920896
0.0101681992873663;0.00883295928182104;0.00687567852090681;-0.00130001444460504;0.00932578060237632;0.00263852242744578
0.0093240909303085;0.0108688682269958;0.00139268129530318;0.00123581620042712;0.00490466979828746;-0.0474934036939313
0.00754251660987015;0.0161750561077268;0.00410128192475129;0.00613093231900097;0.0127106935617567;-0.0158311345646436
0.00645723443651691;0.00141070856043612;0.00702920244322364;0.0135618790826071;-0.00117435755733691;0.00263852242743795
0.00680732546017115;0.0226675216415518;0.00818063186060025;0.000962973662670397;0.0178916827853011;-0.0554089709762531
0.00755029641040006;0.00439243347226648;0.00858637365529491;0.000962973662670286;0.0063553467808774;0.0105540897097598
0.0070873982791041;0.0178903494709843;0.00912370738340418;-0.00502351260693024;0.000276319425256855;-0.0448548812664853
0.0101565295865893;0.016030779095864;0.00242348477371657;-0.0100470252138605;0.00103619784470849;-0.0422163588390553
0.00572593318706516;0.00657261942930443;0.000778585606035831;-0.0191952750092285;0.00449019066040218;-0.0448548812664854
0.00191383092937492;0.00371914075024049;0.00816966586614898;0.00105927102893744;0.00538822879248413;-0.0237467018469656
0.00403382657269069;0.000224430907342033;0.00785165202706417;0.00670871651660332;0.00345399281569558;0.0131926121371979
0.0151589413247444;0.00392754087848679;0.00219319889024139;0.00481486831335165;0.0145067698259187;-0.00263852242743812
-0.00171544601596418;-0.00862455915357485;0.00178745709554667;0.0186335403726708;-0.0173390439347892;0
-0.00273459988485492;-0.0110612375761464;0.00259894068493594;-0.00184569952011826;-0.0189278806300076;0.0369393139841714
-0.00452006410556427;-0.00809554344341123;-0.00887148951102629;-0.0106408589725071;-0.0296352583586626;0.0158311345646437
-0.00656226174360497;-0.0172010259698621;-0.000679891655974763;0.00438153016514997;-0.0341254490190666;0.0184696569920818
-0.00124476808415019;-0.0100032061558193;0.00653573269291929;0.0216508578490379;-0.0247305885603751;0.060686015831137
-0.00133423579019043;-0.00193972427059952;0.000493469750304121;0.00743094676360612;-0.014575849682232;0.0422163588390475
0.0010736124725762;-0.00198781660788705;-0.00597646697590754;0.00572969329288842;-0.0157502072395689;0.0765171503957807
0.00365650624717584;-0.00777492786149425;0.0139158469585813;0.02108912321248;-0.00587178778668263;0.139841688654348
0.00474567832081185;0.0063962808592497;-0.00106370146176699;0.00203829425265212;-0.0074606244819011;0.0923482849604246
0.0037187446513911;0.00298172491183091;0.00555975918676171;0.0139791676697644;-0.00393755180989219;0.0211081794195275
0.0014003640946646;0.010836806668804;0.0134991391694357;-0.00645192353989121;0.00697706548770438;0.0422163588390476
0.00639888593256066;0.0139628085924975;-0.00117336140627911;-0.00524820646155322;0.0150594086764306;-0.0448548812664935
0.00844497347088413;0.019236934915037;0.00785165202706406;-0.00537660294990938;0.0102928985907697;-0.0316622691292874
0.00760086511381453;0.0076627124078229;0.00855347567194131;-0.000208644293578475;0.0144376899696055;0.0237467018469657
0.0060215656070578;0.013562039115101;0.00405741794694647;-0.00473462050812912;0.0185134014921242;0.0316622691292874
0.00734413169645931;0.00665277332478376;0.00855347567194142;0.0136260773267851;0.0119508151423051;0.0422163588390552
0.00647668393782386;0.0283744789996793;0.00843284973297787;-0.0119569229781565;0.025904946117712;0.0184696569920819
0.00727022359146701;0.0203430586726516;0.00765426412694248;-0.0134334825942511;0.014575849682232;-0.0211081794195277
0.0123971121380527;0.0103719140750239;0.00869603359980686;0.00178150127594023;0.0120198949986184;-0.0369393139841636
0.00414274378004942;0.011798653414556;0.00110756543957191;0.0027605244996548;0.00379939209726571;-0.0976253298153082
-0.00101526396863183;0.000993908303943525;0.00461668366395818;-0.00324201133099;0.00373031224095055;-0.0237467018469657
0.0048662652289595;0.0180827188201347;0.00341042427432514;0.0022469385462307;0.0103619784470848;-0.0422163588390473
0.00300689290325806;0.00173132414235333;0.0032678663464597;0.00746304588569513;0.0126416137054435;-0.00527704485488401
0.00222113305015648;-0.00280538634177618;0.00532947330328659;0.00335435825830144;0.0111218568665364;0.0290237467018497
0.00945245763898617;0.014604039756332;0.0109988924345604;0.00149260917713911;0.0200331583310313;0.0633245382585748
0.0110550965473205;0.0138986854761143;0.00535140529218892;0.00333830869725704;0.0170627245095324;-0.0369393139841712
0.00730523269383365;0.0221224751522923;0.00796131197157612;-0.0059222880254225;0.0160956065211391;-0.0791556728232189
0.00781480962828507;0.0204232125681308;0.00572424910352998;0.00105927102893744;0.0111909367228515;-0.0131926121371979
0.00951080614293054;0.0101635139467778;0.000318013839084919;0.00885935769656709;0.013954130975407;-0.0211081794195276
0.00765143381722888;0.0103558832959282;0.0139377789474839;0.00826552393792024;0.0129179331307003;0.0474934036939314
0.00672952745492006;0.00918563642193027;0.00382713206347118;0.0196286131574301;0.0126416137054435;-0.0237467018469657
0.00448505500318575;0.0107085604360371;0.0126547575966927;0.0284719212929527;0.0158192870958822;-0.0501319261213693
0.00437224789556789;0.00803142032702797;0.0122380498075467;0.0178952605646234;0.0218983144515065;-0.0527704485488152
0.00232227045698541;0.00299775569092653;0.00708403241547961;0.0198854061341424;0.0239016302846083;-0.0343007915567254
0.00904012821111666;0.0261301699262583;0.0144860786700443;0.00163705522653934;0.0227272727272734;0.0105540897097597
0.00972086075713008;0.000561077268355414;0.0133785132304722;0.0250212656683841;0.0170627245095324;-0.0527704485488151
0.00166876721280873;0.0132414235331837;0.0105054226842561;-0.0056333959266216;0.0245233489914334;0.0105540897097678
0.00549253917128767;0.0129849310676499;0.00326786634645959;0.00149260917713911;0.0156811273832557;-0.0316622691292875
0.00800541474116601;0.00617184995190778;0.0236865480146068;0.0222446916076846;0.0183752417794977;-0.0184696569920896
0.0342038930121831;0.00796729721064438;0.000822449583840368;0.0446819779479031;0.0177535230726708;-0.0184696569920816
0.00653892234203901;0.000833600512984867;0.0151001743593119;-0.00901985330701205;0.00338491295938237;-0.0290237467018496
-0.00187493192674937;-0.000384738698300802;0.00617385487602928;0.0185372430064038;0.00379939209726377;0.0316622691292875
0.0074958378067147;-0.00793523565245258;0.00999002094504942;-0.0022148394241418;0.00179607626416201;-0.0237467018469657
0.00406105587452732;-0.00331837127284396;0.00141461328420589;0.0122779141990467;0.00718430505664425;0.0184696569920896
-0.0056053462789174;-0.0204873356845141;-0.000318013839084919;-0.00197409600847431;0.000414479137883395;-0.0290237467018494
-0.00453562370661209;-0.0226194293042642;0.00667829062078473;0.00473462050812912;-0.00331583310306716;0.0580474934036911
-0.00605268480915355;-0.0220262904777174;0.0134223772082773;0.0153112812364583;-0.00773694390715607;0.0712401055408968
