# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP272A
# prediction_type;rolling
# method; Part-GFS_te(n_components=1)
"GDP272A";"p_gfsm"
0.00030207947613571;-0.00183351984161142
0.000574925454580899;0.000421795644314362
0.000808793436105338;0.00129981923043815
0.0004872249615092;0.00103296892485152
0.000896493929177002;0.00127399500731686
0.000954960924558077;0.00145476456916588
0.000906238428407164;0.00116209004045795
0.000233867981524438;-0.000301282603081691
0.000380035469977178;0.000275458379960403
0.000545691956890345;0.000972712404235168
0.000535947457660148;0.000929672032366364
0.00118882890608251;0.00134285960230697
0.000545691956890344;0.00107600929672032
0.000565180955350703;0.000344322974950496
0.000730837442263835;0.000602565206163384
0.000594414453041259;0.000740294396143568
0.000214378983064079;8.60807437377473e-06
0.000389779969207374;0.000697254024274764
0.00125704040069379;0.000946888181113881
0.000760070939954425;0.00132564345355944
0.000701603944573281;0.00100714470173023
0.00104266141762974;0.00117930618920548
0.000993938921478829;0.00106740122234655
0.000954960924558077;0.000766118619264889
0.000964705423788272;0.000671429801153478
0.000964705423788275;0.000714470173022282
0.00135448539299565;0.00117069811483174
0.00136422989222585;0.00206593784970301
0.00208532283525951;0.00201428940346043
0.00216327882910095;0.00178187139536886
0.00199762234218785;0.0015924937591461
0.00110112841301085;0.00031849875182921
0.00144218588606731;0.00110183351984161
0.00212430083218023;0.000946888181113877
0.00258229229599892;0.00152362916415598
0.00254331429907816;0.00210897822157184
0.00266999278907058;0.00224670741155203
0.00233867981524428;0.00271154342773523
0.00341057473056461;0.00273736765085648
0.00248484730369705;0.00340879745200999
0.0033521077351835;0.00313333907204959
0.00369316520823992;0.00285788069208918
0.00324491824365148;0.00237582852715847
0.00363469821285881;0.00193681673409656
0.00376137670285127;0.00188516828785402
0.00212430083218022;0.00194542480847034
0.00344955272748533;0.00275458379960403
0.0040926896766775;0.00193681673409658
0.00370290970747016;0.00222088318843075
0.00280641577829316;0.00238443660153224
0.0022607238214028;0.00266850305586638
0.00472608212663951;0.00265989498149266
0.0017052873652823;0.00206593784970301
0.00267973728830075;0.00210897822157184
0.00346904172594571;0.00241026082465354
0.00394652218822472;2.58242231212791e-05
0.00503790610200545;0.00490660239304468
0.00589542203426162;0.00740294396143583
0.00541794157198267;0.00518206077300508
0.00650932548576327;0.00824653525006455
0.00720118493110637;0.00882327623310664
0.0102707021886145;0.00634415081346305
0.0104850811716786;0.00530257381423775
0.00815614585566443;0.00556081604545064
0.00531075208045062;0.00442455022811397
0.00684063845958954;0.0068089868296462
0.00663600397575573;0.00198846518033913
0.00426809066282077;0.00214341051906691
0.0041219231743681;0.00228974778342086
0.00525228508506947;0.00389084961694067
0.0067334489680575;0.00271154342773522
0.00667498197267644;0.00531978996298529
0.00653855898345385;0.00373590427821294
0.00569078755042782;0.00590513902040113
0.00707450644111399;0.00541447878109672
0.00712322893726491;0.00857364207626748
0.00835103584026817;0.00799690109322548
0.00762994289723451;0.00828096754755964
0.00916957377560362;0.00562107256606695
0.00833154684180787;0.00703279676336405
0.0113328526047046;0.00675733838340359
0.00984194422248641;0.00940862529052255
0.00960807624096199;0.00825514332443827
0.0109235836370369;0.0134199879486959
0.0112354076124028;0.0102780408022725
0.0117908440685233;0.0081174141344581
0.0149383173198729;0.00850477748127748
0.0142367133752997;0.0104329861410003
0.0099004112178675;0.00665404149091842
0.0105143146693691;0.00810880606008446
0.0101635126970825;0.00501850735990356
0.00837052483872858;0.00174743909787373
0.00747403090955151;0.00403718688129473
0.00840950283564929;0.00723939054833428
0.00655804798191423;0.00898682964620823
0.00533024107891089;0.00701558061461649
0.00456042563972642;0.00685202720151495
0.00644111399115199;0.00711026943272797
0.00465787063202816;0.00455367134372037
0.00797100037029097;0.00417491607127485
0.00585644403734092;0.00384780924507189
0.00535947457660163;0.00220366703968322
0.00392703318976428;0.00422656451751746
0.00767866539338552;0.00855642592751998
0.00352750872132679;0.00382198502195064
0.00325466274288166;0.000430403718688077
0.00412192317436805;0.0119049668589136
0.00351776422209654;0.0120426960488939
0.003322874237493;0.00854781785314618
0.00442400265050374;0.00878023586123783
0.00492097211124315;0.00942584143927011
0.00539845257352228;0.00217784281656197
0.00380035469977202;-0.00129121115606445
0.00532049657968081;0.00662821726779717
0.00485276061663176;0.00698114831712154
0.00600261152579373;0.0106481880003443
0.00713297343649522;0.00601704398726
0.00859464832102275;0.00649909615219085
0.00592465553195221;0.0029267452870792
0.00781508838260792;0.0070241886889903
0.00734735241955919;0.00200568132908668
0.00556410906043536;0.0015752776103985
0.00506713959969607;0.00393388998880956
0.00931574126405632;0.00552638374795555
0.00913059577868292;0.0157269518808643
0.00708425094034426;0.00490660239304475
0.00619750151039733;0.0044503744512352
0.00948139775096968;0.0116639407764484
0.00518407359045814;0.00289231298958414
0.00563232055504681;0.0096324352242404
0.00417064567051895;0.00983042093483677
0.00551538656428452;0.0152879400878023
0.00434604665666227;0.00470000860807451
0.00365418721131927;0.00843591288628731
0.00443374714973377;0.0031677713695446
0.00669447097113696;8.60807437377265e-05
0.00462863713433759;0.00838426444004459
0.00384907719592298;0.000972712404235243
0.00419987916820941;0.000378755272445574
0.0055348755627449;0.00208315399845049
0.00372239870593061;0.0054489110785918
0.0053107520804504;0.0144271326504261
0.0042193681666699;0.00437290178187144
0.00580772154119003;0.00210897822157174
0.00328389624057235;0.00655935267280705
0.0038003546997718;0.00593096324352249
0.00441425815127372;0.00442455022811394
0.0055348755627449;0.00683481105276751
0.00305002825904765;0.00711026943272797
0.00437528015435273;0.00727382284582934
0.00381009919900233;0.00834122406817595
0.00495020560893356;0.00687785142463637
0.00319619574750063;0.00661960919342341
0.00243612480754607;0.00412326762503235
0.00314747325134968;0.00464836016183168
0.00226072382140285;0.00482052164930713
0.0018319658552749;-0.00166135835413617
0.00327415174134182;0.00361539123698029
0.00273820428368188;0.0081862787294481
0.00363469821285878;0.00111904966858922
0.00416090117128876;0.00518206077300498
0.00312798425288952;0.00397693036067837
0.00441425815127328;0.00725660669708195
0.00796125587106089;0.0146079022122751
0.00475531562433007;-0.00457088749246803
0.00449221414511525;-0.00676594645777739
0.00434604665666227;0.000249634156839096
0.00799048936875124;0.00999397434793836
0.00762994289723462;0.00958939485237154
0.0038977996920736;0.00204872170095549
0.00420962366743993;0.0176551605405871
0.00419987916820941;0.00544891107859169
0.00381009919900233;0.00624946199535159
0.00392703318976428;0.00727382284582934
0.005642065054277;0.00501850735990361
0.00795151137183059;0.00724799862270809
0.00325466274288133;0.00848756133252992
0.00526202958429989;0.00705862098648546
0.0057297655473485;0.00888353275372289
0.00951063124866014;0.00989928552982711
0.00979322172633545;0.0108978221571833
0.00606107852117488;0.00895239734871323
0.00847771433026068;0.00831539984505458
0.0107286936524331;0.00619781354910909
0.00564206505427667;0.0104502022897477
0.0110112841301085;0.00763536196952752
0.0102219796924636;0.00692089179650512
0.00974449923018461;0.0100886631660497
