# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP261
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=12)
"GDP261";"GDP251";"FYBAAC";"LHEL";"GDP258";"GDP259";"GDP284A";"GDP275_1";"BUSLOANS";"GDP276A";"FYFF";"HSBR";"PMCP"
0.0131693685837726;0.00674133669874321;0.00680457267283585;0.0516605166051662;0.00299488884899903;0.0142744375740034;0.000287530421745538;-0.000301755669348951;0.000726790791133198;0.000314374787142068;0.0297182554998068;-0.0173998044965805;0.0176297747306562
-0.00726346664552694;-0.000199821212599236;0.0133369624387594;0.0258302583025826;0.00319328842574659;0.0141823444283646;0.00248508435937196;0.000713240673006578;0.000961928988264466;0.000925659095473875;0.0285604013894253;-0.0418377321603108;-0.0739471106758089
-0.0109893376669706;0.000925487721512342;0.0127925966249315;-0.011070110701107;-0.000415694351280609;-0.0036574134982239;0.00325525513190455;0.000128017556693483;0.000491652594001792;0.00116144018583044;0.0239289849478964;-0.0543499511241465;0.0426052889324191
0.0105037853264101;0.00586843350686228;0.00299401197604816;0.00369003690036862;0.00398688673273686;0.0203262728588344;0.000318337252646845;0.000201170446232645;0.000748166990872384;0.000681145372141149;-0.0032805866460828;-0.178885630498533;-0.0479921645445632
-0.0309762574814698;-0.00134616395856339;-0.00517147523135521;-0.0295202952029512;0.00166277740512249;0.00599921063018027;-0.000410757745350728;0.00190197512801754;0.000684038391654756;0.000925659095473875;-0.013701273639521;-0.0213098729227741;-0.058765915768854
-0.0104839668635301;0.000420676237051051;-0.0117038649972787;-0.0295202952029523;-0.00272090848110953;0.0010656492566767;0.00145818999599511;9.14411119239352e-05;0.000235138197131269;0.00101298542523556;-0.0439984561945195;-0.00957966764418591;-0.103330068560236
-0.000455824646240431;-0.00348109586159751;-0.000544365813826324;-0.0405904059040592;-0.000566855933564472;0.0196553085120379;-0.000996087532475548;0.00152706656912946;0.000299266796348969;0.000864530664640698;-0.037051331532227;-0.0146627565982405;-0.0509304603330058
0.00129810931864125;0.00159856970079404;-0.00272182906913504;-0.0147601476014756;-0.00224852853647247;-0.00242073411393234;0.00145818999599511;0.000640087783467449;0.000213761997392082;0.000261978989285069;-0.0169818602856044;0.00547409579667679;0.05435847208619
0.00120892623568116;0.00501656412683389;-0.00381056069678769;0.0147601476014756;0.00215405254754504;-0.00895934745428229;0.00404596379170477;-0.000822970007315287;0.00012825719843526;0.000532690611546287;-0.0156310304901582;0.0330400782013683;0.0352595494613124
0.0182230766181775;0.00440658358310982;0.00734893848666305;0.0295202952029523;0.000859731499239479;0.000131561636626733;-0.00057506084349104;-0.000173738112655435;0.000213761997392146;0.000646214840236463;-0.00289463527595524;0.0471163245356774;0.000979431929479913
0.0119208054223315;0.0056475784824105;0.000544365813826327;0.0405904059040592;0.00358063998034899;-0.00273648204183658;0.0023105123175979;9.14411119240337e-06;0.000448900194523419;0.00050649271261778;0.0414897722886918;0.0187683284457478;0.0328109696376111
0.00661936660192634;0.00506914865646526;-0.00408274360370169;0.0184501845018442;0.0025791944977184;0.00970924878305485;0.00052371612532217;0.00152706656912946;0.000491652594001797;0.000899461196545383;0.0032805866460828;0.00273704789834012;0.0239960822722817
0.0117127115620913;0.00313403796603037;-0.00408274360370169;0;0.00336334520581594;0.0193000920931456;-0.0029574557665253;0.00067666422823703;0.000577157392958679;0.000637482207260315;0.0086839058278657;0.0158357771260997;-0.0553379040156714
-0.00032700463752032;0.00267129410527425;0.00272182906913504;-0.011070110701107;0.00150216822394589;0.0145507170109196;-0.000195109929041582;0.000557790782735917;0.000641285992176311;0.000480294813689273;0.0138942493245851;0.0158357771260997;-0.0617042115572968
-0.000505370803440507;0.000715149602986818;-0.00734893848666312;-0.0147601476014756;-0.000803045905883031;-0.0137350348638338;0.000431295632618251;0.000877834674469643;0.000790919390350826;0.000401701116903753;0.0044384407564643;0.00801564027370666;-0.0313418217433883
0.0139125609417734;0.00384918756901719;-0.005171475231356;0.011070110701107;-0.000188951977854821;-0.019286935929483;0.000431295632618289;0.000923555230431593;0.000470276394262606;0.000637482207260313;0.00250868390582829;0.0127077223851379;0.0460333006856018
0.0286872250188275;0.00371246779197558;-0.00326619488296136;-0.0073800738007383;0.00373180156263285;0.0250624917773977;-0.000441564576252032;-0.000283467446964144;0.000555781193219492;0.000375503217975246;-0.000192975685064073;0.0518084066471201;0.16209598432909
0.00790756668912762;0.00566861229426304;-0.00136091453456672;0.0073800738007383;0.0036467731725982;0.00390738060781483;-0.000729094997997571;0.0013624725676664;0.000513028793741047;0.00050649271261778;0.0212273253570053;0.0119257086999003;-0.0107737512242909
0.0132585516667327;0.00238733764526477;0.000272182906913199;0.011070110701107;0.00407191512277154;0.0113406130772266;0.000308068309013063;0.000384052670080483;0.00113293858617811;0.000716075904045835;0.00714010034735599;0.0293255131964809;0.141527913809991
0.0274882080145864;0.0069306410054162;-0.000816548720740322;0.011070110701107;0.00318384082685385;0.0147743717931852;0.000780439716166403;0.00174652523774688;0.000876424189307648;0.000724808537022016;0.000578927055191053;-0.0279569892473137;-0.131243878550442
-0.023970430853383;0.00367040016827049;0.00163309744148065;0.0258302583025826;0.00335389760692321;0.0199579002762794;-9.24204927039186e-05;0.000429773226042434;0.000684038391654752;0.00074227380297431;0.0015438054805097;-0.0406647116324516;0.0190989226248777
-0.00739228665424704;0.00436451595940474;-0.00217746325530784;0.0258302583025837;0.00458208546297958;0.0200368372582555;0.00248508435937192;0.00106986100950988;0.000940552788525211;0.000812134866783684;-0.00192975685063668;0.00625610948191785;0.0137120470127334
-0.00810575131792783;0.000872903191880978;-0.00108873162765352;0.0184501845018442;0.00290986045896437;0.00494671753716613;0.00341955823004489;0.000886978785662013;0.00128257198435262;0.000724808537022016;0.00694712466229258;-0.044379276637343;0.0954946131243879
0.00151611241032144;0.00798233159804386;-0.00190528034839384;0.0258302583025836;0.00957041767834704;0.0324299434284963;0.00713691582546904;1.82882223848067e-05;0.00200936277548582;0.0005850864094033;0.0229641065225778;0.00234604105571845;-0.0337904015670911
0.00342859407824332;0.0045012357364463;0.00272182906913424;0.0405904059040582;0.00571579733010856;0.0462570714379687;-0.00106797013791194;0.00221287490855886;0.00181697697783286;0.000654947473212642;0.00598224623697452;-0.00977517106549552;0.0582761998041126
0.00173411550200164;0.00684650575800604;0.00571584104518233;0.0295202952029523;0.00594253970353432;0.00732798316011055;0.000318337252646843;0.00155449890270667;0.00162459118017997;0.000681145372141149;-0.000192975685064073;0.0201368523949207;-0.0161606268364347
-0.00960204526536916;0.00832938949361092;0.0062602068590096;0.0774907749077487;0.00694398518616493;0.0331009077752927;-0.00119119746151713;0.000521214337966338;0.00153908638122314;0.000890728563569206;0.00540331918178347;0.0365591397849442;-0.0117531831537708
0.00984977605136945;0.00862386285954672;0.0163309744148067;0.0553505535055349;0.00745415552637299;0.0180107880542034;0.00538092646409461;0.00384967081199707;0.00188110557705056;0.000951856994402398;0.0225781551524508;-0.0355816226783987;0.177766895200783
-0.0355840501010742;0.0012515118052269;0.0264017419706041;0.011070110701107;0.00274925127778775;-0.014984870411788;0.00271100111931489;0.00233174835406001;0.00185972937731129;0.00132736021237761;0.0206483983018136;-0.105376344086017;0.0303623898139085
-0.0132684608981727;0.00238733764526482;0.0307566684812197;0;0.00220129054200875;0.0165899223786344;0.00386112280629689;0.00149963423555229;0.00218037237339946;0.00133609284535382;0.0287533770744888;-0.116520039100686;-0.0773751224289917
-0.0414205874192398;0.0029342167534311;0.0220468154599892;-0.0147601476014756;-0.000462932345744321;-0.0261676095250626;0.00575060843491033;0.00121616678858817;0.0008336717898292;0.00150201287190098;0.00887688151292915;-0.0713587487781037;-0.113124387855044
-0.0106226961036902;0.00326024083714574;-0.0209580838323357;-0.011070110701107;-0.00388296314491673;0.00763057492435215;0.00588410470214929;-0.000667520117044625;0.000876424189307584;0.000847065398688372;-0.0428406020841374;0.124926686217009;-0.103330068560234
0.0389630980221174;2.10338118525749e-05;0.00816548720740344;-0.0147601476014767;-0.000623541526920915;-0.0213392974608604;-0.000441564576252031;0.000164594001463063;0.00134670058357025;0.00101298542523556;-0.0482439212659203;0.0826979472140743;-0.0876591576885411
0.0191347259106583;0.00294473365935742;0.0285792052259119;-0.00369003690036862;-0.00088807429591771;0.00774898039731609;-0.000349144083548115;0.00241404535479151;0.0011970671853958;0.00120510335071129;-0.00559629486684698;0.0791788856304984;0.175318315377082
0.0233560585041024;0.00282904769416836;0.0321175830157864;0.0184501845018453;0.0036278779748127;0.00111827391132746;0.00192029245951467;0.00131675201170445;0.00076954319061158;0.00148454760594865;0.0162099575453493;0.0404692082111436;0.173849167482859
0.00258630940584252;0.00776147657359204;0.00870985302123056;0.011070110701107;0.00573469252789403;0.0149059334298118;0.00252616013390704;0.00223116313094367;0.00130394818409181;0.00195610978666178;0.0355075260517179;-0.000195503421307919;-0.0572967678746328
0.0107812438067303;0.00653099858021775;0.0157866086009796;0.0258302583025826;-0.00324997401910303;-0.00651230101302458;0.0072087984309054;0.00197512801755671;0.00145358158226632;0.00193864452070945;0.069085295252798;-0.00156402737048089;-0.0945151811949063
0.00785802053192761;0.00266077719934793;-0.0130647795318455;0.0332103321033209;0.00241858531654177;-0.00489409288251547;-0.00432322526981649;0.00215801024140454;0.00147495778200551;0.00182512029201924;-0.00212273253570072;0.055131964809384;0.0132223310479921
0.00554916960640528;0.00166167113635163;0.0133369624387595;0.0516605166051662;0.00546071216000457;0.0152085251940534;0.00250562224663949;0.00268836869056328;0.00190248177678974;0.00202597085047112;-0.00154380548050909;0.0158357771260997;0.0161606268364349
0.0162412303301756;0.006236525214282;0.0285792052259119;0.0295202952029512;0.00564966413785935;0.0116168925141429;0.00542200223862969;0.00138990490124358;0.00258652016844443;0.00217442561106598;0.037630258587418;0.0285434995112433;0.0930460333006851
-0.0050239803400848;0.00114634274596415;0.0171475231355472;0;0.00215405254754503;0.00634127088540981;0.000605867674392309;0.00341989758595466;0.00226587717235609;0.00232288037166088;0.101891161713624;-0.0535679374389031;0.0142017629774736
-0.00376550794720364;0.00250302361045382;0.0269461077844312;-0.0184501845018442;0.00540402656664811;0.036745165109854;0.00494963083147636;0.00439831748354058;0.00104743378722172;0.0022530193078515;0.038016209957545;-0.0508308895405688;0.0465230166503418
-0.0335229299615522;-0.0019245937845086;0.0372890582471417;-0.00738007380073835;-0.00117150226269996;-0.00584133666622816;0.00841026483605634;0.00370336503291881;0.00106880998696009;0.00231414773868469;-0.00250868390582776;-0.0578690127077242;0.00391772771792398
0.000842284672400814;-0.000673081979281703;0.0313010342950469;-0.0811808118081174;-0.00122818785605637;-0.00636758321273512;-0.000349144083548109;0.00444403803950257;0.000491652594002065;0.00232288037166085;-0.0212273253570051;-0.0488758553274662;-0.129285014691479
-0.0283701296127472;0.000757217226691864;0.0179640718562875;-0.0848708487084872;-0.00107702627377253;-0.00820944612550983;0.00733202575451061;0.00293525969275785;0.000256514396870515;0.00228794983975619;-0.0401389424932457;0.109872922776146;0.021057786483839
0.0211661183558604;0.00358626492086028;0.0353837778987478;-0.0553505535055348;0.00101089308152336;0.00301276147875279;-0.000811246547067698;0.00199341623994147;0.00156046258096214;0.00229668247273237;-0.0681204168274799;0.0527859237536656;-0.0763956904995103
0.0441158983709223;-0.00436451595940474;-0.0108873162765376;-0.0442804428044278;-0.00756752671308589;-0.00905144059992108;0.00139657633419253;0.0016276517922458;0.000897800389046841;0.00282064045130248;-0.0658047086067151;0.134701857282504;-0.0548481880509301
0.0247037139799437;0.0111689540937056;-0.0609689711486124;-0.0147601476014756;0.00183283418519183;-0.00209183002236546;0.0111212659553711;0.000182882223847838;0.00117569098565699;0.00249753303118421;-0.0989965264376689;0.0306940371456481;-0.018119490695396
0.0491795156367672;0.00233475311563341;0.00626020685900958;0.0184501845018442;0.00282483206892968;-0.00221023549532956;0.000965280701574242;0.00386795903438188;0.000919176588785847;0.00263725515880295;0.0409108452335002;0.12316715542522;0.116552399608227
0.0264378294819454;0.00330230846085081;0.0078933043004894;0.011070110701107;0.000821941103668525;-0.00288119984212604;-0.001817603023177;0.00232260424286758;0.00156046258096214;0.00278570991939779;0.0526823620223852;0.0877810361681346;-0.113614103819784
0.0218201276309009;0.00119892727559556;-0.0236799129014698;0.0147601476014766;0.00435534308955378;-0.0021839231680042;0.00243373964120305;0.0017465252377469;0.000919176588786472;0.0018862487228524;-0.0418757236588188;0.0330400782013665;-0.13026444662096
0.0390027349478775;0.00747752011358258;-0.0146978769733261;0.0516605166051652;0.00677392840609559;0.0203920536771477;0.011706595742496;0.00435259692757864;0.00121844338513499;0.00227921720678005;-0.0700501736781166;0.0535679374389092;0.277179236043095
0.0122279915969717;0.0101172635010779;-0.000816548720740495;0.0332103321033208;0.00355229718367078;0.00448625180897255;0.00319364147010197;0.00143562545720556;0.00258652016844423;0.00157187393571034;0.0439984561945195;-0.0240469208211144;-0.0602350636630753
0.00148638471600132;0.00417521165273183;-0.00435492651061481;0.0479704797047976;0.0033066596124595;0.00156558347585845;0.00155061048869906;0.00299012435991219;0.00215899617366047;0.00202597085047113;0.0254727904284061;0.0903225806451612;-0.0318315377081297
0.0227813230805819;0.00724614818320451;-0.014425694066413;0.0811808118081174;0.0113087758746114;0.0127220102618076;0.00930366293219415;0.00339246525237749;0.00297129176375002;0.00192117925475709;0.0233500578927053;0.0304985337243401;0.0783545543584715
0.0221669507313013;0.0114213598359362;-0.00217746325530693;0.0774907749077487;0.0107891579355107;0.0266675437442442;0.0118914367279038;0.00791880029261155;0.00619909792437123;0.00170286343035289;0.0806638363566194;-0.087585532746827;0.177277179236044
