# max_attributes; 15
# description; Stock and Watson 2012: US indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# number_predictions; 100
# predict; GDP274_1
# lag_parameter; 4
# horizon; 1
# name_prefix; us_data_stock_watson_2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
# method; Hits_granger__graph(n_components=8)
# prediction_type; rolling
GDP274_1;PW561R;GDP285A;BUSLOANS;FMRRA;FSDJ;GDP288A;GDP252;FYBAAC
0.00301337540687675;-0.000384141000141891;0.00028715488627821;0.0007267907911331981;-0.00010268156405013199;0.00225085042840312;0.000161429186396907;0.0037971303978087396;0.00680457267283585
-0.0006964877119667901;-0.00268167019131771;0.0005996469684045;0.000961928988264466;0.000151105256187526;0.00205435718354434;7.68710411413385e-06;0.00256108534643871;0.0133369624387594
-0.000440635083081016;-0.0037523135080320103;0.0018242781010616399;0.000491652594001792;-0.000109099161803332;-9.657468561132759e-05;0.000207551811081724;0.00032631589356170096;0.0127925966249315
-0.003624578909215;-0.000593845166715692;-0.00046451525721476395;0.000748166990872384;-0.000266622015744237;-0.0015531660415301302;0.0010685074718652099;0.0020765556863016604;0.0029940119760481602
-0.00281437891774333;-0.000944272634826132;0.000143577443139105;0.0006840383916547559;-0.000156939435963049;-0.000386546628058483;0.000530410183875523;0.00286762451917847;-0.00517147523135521
-0.00385200346822454;-0.0009406644373916859;0.00102193356587251;0.000235138197131269;0.000424144869684784;-0.000815946481496111;0.0004996617674189741;-0.0009690593202740949;-0.0117038649972787
-0.0021178912057766;-0.00086717734101649;-0.000515189648910922;0.000299266796348969;0.000316795961814127;-0.00142715752149502;0.000430477830391742;0.000266985731095902;-0.000544365813826324
0.000227424559009592;-0.000325814340693995;0.000177360370936524;0.000213761997392082;-5.89252157334421e-05;0.004122136340185821;0.0005842199126745009;-1.97767208219082e-05;-0.00272182906913504
0.00498912626327234;0.0010419129168482801;-0.000261817690430131;0.00012825719843526;-0.00024270187866411099;0.0030107695970360603;0.00106850747186519;0.0035202563063018704;-0.0038105606967876898
0.005529259590920071;-0.00101589813976269;-0.000228034762632712;0.000213761997392146;0.00023453402697841402;0.00131560124913697;0.000791771723756224;0.00115693816808232;0.00734893848666305
-0.000568561397523903;-0.000438100424281759;-9.29030514429468e-05;0.00044890019452341903;0.000435813229236009;0.0009262168472358391;0.0009532009101531321;0.00481563152013766;0.000544365813826327
0.000326922803576246;-0.000855960579987478;-0.00210298725539048;0.0004916525940017969;-0.000200695784280095;-0.0006421786666542701;0.0015451079269417699;0.0026105271484935;-0.00408274360370169
0.00328344207070058;-0.00086134973119617;0.00030404635017692;0.000577157392958679;-4.66734382052541e-06;-0.00580181441940286;0.0005457843921038049;0.00299617320452097;-0.00408274360370169
0.00294230523218627;-0.000653008936359667;-0.000641875628151288;0.0006412859921763111;5.2507617980242104e-05;-0.00323593752662834;0.000215238915195858;0.00203700224465781;0.00272182906913504
-0.00349665259477206;-0.000321993017697766;0.0009628134422269471;0.0007909193903508259;0.000241535042709113;0.00197636875463818;0.000730274890843126;0.0035894748291785705;-0.0073489384866631206
0.00024163859394765697;-0.000700266904283112;0.00168070065792253;0.00047027639426260596;-6.94267393293122e-05;0.0043542683062234;0.000991636430723815;0.0017106863510961401;-0.0051714752313559995
0.00277173681292909;-0.000800376738470124;0.000810790267138502;0.000555781193219492;-8.98463685440885e-05;0.00311458202612404;0.000668778057930013;0.00247209010274006;-0.0032661948829613603
0.00227424559009566;-0.0008887286761596199;0.00110639088536608;0.000513028793741047;0.00014235398652433101;0.000163186197729063;0.00029210995633725096;0.00353014466671281;-0.0013609145345667198
0.00144983156368599;-0.00271492745899046;0.00104727076172055;0.00113293858617811;0.00012660170113008;0.0025119075469291602;0.000960888014267266;0.0022347694528770104;0.00027218290691319904
0.00142140349380976;-0.000938289095192293;0.00168070065792253;0.000876424189307648;1.1084941573547198e-05;0.0033859651297242;0.000561158600332085;0.00527049609904183;-0.000816548720740322
-0.000696487711966787;-0.0006159914842294031;0.0009797049061256858;0.0006840383916547519;-5.717496180058921e-05;0.0020620958625309303;0.000614968329131063;0.00479585479931572;0.00163309744148065
0.000142140349380999;-0.000659077688306808;-0.000270263422379501;0.0009405527885252109;0.000381555357323092;0.0021018660105961;0.0005688457044462059;0.00510239397205547;-0.0021774632553078397
-0.0011513368299859198;-0.000598710457441892;0.00058275550450579;0.00128257198435262;0.000343049770804248;0.0020383427400758897;0.00055347149621794;0.000781180472465871;-0.00108873162765352
0.00159197191306694;-0.000836677158618668;0.00156246041063148;0.00200936277548582;-0.000103848400005487;0.00151596770670174;0.00125299797060451;0.00620989033808304;-0.00190528034839384
-0.0027290947081148;-0.000666572580722558;-0.000827681731037212;0.0018169769778328601;0.000140603732591656;0.0008399810574077559;0.000745649099071408;0.0031840520523291897;0.00272182906913424
-0.00312708768638152;-0.000594351486831318;0.00134287137994813;0.00162459118017997;0.000153438928097699;-0.000773617430903203;0.00108388168009346;0.00499362200753496;0.005715841045182329
-0.00271488067317673;-0.000613067525367897;0.00204386713174498;0.0015390863812231401;0.000173858557312476;0.0043886133743584;0.00103775905540866;0.008316111105617559;0.0062602068590096
-0.0012224070046764;-0.00107379029602771;0.000996596370024425;0.0018811055770505602;7.6427755060011e-05;0.000935760443343415;0.00176034684213762;0.00447942726616499;0.0163309744148067
0.00231688769490996;-0.00110746760998209;0.00206075859564369;0.00185972937731129;7.292724719484009e-05;-0.00429615978706625;0.0022369472972142;0.000850398995342602;0.0264017419706041
0.00126504910949069;-0.000634515766628013;-0.000574309772556451;0.00218037237339946;-7.00101573069883e-06;-0.00614704677859733;0.0018756534038497;0.0035400330271237704;0.0307566684812197
0.000994982445666858;-0.000213003992235075;0.00113172808121416;0.0008336717898292;-8.05116809030376e-05;-0.00257077521577668;0.0017603468421376301;0.0012953752138358;0.0220468154599892
-0.0048896280187056395;-0.00099580039298218;8.44573194936048e-05;0.000876424189307584;0.00024795264046231297;0.0039837309573497294;0.00224463440132834;0.00184912339684955;-0.0209580838323357
0.0036245789092149397;-0.00138129986164628;-0.00054897257670837;0.00134670058357025;0.000181442991020495;0.00220177940555992;0.00146054978168626;0.0042322182558910395;0.00816548720740344
0.009224908674825491;-0.0008808439655280109;8.44573194936846e-06;0.0011970671853958;0.000515158074184049;0.00256562126073592;0.0019371502367628;0.00163157946780842;0.0285792052259119
0.007320227993120409;-0.0016121237667241599;8.4457319493577e-05;0.0007695431906115799;0.000672680928124596;-0.0016590286912104401;0.00166041448865384;0.0019381186405482;0.0321175830157864
1.42140349381689e-05;-0.00238808526293445;0.00140199150359366;0.00130394818409181;0.00012485144719740502;-0.00241275071951378;0.00230613123424141;0.007712921120549009;0.008709853021230559
0.00234531576478614;-0.0023991223110307897;0.00152023175088469;0.00145358158226632;-6.70930674191387e-05;0.00358091941806784;0.0017757210503659198;0.00510239397205547;0.0157866086009796
0.0036103648742768298;-0.0007383543061272451;0.000405395133569266;0.0014749577820055099;0.000485403757328399;0.00016602913585525602;0.0013221819076317599;0.00632855066301456;-0.0130647795318455
0.00405099995735785;-0.00242360291263867;0.0014526658952897901;0.0019024817767897399;0.00035880205619832;0.00454818199142006;0.0028134801057745603;0.00152280750328786;0.0133369624387595
0.000682273677028722;0.000209353157050993;0.000844573194935951;0.00258652016844443;2.97543168554706e-05;-0.0027158967494449603;0.00234456675481212;0.00386634892068551;0.0285792052259119
0.00270066663823867;0.00535452034586582;0.00090369331858145;0.00226587717235609;6.65096494416404e-05;-0.000101992019116089;0.0031286513744542103;0.00220510437164412;0.0171475231355472
0.0012224070046764;-0.002398745281613;0.00150334028698598;0.0010474337872217198;-7.58443370819841e-06;-0.00729868460532225;0.00276735748108972;0.0016118027469865;0.0269461077844312
0.0037382911887197104;-0.0023311787033967898;0.00538837698369127;0.00106880998696009;0.0006691804202592481;-0.000861916352032671;0.0029825963962856103;0.0027687409150689;0.0372890582471417
0.0;-0.00216333477291265;0.0022296732346309;0.0004916525940020651;7.58443370837535e-06;-0.00379084496459109;0.0037359325994711;0.0021358858487674198;0.0313010342950469
0.0024021719045385;-0.00208105975077054;0.00248304519311167;0.00025651439687051497;2.1586465169596103e-05;-0.0039535224803847295;0.0035975647254166397;0.0016612445490413199;0.0179640718562875
0.00685116484016327;-0.0049854497429456706;0.00532925686004575;0.00156046258096214;0.000346550278669597;0.00108373266156332;0.00302871902097044;0.0031346102502743897;0.0353837778987478
0.0153227296632695;0.00218199947933941;0.00222122750268153;0.000897800389046841;0.000361719146086171;0.0038615879035952;0.00309790295799765;-0.00102838948273987;-0.0108873162765376
0.0125509928503405;0.0101709485400819;0.0057177605297163;0.0011756909856569901;0.000415977017998909;0.00711664102599855;0.0036436873501014704;0.0069416290084941;-0.0609689711486124
0.0035392946995863;-0.0023892452270794;0.000777007339341058;0.0009191765887858471;0.000336632173051226;0.00331650293305484;0.00309021585388353;0.0033917076209593897;0.0062602068590095795
-0.00668059642090599;-0.00190415806605795;0.00284621166693414;0.00156046258096214;0.00054841289890469;-0.0024279853561574;0.0023830022753828103;0.0029566197628771197;0.0078933043004894
-0.00732022799312042;-0.00113836799833437;0.00349653302703477;0.0009191765887864721;-2.9170898877971398e-05;-0.00258911616901042;0.0016373531763114301;0.00624944377972686;-0.0236799129014698
0.00740551220274902;-0.004630863072317;0.00400327694399635;0.0012184433851349901;0.00030571102024057903;0.005011681609521279;0.00375899391181354;0.00504306380958972;-0.0146978769733261
