# name_prefix; us_data_stock_watson_2012
# description; Stock and Watson 2012: US indicators
# lag_parameter;4
# number_predictions;100
# horizon;1
# max_attributes;15
# predict;GDP279A
# prediction_type;rolling
# method; Part-GFS_granger_graph(n_components=5)
"GDP279A";"FYAAAC";"FYBAAC";"GDP273A";"GDP275_2";"GDP285A"
0.00256131636137846;0.0205269607843134;0.00680457267283585;0.00048673169402096;0.00236947982761638;0.00028715488627821
0.00204387871261515;0.0110294117647059;0.0133369624387594;0.00102213655744408;0.00349856081929932;0.0005996469684045
0.000879644002897623;0.00888480392156895;0.0127925966249315;0.00103187119132451;0.00147893707361296;0.00182427810106164
7.7615647314502e-05;-0.00153186274509836;0.00299401197604816;0.000389385355216782;0.00198781864732917;-0.000464515257214764
0.000452757942667956;-0.00919117647058828;-0.00517147523135521;0.00110974826236786;0.00415056533562323;0.000143577443139105
-0.000465693883887009;-0.0128676470588235;-0.0117038649972787;0.000798239978194427;0.00292606904886861;0.00102193356587251
-0.00173341612335714;0.000612745098039557;-0.000544365813826324;0.000944259486400694;0.00152664472114874;-0.000515189648910922
-0.000633861119735065;-0.00459558823529418;-0.00272182906913504;0.000340712185814693;0.000779224909753028;0.000177360370936524
-0.000465693883887009;0.00122549019607813;-0.00381056069678769;-3.89385355216579e-05;-0.00157435236868465;-0.000261817690430131
-0.000478629825106062;0.0140931372549026;0.00734893848666305;0.000739832174911872;0.00391202709794384;-0.000228034762632712
0.000258718824381702;-0.00245098039215716;0.000544365813826327;0.000223896579249687;-0.000397563729465922;-9.29030514429468e-05
1.29359412190527e-05;0;-0.00408274360370169;0.000895586316998605;-0.0030214843439403;-0.00210298725539048
0.000633861119735065;-0.0104166666666663;-0.00408274360370169;0.000759301442672736;0.00276704355708219;0.00030404635017692
-0.000116423470971753;0.00367647058823522;0.00272182906913504;0.000515935595662256;0.00384841690122922;-0.000641875628151288
-0.000491565766325115;-0.00735294117647051;-0.00734893848666312;0.000613281934466433;0.000890542754003538;0.000962813442226947
0.000323398530477059;-0.00551470588235299;-0.005171475231356;0.000593812666705603;0.00131991158182654;0.00168070065792253
-0.000245782883162558;0.00214460784313694;-0.00326619488296136;0.000292039016412605;0.00194011099979326;0.000810790267138502
0.000336334471696112;0.00612745098039246;-0.00136091453456672;0.000992932655802818;0.00219455178665137;0.00110639088536608
-7.76156473145015e-05;0.00428921568627396;0.000272182906913199;0.000759301442672736;0.00302148434394041;0.00104727076172055
2.58718824381978e-05;0.00398284313725544;-0.000816548720740322;0.000983198021922385;0.00152664472114874;0.00168070065792253
0.00212149435992965;0.0027573529411765;0.00163309744148065;0.000457527792379736;0.00135171668018385;0.000979704906125686
9.05515885335547e-05;0.000306372549019329;-0.00217746325530784;0.000691159005509817;-0.000985958049075225;-0.000270263422379501
0.00248370071406396;0.00183823529411761;-0.00108873162765352;0.000720362907151044;-0.000238538237679511;0.00058275550450579
0.000672668943392316;-0.000919117647058803;-0.00190528034839384;0.000720362907151079;0.00360987866354971;0.00156246041063148
0.00117717065093658;0.00214460784313694;0.00272182906913424;0.00106107509296573;0.0028147512046181;-0.000827681731037212
0.00130653006312738;0.00490196078431433;0.00571584104518233;0.000807974612074859;0.00527964632730628;0.00134287137994813
0.0022896615957777;0.0107230392156857;0.0062602068590096;0.000661955103868524;0.00232177218008048;0.00204386713174498
-0.000789092414364069;0.0183823529411765;0.0163309744148067;0.00168409166131264;0.00631331202391741;0.000996596370024425
0.00461813101521266;0.0174632352941177;0.0264017419706041;0.00175223409847555;0.00693351144188414;0.00206075859564369
0.000983131532650321;0.029105392156863;0.0307566684812197;0.00169382629519304;0.00833293576960388;-0.000574309772556451
0.0042947324847356;0.00582107843137224;0.0220468154599892;0.00172303019683429;0.00861918165481929;0.00113172808121416
0.00250957259650215;-0.0242034313725487;-0.0209580838323357;0.000642485836107692;0.0104002671628261;8.44573194936048e-05
0.00243195694918756;0.0131740196078428;0.00816548720740344;0.00111948289624829;0.00822161792535347;-0.00054897257670837
0.00315636965745628;0.032475490196079;0.0285792052259119;0.00208321165040981;0.00974826264650223;8.44573194936846e-06
0.00466987478008905;0.0376838235294118;0.0321175830157864;0.00197613067772521;0.0088100122449629;8.4457319493577e-05
0.00344096036427608;0.0091911764705882;0.00870985302123056;0.00244339310398537;0.0130718954248365;0.00140199150359366
0.00483804201593711;0.0116421568627446;0.0157866086009796;0.00236551603294199;0.0162365027113847;0.00152023175088469
0.00423005277864015;-0.0162377450980387;-0.0130647795318455;0.00243365847010494;0.0154254727032743;0.000405395133569266
0.00787798820242163;0.0153186274509798;0.0133369624387595;0.00265755504935462;0.0129287724822289;0.00145266589528979
0.00358325571768595;0.0419730392156866;0.0285792052259119;0.00234604676518116;0.0136920948428034;0.000844573194935951
0.00465693883886991;0.0171568627450984;0.0171475231355472;0.00311508284173433;0.0122449628675476;0.00090369331858145
0.00527786401738592;0.0162377450980385;0.0269461077844312;0.0030664096723322;0.0133899464084092;0.00150334028698598
0.00632567525613169;0.0370710784313732;0.0372890582471417;0.00290092089636511;0.0117201787446528;0.00538837698369127
0.00562713443030109;0.0392156862745092;0.0313010342950469;0.00293985943188677;0.00879410969578417;0.0022296732346309
0.0091586463831109;0.0226715686274513;0.0179640718562875;0.00278410528980003;0.00707663438449185;0.00248304519311167
0.00310462589257988;0.00735294117647062;0.0353837778987478;0.00251153554114832;0.00941430911375091;0.00532925686004575
0.00737348649487737;-0.0287990196078429;-0.0108873162765376;0.00338765259038606;0.0127220393429066;0.00222122750268153
0.00759339749560181;-0.0634191176470588;-0.0609689711486124;0.00247259700562663;0.00742649046642196;0.0057177605297163
0.00695953637586667;0.0235906862745092;0.00626020685900958;0.00299826723516929;0.00803078733520979;0.000777007339341058
0.00500620925178516;0.00765931372549084;0.0078933043004894;0.00263808578159373;0.00494569279455487;0.00284621166693414
0.00329866501086623;-0.0235906862745102;-0.0236799129014698;0.0016743570274322;0.00419827298315933;0.00349653302703477
0.00670081755148505;-0.00612745098039247;-0.0146978769733261;0.0029106555302455;0.00842835106467571;0.00400327694399635
0.00410069336644936;0.00398284313725555;-0.000816548720740495;0.00165488775967138;0.00427778572905219;0.00629207030227276
0.00375142295353406;-0.0064338235294118;-0.00435492651061481;0.0024628623717462;0.00131991158182654;0.0040539513356925
0.00346683224671429;-0.00643382352941174;-0.014425694066413;0.00232657749742034;0.0128015520888;0.00568397760191885
0.00464400289765085;0.00765931372548984;-0.00217746325530693;0.00344606039366858;0.0089213300892132;0.0076349416822209
0.00840836179240401;0.00796568627451016;0.0103429504627104;0.00550006814243717;0.0166022613424934;0.0209538609663606
0.00911983855945356;0.025735294117647;0.0304844855743066;0.00527617156318749;0.00707663438449174;0.0135469540467725
0.0064032909034461;0.00582107843137231;-0.00244964616222115;0.00607441154138191;0.0109091487365426;0.022347406738005
0.0108403187415917;0.0226715686274513;0.00870985302122979;0.0089169246344645;0.0208959496207241;0.0513416045201557
0.0199213494773879;0.0428921568627444;0.0424605334784978;0.00863462025193237;0.030183038341046;0.0429465469624925
0.0275923626203043;0.0572916666666673;0.0609689711486123;0.00850807001148682;0.0319482212998743;0.0216464109862082
0.0309039635723896;0.00275735294117641;0.0620577027762658;0.00824523489671555;0.0158230364327402;0.0143492985819615
0.0280709924454103;-0.0284926470588234;0.00626020685901196;0.00629830812063156;0.00291016649968978;0.00678192275533557
0.0191710648866811;0.0153186274509797;-0.00136091453456988;0.00434164671066725;0.00122449628675497;0.00127530552435334
0.00958553244334059;0.00367647058823539;-0.00381056069679103;0.00651247006600081;0.00993909323664582;-0.0103122387101679
0.0108661906240298;-0.00949754901960753;-0.000272182906910723;0.00598679983645817;0.00578852790102241;0.000574309772556514
0.00870588844044295;-0.0232843137254899;-0.0264017419706017;0.00397173062321127;0.0112431022692939;0.00752514716687919
0.00981837938528407;-0.00214460784313791;-0.0293957539466546;0.00313455210949512;0.0106706104988629;0.00694239166237343
0.010594535858429;-0.0064338235294118;-0.0225911812738164;0.00558767984736092;0.0191148641127172;0.00835282889791644
0.0120045534513092;-0.025735294117647;-0.0332063146434408;0.00583104569437148;0.0109409538348998;0.0049069702625778
0.0171918658801614;-0.0137867647058824;-0.00870985302122973;0.00668769347584833;0.0188286182275018;0.016756332187529
0.0129876849839595;-0.00183823529411764;-0.00898203592814373;0.00660008177092467;0.00213094158993687;0.0137834345413546
0.0149151402256029;-0.00612745098039152;-0.0136091453456726;0.00589918813153431;0.0210072674649748;0.00677347702338621
0.0148504605195073;0.014399509803921;0.00925421883505689;0.00569476082004555;0.0061224814337737;0.00527858246834961
0.0129359412190831;0.0318627450980394;0.0206859009254226;0.00678503981465262;-0.00547047691744984;0.00881734415513119
0.0148633964607265;0.0202205882352942;0.0223189983669023;0.00843992757432391;0.0197986737273984;0.012829066831077
0.0148763324019455;0.00765931372548995;0.00244964616222099;0.0073009754103148;9.54152950717324e-05;0.00896092159827022
0.0160793749353204;0.0251225490196085;0.0234077299945567;0.00799213441582466;0.00591574829445163;0.0095436771027762
